structure_id,relative_cif_path,atom_count,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,pbc_x,pbc_y,pbc_z,count_C,count_H,count_O,unique_elements
L300_D6_U60,r300/t6.0/t6.0_60.cif,156,18.74589069434756,18.347350835310756,27.447936867845424,89.20999162207583,93.39830082112857,84.83277784328226,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U80,r300/t6.0/t6.0_80.cif,156,18.83801867962745,19.041323843894308,26.313667778782982,87.21459638714104,92.27161769208237,85.07978274837714,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U100,r300/t6.0/t6.0_100.cif,156,18.76090431501966,18.880885323897676,26.65813473498087,88.96489292312914,92.77610136415885,84.36268243513356,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U120,r300/t6.0/t6.0_120.cif,156,18.69158933189942,18.719804521258396,27.158674637029815,88.90008349659107,96.87934814230739,84.33269963740314,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U140,r300/t6.0/t6.0_140.cif,156,18.736233325641546,18.34505438105179,27.42787686447537,89.95952849132247,92.70525150966718,85.19568009945351,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U160,r300/t6.0/t6.0_160.cif,156,18.77380152081386,19.472756683733763,25.984562422709633,87.17269271453065,96.42714817145172,84.79418870197063,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U180,r300/t6.0/t6.0_180.cif,156,18.747764930454206,18.20919188961511,27.636070296711747,89.61595612295923,93.33642434421834,85.12481937507856,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U200,r300/t6.0/t6.0_200.cif,156,18.718978927506377,18.149100075155353,27.788123324445284,89.00608534769941,93.30088731289396,84.8050060943956,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U220,r300/t6.0/t6.0_220.cif,156,18.72113961579399,18.04083725882885,27.925977393160863,89.24517575464388,92.95017509681887,85.11883477011486,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U240,r300/t6.0/t6.0_240.cif,156,18.762303066742344,18.2257575151899,27.585235593016023,88.64150161613134,92.58824789589264,84.99127768588636,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U260,r300/t6.0/t6.0_260.cif,156,18.757629088581123,18.11428363158581,27.7557258218184,88.76607508318313,93.10626170596043,85.41740898353139,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U280,r300/t6.0/t6.0_280.cif,156,18.761614098652792,17.981747358698385,27.920123353789563,88.8245275217771,92.29372162032851,85.78705103154341,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U300,r300/t6.0/t6.0_300.cif,156,18.702223388046356,18.03344264050351,27.961404389236282,90.22662603353619,92.69122682907441,84.97003531679123,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U320,r300/t6.0/t6.0_320.cif,156,18.760441338454555,18.745617629963075,26.808761527756943,88.85629967141028,92.69465771646146,85.33798677315468,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D6_U340,r300/t6.0/t6.0_340.cif,156,18.707871180619755,18.3945338562445,27.41530644655242,89.5139851382789,92.5480942660912,84.69259056542347,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U0,r300/t7.2/t7.2_0.cif,156,18.767046272495485,18.217631247520604,27.574922477608634,89.35978706748547,92.22074228356968,85.00335176910039,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U20,r300/t7.2/t7.2_20.cif,156,18.722034486526955,18.133231835469783,27.777097732966805,89.09094787018424,92.4424916904365,84.99303888943739,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U40,r300/t7.2/t7.2_40.cif,156,18.694857478161506,18.037546809306622,27.970290296811445,89.36780976205154,92.75005362266947,84.97954480432303,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U60,r300/t7.2/t7.2_60.cif,156,18.73528457982332,18.281296041341378,27.558113489682437,89.2075380633126,93.25971642929613,84.84692808977793,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U80,r300/t7.2/t7.2_80.cif,156,18.770005386313922,18.352851436919337,27.446313869848954,88.93436445081973,94.20776234308151,84.56067864075159,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U100,r300/t7.2/t7.2_100.cif,156,18.740375871981193,18.74672007768932,27.076897695391413,88.25506377753034,97.3683211453302,84.61235846872857,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U120,r300/t7.2/t7.2_120.cif,156,18.717609728967457,18.089204091911252,27.875849339646184,88.09037191302883,93.47135102399159,85.39470286282777,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U140,r300/t7.2/t7.2_140.cif,156,18.722122759137843,18.071791901266845,27.90207954718743,89.6238650320331,93.30109192942604,84.69433904879192,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U160,r300/t7.2/t7.2_160.cif,156,18.75936476088104,18.661239132280663,27.089323843711306,89.69281996333696,96.12753603006855,84.453606916292,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U180,r300/t7.2/t7.2_180.cif,156,18.739871004348146,18.2067446585494,27.68158835827576,89.7812737124971,93.72609399247173,84.68158668773458,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U200,r300/t7.2/t7.2_200.cif,156,18.68566617123995,18.260568867055614,27.653684208648624,89.37340605239838,93.22379711773738,84.99800310508977,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U220,r300/t7.2/t7.2_220.cif,156,18.72156632884173,18.033496845786527,27.94505433351378,89.29056994218266,93.02614881894588,84.96120642965485,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U240,r300/t7.2/t7.2_240.cif,156,18.749267013615217,18.18856922183802,27.65464781961402,88.99142768217138,92.34792945549184,84.91672115510984,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U260,r300/t7.2/t7.2_260.cif,156,18.74341846838005,18.147731498147838,27.71943890571634,88.86674659424092,92.98830647840464,85.4621765948672,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U280,r300/t7.2/t7.2_280.cif,156,18.74852251736053,18.093126045491044,27.760669310088534,88.3085219491392,91.25101301108546,85.70904276980248,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U300,r300/t7.2/t7.2_300.cif,156,18.724955309710097,18.317364724359354,27.440223277945183,88.7879641832258,88.77110180717003,85.902438989593,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U320,r300/t7.2/t7.2_320.cif,156,18.712867222294467,18.32783461934397,27.466677012204876,89.40699256668162,89.27248362648832,85.04209736947159,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D7.2_U340,r300/t7.2/t7.2_340.cif,156,18.748676982276674,19.029176892289872,26.47098257693619,86.96478824953657,85.18704525305839,86.64802542215581,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U0,r300/t8.4/t8.4_0.cif,156,18.731494748484554,18.531950960224098,27.12009809124046,89.26632163624433,91.09145905996887,85.5935237988374,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U20,r300/t8.4/t8.4_20.cif,156,18.72049719568536,18.168920247520994,27.719750173340312,88.84645228531318,92.28309041965,85.09464123415954,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U40,r300/t8.4/t8.4_40.cif,156,18.68066112586893,18.018791320942036,28.014729192126566,89.41593278976752,92.47391770552076,84.96271308652354,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U60,r300/t8.4/t8.4_60.cif,156,18.72865969239598,18.206075592052045,27.673048730625467,89.29368323627114,92.84028464418547,84.77542850567411,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U80,r300/t8.4/t8.4_80.cif,156,18.749400938865143,18.180633639334022,27.69162568950917,89.10770623340738,93.35340982398617,84.88958503544612,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U100,r300/t8.4/t8.4_100.cif,156,18.75414287094717,18.596689664870915,27.151939689236816,88.01838469002524,95.05974716689585,84.70250582995659,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U120,r300/t8.4/t8.4_120.cif,156,18.71738549959031,18.041345771025362,27.932163121902356,88.85271845206593,92.9494447375884,85.18225546750084,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U140,r300/t8.4/t8.4_140.cif,156,18.716501503569894,18.002903448117262,28.021210854907427,89.5562426289853,93.20732156592133,84.56065360085897,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U160,r300/t8.4/t8.4_160.cif,156,18.743575200714606,18.32349430795137,27.63490551600038,89.89862384083577,96.52615854731545,84.39330916232376,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U180,r300/t8.4/t8.4_180.cif,156,18.725159406880323,18.097095677572394,27.833860300569878,90.26120080106793,92.8670851977464,84.95166484057711,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U200,r300/t8.4/t8.4_200.cif,156,18.68632027974206,18.30580052073314,27.60234707588869,89.85868945456055,93.08317058552628,84.45009299651171,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U220,r300/t8.4/t8.4_220.cif,156,18.714633615817064,18.095448959212188,27.854409564836782,89.3036603702331,93.032623465389,85.08627741426137,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U240,r300/t8.4/t8.4_240.cif,156,18.731830785466446,18.16759390704759,27.709722376356417,89.39500902276039,92.54987936758728,84.99666756666811,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U260,r300/t8.4/t8.4_260.cif,156,18.736194211178827,18.265051175885365,27.565024695449843,88.9979116041031,93.17167550265317,85.22191776157462,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U280,r300/t8.4/t8.4_280.cif,156,18.739904899166294,18.7302713662262,26.82475320109159,87.81063296299374,90.28418588173598,85.8483781950258,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U300,r300/t8.4/t8.4_300.cif,156,18.708122539846045,18.461293567651353,27.25098533602717,88.49050859780989,88.51499039282427,86.07284331081617,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U320,r300/t8.4/t8.4_320.cif,156,18.70693095101273,18.487606999031346,27.213042943509723,88.46330927338641,89.34998009752185,85.90749516789661,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D8.4_U340,r300/t8.4/t8.4_340.cif,156,18.745204261447043,18.763889807504512,26.796889923899144,87.67935489936683,89.43018075522497,85.15295416981067,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U0,r300/t9.6/t9.6_0.cif,156,18.74069571907006,18.415823334053638,27.299559110587257,89.42932432941207,92.19488499176467,85.40081361769468,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U20,r300/t9.6/t9.6_20.cif,156,18.722476887372718,18.18687508745027,27.70599591811874,88.52183178803806,92.49499185632604,84.91234023438766,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U40,r300/t9.6/t9.6_40.cif,156,18.687898522269624,18.028060178861388,27.989621562938275,89.44319179572186,92.37936724833004,84.9090720353936,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U60,r300/t9.6/t9.6_60.cif,156,18.724898638532512,18.240144529735453,27.61990119567545,89.31307658650611,92.73224252090726,84.87155408687063,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U80,r300/t9.6/t9.6_80.cif,156,18.74124046349867,18.20588537707578,27.654308189849413,89.09661357488949,93.06931879297292,84.96117820710236,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U100,r300/t9.6/t9.6_100.cif,156,18.759253813417953,18.574911686512664,27.14555135588214,87.82119142216509,94.47465407967697,84.94119427215114,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U120,r300/t9.6/t9.6_120.cif,156,18.74001248270029,18.137260287130744,27.739931589111873,88.74870329861983,92.7328018398018,85.34959480155167,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U140,r300/t9.6/t9.6_140.cif,156,18.726805802319532,18.067107294576996,27.87787194373952,89.38045291142076,92.3420201258972,84.74864427267524,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U160,r300/t9.6/t9.6_160.cif,156,18.726805802319532,18.067107294576996,27.87787194373952,89.38045291142076,92.3420201258972,84.74864427267524,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U180,r300/t9.6/t9.6_180.cif,156,18.709614164730947,18.128912983645364,27.798392424606497,90.4024325542498,92.23926121974894,84.86591522527199,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U200,r300/t9.6/t9.6_200.cif,156,18.70452802766437,18.198868910764094,27.70187664205372,89.40124409280861,92.60635683214562,85.0396297925868,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U220,r300/t9.6/t9.6_220.cif,156,18.722706362054172,18.051425336685995,27.893685273537162,88.88778836339455,92.47953928703826,85.26047052671463,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U240,r300/t9.6/t9.6_240.cif,156,18.72312765223361,18.186869684031688,27.71327004082381,89.04339655118716,92.78519681644993,84.73434138489108,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U260,r300/t9.6/t9.6_260.cif,156,18.706746537245667,18.404775862826305,27.4199322684596,89.09155540463671,93.2603534365254,84.76051167863419,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U280,r300/t9.6/t9.6_280.cif,156,18.747343875599103,18.298436507426057,27.504075444731512,89.04812485914623,93.03216561393556,84.98244437193175,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U300,r300/t9.6/t9.6_300.cif,156,18.692798577868558,18.50239346988677,27.2708785047043,89.23676250613633,92.55080051514369,84.89017508877785,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U320,r300/t9.6/t9.6_320.cif,156,18.676958293932497,18.346047762272526,27.53052818778464,89.25158649987209,92.35747129028937,84.70495752139354,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L300_D9.6_U340,r300/t9.6/t9.6_340.cif,156,18.710946617966744,18.43001240044282,27.332416710059892,88.72678986231338,91.64624222246599,85.06839158290698,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U0,r320/t0/t0_0.cif,156,18.70121298514148,18.008444911417218,28.065807577116693,88.34758929859659,93.75756112369001,84.58429606356151,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U20,r320/t0/t0_20.cif,156,18.769435793931386,17.771685110922355,28.33672418498138,91.59069854046682,94.1265203822716,84.6035295836405,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U40,r320/t0/t0_40.cif,156,18.72870387213958,18.132583136263012,27.945802308326368,89.96542058040085,95.4226528062085,83.35141751831003,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U60,r320/t0/t0_60.cif,156,18.743309500471646,18.876206005892666,27.030855646054714,89.2727251633527,98.60034106048914,83.13682205907611,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U80,r320/t0/t0_80.cif,156,18.74605558153071,18.616980692544136,27.181849911474956,90.22357378766753,96.06881751477593,84.14574166101728,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U100,r320/t0/t0_100.cif,156,18.693497111416107,18.2177631164753,27.712230560571125,89.17884601110757,93.11802792709662,84.85003826384062,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U120,r320/t0/t0_120.cif,156,18.71266379324084,18.12787954130417,27.855198668221117,88.16622276263946,93.87674257503517,84.93247571926965,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U140,r320/t0/t0_140.cif,156,18.716265572557667,17.44027797811416,28.917170410799972,89.34133009259418,93.33468390851903,84.85233864594676,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U160,r320/t0/t0_160.cif,156,18.72575055091768,17.582044766346872,28.580044593411102,89.61746935628999,90.53559635593477,85.80549556082691,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U180,r320/t0/t0_180.cif,156,18.725524822991115,18.451069312056294,27.270848795822367,90.26504119398604,86.80050696376121,85.95209179246704,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U200,r320/t0/t0_200.cif,156,18.704428364782846,18.482111646673392,27.181944302072846,88.80455309961926,90.37317567067623,87.26814308998388,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U220,r320/t0/t0_220.cif,156,18.71837324784166,18.419783748612964,27.292861712747243,89.43401548411208,91.15909878737772,85.90724709291611,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U240,r320/t0/t0_240.cif,156,18.711743597161757,18.11639289060016,27.777828495417683,89.56849168574045,92.76631522816038,86.15889912922061,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U260,r320/t0/t0_260.cif,156,18.72241671056978,18.50617985512076,27.25720680717743,90.22557080379934,94.17391493156508,85.03975274042122,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U280,r320/t0/t0_280.cif,156,18.704468715200072,18.333187190454378,27.481951362793822,89.96360096831094,92.82017553170365,85.52776961819823,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U300,r320/t0/t0_300.cif,156,18.686923979155427,18.340697646519846,27.49307280549089,89.35550569043833,92.17191576392172,85.33034909099122,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U320,r320/t0/t0_320.cif,156,18.688028502628985,18.138022195087558,27.827869298773777,89.29551210464692,92.65676892672334,84.88749641311385,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D0_U340,r320/t0/t0_340.cif,156,18.695517392300374,17.896946513398863,28.21964627792085,90.32392659703977,93.19408965439753,84.48240201501025,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U0,r320/t1.2/t1.2_0.cif,156,18.7149546041496,17.93697021069991,28.08757483146223,89.45265092225895,92.95337926232754,85.30863689954447,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U20,r320/t1.2/t1.2_20.cif,156,18.7566398817423,17.704759945738953,28.39406436319991,92.53470306979078,91.35830397572808,85.10861341537927,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U40,r320/t1.2/t1.2_40.cif,156,18.76728630670706,17.307463832720885,28.980351570906535,91.33494918259748,91.07919619417085,85.77693607537661,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U60,r320/t1.2/t1.2_60.cif,156,18.748717037691744,18.836153482746344,26.634661162463523,90.27982967374855,91.13406616695998,86.21727139115727,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U80,r320/t1.2/t1.2_80.cif,156,18.697927933526223,18.473377286329885,27.27700003009561,90.19137417936376,92.33813963346212,85.40393949530075,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U100,r320/t1.2/t1.2_100.cif,156,18.681142236083378,18.1680567051426,27.790784007421976,89.61016015267164,92.73395582512258,84.91075234757207,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U120,r320/t1.2/t1.2_120.cif,156,18.7331475772744,18.183432737807603,27.691678480108074,88.01363805535992,92.8800257435814,85.42934163444305,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U140,r320/t1.2/t1.2_140.cif,156,18.72831877629798,18.091518955072182,27.787975049620982,88.97499614194426,89.45829618086597,85.4493860099603,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U160,r320/t1.2/t1.2_160.cif,156,18.740401506418152,17.9948710276742,27.921376121644066,89.14402339407364,89.85605457429021,85.3372272629498,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U180,r320/t1.2/t1.2_180.cif,156,18.729746100085546,18.35812257016511,27.36994168023405,90.19137238024314,88.1676384698649,86.0568298178752,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U200,r320/t1.2/t1.2_200.cif,156,18.730446176917543,18.536494819119653,27.12208696097941,87.78157048404876,86.70812571381255,87.18526845378315,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U220,r320/t1.2/t1.2_220.cif,156,18.78009931244329,18.52388894794595,27.07432805844138,87.43275906920941,86.77727903224059,87.14585608266248,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U240,r320/t1.2/t1.2_240.cif,156,18.82756827606062,18.341275614119624,27.280192494915806,86.60052808204539,89.93248241293199,86.25404733393985,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U260,r320/t1.2/t1.2_260.cif,156,18.712831069014435,18.307354772452097,27.512363585368043,90.35947736608423,92.6313798189439,85.3084890471219,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U280,r320/t1.2/t1.2_280.cif,156,18.66165716820597,18.59162149062174,27.27038686797904,91.45484666758966,95.54358318451834,85.2727105738832,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U300,r320/t1.2/t1.2_300.cif,156,18.65117436172934,18.332942484537163,27.67632598793168,89.39193985822837,94.9252364464873,84.52440511986364,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U320,r320/t1.2/t1.2_320.cif,156,18.65775692933293,18.013783125297252,28.124449528843734,89.55250071696153,94.27084278422623,84.6210502507859,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D1.2_U340,r320/t1.2/t1.2_340.cif,156,18.71175644301538,17.659354844271547,28.6203189565257,91.3613369990658,94.02055797407655,84.16392384007585,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U0,r320/t2.4/t2.4_0.cif,156,18.7148663313186,17.793704034875812,28.316042750847863,90.50000493371444,92.97595806401172,85.21000583937989,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U20,r320/t2.4/t2.4_20.cif,156,18.725023930843168,17.872188819080066,28.147947151622805,91.01175303574692,91.840357516754,85.40669748685444,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U40,r320/t2.4/t2.4_40.cif,156,18.722865951163527,17.687991477542933,28.433039983069172,90.64775073913471,91.46523065308524,85.50594845812635,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U60,r320/t2.4/t2.4_60.cif,156,18.72336599253156,18.23131910125738,27.539760725347048,90.07523783774745,88.50393787185628,86.89849047455509,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U80,r320/t2.4/t2.4_80.cif,156,18.699527153108264,18.22187971064326,27.67085335832489,90.6905663190736,91.85911546134922,84.7529160895483,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U100,r320/t2.4/t2.4_100.cif,156,18.69672194869299,18.115640812732053,27.851385051349734,89.50101418021855,92.683441879342,84.82062832133371,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U120,r320/t2.4/t2.4_120.cif,156,18.738329244503213,18.415465624299884,27.328968633356038,88.3682656170026,93.22515597218813,85.67606239379239,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U140,r320/t2.4/t2.4_140.cif,156,18.721601868812456,18.16583596126791,27.741943794238555,89.3383072647491,92.8065989554174,84.81298710241818,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U160,r320/t2.4/t2.4_160.cif,156,18.72488667865071,18.217451585136036,27.673417195222264,89.12313683891233,93.36233049307162,84.85609035443763,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U180,r320/t2.4/t2.4_180.cif,156,18.716292789036707,18.393604275295736,27.327810586368027,88.89925174293995,89.29788892200801,86.09527632430327,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U200,r320/t2.4/t2.4_200.cif,156,18.72467872558173,18.634615213897508,26.948810768227595,87.37692820797113,89.90932839868084,87.41201330874732,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U220,r320/t2.4/t2.4_220.cif,156,18.787046246078674,18.491188822157383,27.11356080752929,86.90200131695657,90.1230640161383,86.12987780125108,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U240,r320/t2.4/t2.4_240.cif,156,18.737985200270025,18.725877791831017,26.8941596851828,89.22685898843108,93.2267577282922,84.95978038830508,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U260,r320/t2.4/t2.4_260.cif,156,18.697301474991743,17.96086248103582,28.117482770977762,89.02340544430292,93.99226614699224,85.1834257710483,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U280,r320/t2.4/t2.4_280.cif,156,18.5905376454257,18.112469782533612,27.9905254683299,89.7191242648487,92.6877645920484,85.38510776310548,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U300,r320/t2.4/t2.4_300.cif,156,18.572367558693305,18.43499931133156,27.804566603876854,89.90230775726349,98.02928330423177,84.6120649576386,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U320,r320/t2.4/t2.4_320.cif,156,18.6679424747704,18.113248838587445,28.04032021491435,90.7637828610279,96.55930410921925,85.01606301420095,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D2.4_U340,r320/t2.4/t2.4_340.cif,156,18.722838910469076,17.6782852789041,28.513358529811008,91.40231564294169,93.48967164546502,85.08971737225372,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D3.6_U0,r320/t3.6/t3.6_0.cif,156,18.740539394572785,17.954250244697395,28.01409933987669,89.63486361283016,92.46749044326587,85.20053195404047,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D3.6_U20,r320/t3.6/t3.6_20.cif,156,18.71881499695761,18.066425012432667,27.876330146847238,90.86171009410957,93.02063103279899,85.43370777028298,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D3.6_U40,r320/t3.6/t3.6_40.cif,156,18.72476268481951,17.932187131704936,28.055047119633347,89.90904222309085,92.21812399207889,85.47725900404905,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D3.6_U60,r320/t3.6/t3.6_60.cif,156,18.700855731734787,18.15790137804234,27.679617771254684,89.79677244975659,90.43033288331823,86.7579331301205,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L320_D3.6_U80,r320/t3.6/t3.6_80.cif,156,18.72294413973653,17.996857879976634,27.971059218890723,89.5362231329051,91.72941249552186,84.96256347229775,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
