structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,tsne_1,tsne_2
L320_D3.6_U40,r320/t3.6/t3.6_40.cif,320.0,3.5999999046325684,40.0,-936.3150634765625,0.32471001148223877,-15.7142515,18.428282
L320_D3.6_U60,r320/t3.6/t3.6_60.cif,320.0,3.5999999046325684,60.0,-936.4982299804688,0.14159999787807465,30.05637,-19.882858
L320_D3.6_U80,r320/t3.6/t3.6_80.cif,320.0,3.5999999046325684,80.0,-936.4929809570312,0.14681999385356903,29.637722,-18.666058
L320_D4.8_U0,r320/t4.8/t4.8_0.cif,320.0,4.800000190734863,0.0,-936.1102905273438,0.52947998046875,-15.244797,12.162287
L320_D4.8_U100,r320/t4.8/t4.8_100.cif,320.0,4.800000190734863,100.0,-936.809326171875,-0.16952000558376312,27.232218,-25.1284
L320_D4.8_U120,r320/t4.8/t4.8_120.cif,320.0,4.800000190734863,120.0,-936.8829956054688,-0.2431900054216385,15.969937,-28.597225
L320_D4.8_U140,r320/t4.8/t4.8_140.cif,320.0,4.800000190734863,140.0,-936.616943359375,0.022870000451803207,12.191745,-33.50283
L320_D4.8_U160,r320/t4.8/t4.8_160.cif,320.0,4.800000190734863,160.0,-936.66650390625,-0.026680000126361847,12.466116,-32.889393
L320_D4.8_U180,r320/t4.8/t4.8_180.cif,320.0,4.800000190734863,180.0,-936.7147216796875,-0.07495000213384628,-11.588238,9.247946
L320_D4.8_U20,r320/t4.8/t4.8_20.cif,320.0,4.800000190734863,20.0,-936.1729125976562,0.4668999910354614,-15.241791,16.39122
L320_D4.8_U200,r320/t4.8/t4.8_200.cif,320.0,4.800000190734863,200.0,-936.8868408203125,-0.2470400035381317,23.135162,-38.02504
L320_D4.8_U220,r320/t4.8/t4.8_220.cif,320.0,4.800000190734863,220.0,-936.900146484375,-0.26034000515937805,23.999865,-38.5457
L320_D4.8_U240,r320/t4.8/t4.8_240.cif,320.0,4.800000190734863,240.0,-936.5536499023438,0.08615999668836594,30.165466,-29.558434
L320_D4.8_U260,r320/t4.8/t4.8_260.cif,320.0,4.800000190734863,260.0,-936.8097534179688,-0.16993999481201172,31.738777,-26.091162
L320_D4.8_U280,r320/t4.8/t4.8_280.cif,320.0,4.800000190734863,280.0,-936.7810668945312,-0.14124999940395355,29.14346,-18.004515
L320_D4.8_U300,r320/t4.8/t4.8_300.cif,320.0,4.800000190734863,300.0,-936.7239990234375,-0.0841900035738945,21.751745,-23.99314
L320_D4.8_U320,r320/t4.8/t4.8_320.cif,320.0,4.800000190734863,320.0,-936.7137451171875,-0.07395000010728836,10.373284,-32.060333
L320_D4.8_U340,r320/t4.8/t4.8_340.cif,320.0,4.800000190734863,340.0,-936.7880249023438,-0.14821000397205353,10.004639,-32.331474
L320_D4.8_U40,r320/t4.8/t4.8_40.cif,320.0,4.800000190734863,40.0,-936.3973999023438,0.24236999452114105,-15.41545,18.976042
L320_D4.8_U60,r320/t4.8/t4.8_60.cif,320.0,4.800000190734863,60.0,-936.9595336914062,-0.31970998644828796,36.919643,-43.97271
L320_D4.8_U80,r320/t4.8/t4.8_80.cif,320.0,4.800000190734863,80.0,-936.951904296875,-0.3120799958705902,37.15772,-42.947273
L320_D6_U0,r320/t6.0/t6.0_0.cif,320.0,6.0,0.0,-936.0943603515625,0.5454300045967102,-16.381708,12.590559
L320_D6_U100,r320/t6.0/t6.0_100.cif,320.0,6.0,100.0,-936.7724609375,-0.13267000019550323,25.23362,-24.922323
L320_D6_U120,r320/t6.0/t6.0_120.cif,320.0,6.0,120.0,-936.7988891601562,-0.15906000137329102,16.395267,-28.718401
L320_D6_U140,r320/t6.0/t6.0_140.cif,320.0,6.0,140.0,-936.2164306640625,0.4233900010585785,-11.095124,-9.230594
L320_D6_U160,r320/t6.0/t6.0_160.cif,320.0,6.0,160.0,-936.4434204101562,0.1963600069284439,-14.58793,7.9793363
L320_D6_U180,r320/t6.0/t6.0_180.cif,320.0,6.0,180.0,-936.6665649414062,-0.026750000193715096,18.739426,-36.33293
L320_D6_U20,r320/t6.0/t6.0_20.cif,320.0,6.0,20.0,-936.1459350585938,0.4938800036907196,-15.633189,14.827257
L320_D6_U200,r320/t6.0/t6.0_200.cif,320.0,6.0,200.0,-936.8180541992188,-0.17827999591827393,23.113302,-38.695175
L320_D6_U220,r320/t6.0/t6.0_220.cif,320.0,6.0,220.0,-936.8474731445312,-0.2076999992132187,24.244228,-39.334316
L320_D6_U240,r320/t6.0/t6.0_240.cif,320.0,6.0,240.0,-936.54541015625,0.09442000091075897,30.130503,-29.96137
L320_D6_U260,r320/t6.0/t6.0_260.cif,320.0,6.0,260.0,-936.4189453125,0.22082999348640442,29.36947,-25.442215
L320_D6_U280,r320/t6.0/t6.0_280.cif,320.0,6.0,280.0,-936.3148803710938,0.3249000012874603,30.505333,-16.594019
L320_D6_U300,r320/t6.0/t6.0_300.cif,320.0,6.0,300.0,-935.9988403320312,0.6409400105476379,10.114737,-23.51506
L320_D6_U320,r320/t6.0/t6.0_320.cif,320.0,6.0,320.0,-935.9283447265625,0.7114599943161011,-14.084921,-2.6127903
L320_D6_U340,r320/t6.0/t6.0_340.cif,320.0,6.0,340.0,-936.880615234375,-0.24081000685691833,9.52735,-32.426144
L320_D6_U40,r320/t6.0/t6.0_40.cif,320.0,6.0,40.0,-936.4165649414062,0.2232300043106079,25.526844,-34.230526
L320_D6_U60,r320/t6.0/t6.0_60.cif,320.0,6.0,60.0,-937.1835327148438,-0.543749988079071,36.693645,-44.6653
L320_D6_U80,r320/t6.0/t6.0_80.cif,320.0,6.0,80.0,-937.0457153320312,-0.40591999888420105,33.803417,-19.40632
L320_D7.2_U0,r320/t7.2/t7.2_0.cif,320.0,7.199999809265137,0.0,-936.2821655273438,0.35763999819755554,-16.922077,11.84176
L320_D7.2_U100,r320/t7.2/t7.2_100.cif,320.0,7.199999809265137,100.0,-936.769775390625,-0.12997999787330627,25.675552,-25.216534
L320_D7.2_U120,r320/t7.2/t7.2_120.cif,320.0,7.199999809265137,120.0,-936.5558471679688,0.08395999670028687,22.07387,-26.874077
L320_D7.2_U140,r320/t7.2/t7.2_140.cif,320.0,7.199999809265137,140.0,-936.2211303710938,0.4186500012874603,-11.080948,-9.250066
L320_D7.2_U160,r320/t7.2/t7.2_160.cif,320.0,7.199999809265137,160.0,-936.0979614257812,0.5418099761009216,-16.253763,7.791134
L320_D7.2_U180,r320/t7.2/t7.2_180.cif,320.0,7.199999809265137,180.0,-936.62939453125,0.01039000041782856,18.783648,-36.396267
L320_D7.2_U20,r320/t7.2/t7.2_20.cif,320.0,7.199999809265137,20.0,-936.2020874023438,0.43772000074386597,-15.956389,14.531468
L320_D7.2_U200,r320/t7.2/t7.2_200.cif,320.0,7.199999809265137,200.0,-936.81884765625,-0.17905999720096588,23.4774,-39.464813
L320_D7.2_U220,r320/t7.2/t7.2_220.cif,320.0,7.199999809265137,220.0,-936.5821533203125,0.05764000117778778,24.174042,-39.951088
L320_D7.2_U240,r320/t7.2/t7.2_240.cif,320.0,7.199999809265137,240.0,-936.4529418945312,0.18684999644756317,30.067253,-30.801
L320_D7.2_U260,r320/t7.2/t7.2_260.cif,320.0,7.199999809265137,260.0,-936.44580078125,0.19401000440120697,29.420675,-25.202877
L320_D7.2_U280,r320/t7.2/t7.2_280.cif,320.0,7.199999809265137,280.0,-936.3395385742188,0.3002600073814392,31.178104,-17.30625
L320_D7.2_U300,r320/t7.2/t7.2_300.cif,320.0,7.199999809265137,300.0,-936.2562255859375,0.3835499882698059,21.25746,-25.59118
L320_D7.2_U320,r320/t7.2/t7.2_320.cif,320.0,7.199999809265137,320.0,-936.3762817382812,0.2635299861431122,9.0950575,-28.640306
L320_D7.2_U340,r320/t7.2/t7.2_340.cif,320.0,7.199999809265137,340.0,-936.3601684570312,0.2796100080013275,8.520395,-30.336777
L320_D7.2_U40,r320/t7.2/t7.2_40.cif,320.0,7.199999809265137,40.0,-937.08056640625,-0.44078001379966736,36.911552,-44.693207
L320_D7.2_U60,r320/t7.2/t7.2_60.cif,320.0,7.199999809265137,60.0,-937.197021484375,-0.5572199821472168,36.671467,-44.767677
L320_D7.2_U80,r320/t7.2/t7.2_80.cif,320.0,7.199999809265137,80.0,-937.1168212890625,-0.4770199954509735,34.651485,-20.298027
L320_D8.4_U0,r320/t8.4/t8.4_0.cif,320.0,8.399999618530273,0.0,-936.3040771484375,0.3357200026512146,-16.961561,12.306158
L320_D8.4_U100,r320/t8.4/t8.4_100.cif,320.0,8.399999618530273,100.0,-936.4856567382812,0.15411999821662903,24.96174,-25.267426
L320_D8.4_U120,r320/t8.4/t8.4_120.cif,320.0,8.399999618530273,120.0,-936.3699951171875,0.2698200047016144,16.924063,-28.471306
L320_D8.4_U140,r320/t8.4/t8.4_140.cif,320.0,8.399999618530273,140.0,-936.2022094726562,0.4375700056552887,-11.0095005,-9.267425
L320_D8.4_U160,r320/t8.4/t8.4_160.cif,320.0,8.399999618530273,160.0,-935.9522094726562,0.6876000165939331,-16.095564,7.836384
L320_D8.4_U180,r320/t8.4/t8.4_180.cif,320.0,8.399999618530273,180.0,-936.1949462890625,0.44488000869750977,-12.644132,8.320929
L320_D8.4_U20,r320/t8.4/t8.4_20.cif,320.0,8.399999618530273,20.0,-936.2025756835938,0.4372499883174896,-17.53948,14.747273
L320_D8.4_U200,r320/t8.4/t8.4_200.cif,320.0,8.399999618530273,200.0,-936.4696044921875,0.17021000385284424,22.942736,-39.0728
L320_D8.4_U220,r320/t8.4/t8.4_220.cif,320.0,8.399999618530273,220.0,-936.3829345703125,0.256879985332489,23.765467,-39.722725
L320_D8.4_U240,r320/t8.4/t8.4_240.cif,320.0,8.399999618530273,240.0,-936.421630859375,0.218189999461174,30.034868,-30.977102
L320_D8.4_U260,r320/t8.4/t8.4_260.cif,320.0,8.399999618530273,260.0,-936.5159301757812,0.12389999628067017,30.657984,-24.981445
L320_D8.4_U280,r320/t8.4/t8.4_280.cif,320.0,8.399999618530273,280.0,-936.4793701171875,0.1604200005531311,31.399637,-17.36487
L320_D8.4_U300,r320/t8.4/t8.4_300.cif,320.0,8.399999618530273,300.0,-936.5082397460938,0.1315699964761734,22.358627,-26.0985
L320_D8.4_U320,r320/t8.4/t8.4_320.cif,320.0,8.399999618530273,320.0,-936.507568359375,0.1322299987077713,8.97122,-28.703983
L320_D8.4_U340,r320/t8.4/t8.4_340.cif,320.0,8.399999618530273,340.0,-936.4983520507812,0.14145000278949738,8.464164,-30.287527
L320_D8.4_U40,r320/t8.4/t8.4_40.cif,320.0,8.399999618530273,40.0,-936.1008911132812,0.5389099717140198,-17.969397,17.48379
L320_D8.4_U60,r320/t8.4/t8.4_60.cif,320.0,8.399999618530273,60.0,-937.0518798828125,-0.41211000084877014,36.642235,-44.792484
L320_D8.4_U80,r320/t8.4/t8.4_80.cif,320.0,8.399999618530273,80.0,-937.0927734375,-0.453000009059906,36.56856,-45.248955
L320_D9.6_U0,r320/t9.6/t9.6_0.cif,320.0,9.600000381469727,0.0,-936.3358764648438,0.3039099872112274,-16.956394,12.588307
L320_D9.6_U100,r320/t9.6/t9.6_100.cif,320.0,9.600000381469727,100.0,-936.3812255859375,0.2585900127887726,24.921116,-25.309872
L320_D9.6_U120,r320/t9.6/t9.6_120.cif,320.0,9.600000381469727,120.0,-936.2144165039062,0.42539000511169434,16.94769,-28.282803
L320_D9.6_U140,r320/t9.6/t9.6_140.cif,320.0,9.600000381469727,140.0,-936.0597534179688,0.5800600051879883,-11.309735,-9.49211
L320_D9.6_U160,r320/t9.6/t9.6_160.cif,320.0,9.600000381469727,160.0,-935.9761352539062,0.663640022277832,-15.791453,7.8822813
L320_D9.6_U180,r320/t9.6/t9.6_180.cif,320.0,9.600000381469727,180.0,-936.1747436523438,0.465039998292923,-12.614146,8.2998085
L320_D9.6_U20,r320/t9.6/t9.6_20.cif,320.0,9.600000381469727,20.0,-936.1213989257812,0.5184299945831299,-17.384464,14.680716
L320_D9.6_U200,r320/t9.6/t9.6_200.cif,320.0,9.600000381469727,200.0,-936.252685546875,0.38712000846862793,6.6176963,3.6155896
L320_D9.6_U220,r320/t9.6/t9.6_220.cif,320.0,9.600000381469727,220.0,-936.4063110351562,0.23350000381469727,23.700274,-39.889893
L320_D9.6_U240,r320/t9.6/t9.6_240.cif,320.0,9.600000381469727,240.0,-936.3621826171875,0.2776300013065338,30.052368,-30.951168
L320_D9.6_U260,r320/t9.6/t9.6_260.cif,320.0,9.600000381469727,260.0,-936.4341430664062,0.20566000044345856,30.326036,-25.018574
L320_D9.6_U280,r320/t9.6/t9.6_280.cif,320.0,9.600000381469727,280.0,-936.6337280273438,0.0060800001956522465,33.96736,-19.788956
L320_D9.6_U300,r320/t9.6/t9.6_300.cif,320.0,9.600000381469727,300.0,-936.599609375,0.04021000117063522,22.47326,-25.931894
L320_D9.6_U320,r320/t9.6/t9.6_320.cif,320.0,9.600000381469727,320.0,-936.5383911132812,0.10140000283718109,8.917507,-28.59777
L320_D9.6_U340,r320/t9.6/t9.6_340.cif,320.0,9.600000381469727,340.0,-936.4691772460938,0.17061999440193176,8.259824,-29.277592
L320_D9.6_U40,r320/t9.6/t9.6_40.cif,320.0,9.600000381469727,40.0,-936.0184326171875,0.6213499903678894,-18.055563,17.400614
L320_D9.6_U60,r320/t9.6/t9.6_60.cif,320.0,9.600000381469727,60.0,-936.4880981445312,0.15169000625610352,34.156506,-19.843966
L320_D9.6_U80,r320/t9.6/t9.6_80.cif,320.0,9.600000381469727,80.0,-936.4083862304688,0.23140999674797058,31.219,-17.83386
L340_D0_U0,r340/t0/t0_0.cif,340.0,0.0,0.0,-936.46142578125,0.17836999893188477,-2.418737,16.05339
L340_D0_U100,r340/t0/t0_100.cif,340.0,0.0,100.0,-936.25390625,0.3858700096607208,40.851883,-6.522938
L340_D0_U120,r340/t0/t0_120.cif,340.0,0.0,120.0,-936.2515258789062,0.3882800042629242,36.463875,-3.2771647
L340_D0_U140,r340/t0/t0_140.cif,340.0,0.0,140.0,-936.1392822265625,0.500540018081665,17.87978,1.9278042
L340_D0_U160,r340/t0/t0_160.cif,340.0,0.0,160.0,-935.9752807617188,0.6645399928092957,-7.5836825,14.732151
L340_D0_U180,r340/t0/t0_180.cif,340.0,0.0,180.0,-935.9199829101562,0.719789981842041,-5.3185472,19.538263
L340_D0_U20,r340/t0/t0_20.cif,340.0,0.0,20.0,-936.2183837890625,0.4214400053024292,-5.3207874,30.532227
L340_D0_U200,r340/t0/t0_200.cif,340.0,0.0,200.0,-935.9463500976562,0.6934400200843811,4.789941,31.505152
L340_D0_U220,r340/t0/t0_220.cif,340.0,0.0,220.0,-936.0938110351562,0.545989990234375,8.84325,6.2459064
L340_D0_U240,r340/t0/t0_240.cif,340.0,0.0,240.0,-936.140869140625,0.49893999099731445,34.828156,16.500727
L340_D0_U260,r340/t0/t0_260.cif,340.0,0.0,260.0,-936.2579956054688,0.3818100094795227,37.513668,11.933871
L340_D0_U280,r340/t0/t0_280.cif,340.0,0.0,280.0,-936.343017578125,0.29677000641822815,33.06933,-13.418862
L340_D0_U300,r340/t0/t0_300.cif,340.0,0.0,300.0,-936.4769897460938,0.1628199964761734,42.846725,-7.7035785
L340_D0_U320,r340/t0/t0_320.cif,340.0,0.0,320.0,-936.5072021484375,0.13256999850273132,19.349108,-2.0592103
L340_D0_U340,r340/t0/t0_340.cif,340.0,0.0,340.0,-936.4871826171875,0.1526300013065338,16.390623,-1.2703221
L340_D0_U40,r340/t0/t0_40.cif,340.0,0.0,40.0,-936.1028442382812,0.5369399785995483,1.2618291,54.85578
L340_D0_U60,r340/t0/t0_60.cif,340.0,0.0,60.0,-935.9926147460938,0.6472100019454956,5.1864066,53.26265
L340_D0_U80,r340/t0/t0_80.cif,340.0,0.0,80.0,-936.1790771484375,0.46074000000953674,34.815254,-13.158791
L340_D1.2_U0,r340/t1.2/t1.2_0.cif,340.0,1.2000000476837158,0.0,-936.3274536132812,0.3123300075531006,-3.0305436,16.457094
L340_D1.2_U100,r340/t1.2/t1.2_100.cif,340.0,1.2000000476837158,100.0,-936.219482421875,0.4202899932861328,40.777203,-6.1910996
L340_D1.2_U120,r340/t1.2/t1.2_120.cif,340.0,1.2000000476837158,120.0,-936.2883911132812,0.3514299988746643,37.701256,-3.6079307
L340_D1.2_U140,r340/t1.2/t1.2_140.cif,340.0,1.2000000476837158,140.0,-936.2626953125,0.3770799934864044,19.443386,1.4591666
L340_D1.2_U160,r340/t1.2/t1.2_160.cif,340.0,1.2000000476837158,160.0,-936.0797119140625,0.5600799918174744,-7.5762706,14.758143
L340_D1.2_U180,r340/t1.2/t1.2_180.cif,340.0,1.2000000476837158,180.0,-936.1373901367188,0.5024300217628479,-4.951335,19.796272
L340_D1.2_U20,r340/t1.2/t1.2_20.cif,340.0,1.2000000476837158,20.0,-936.1741333007812,0.46568000316619873,-4.8181224,30.254097
L340_D1.2_U200,r340/t1.2/t1.2_200.cif,340.0,1.2000000476837158,200.0,-936.535888671875,0.10390999913215637,8.659421,4.518816
L340_D1.2_U220,r340/t1.2/t1.2_220.cif,340.0,1.2000000476837158,220.0,-936.70361328125,-0.06379999965429306,10.457828,4.691255
L340_D1.2_U240,r340/t1.2/t1.2_240.cif,340.0,1.2000000476837158,240.0,-936.7297973632812,-0.08997000008821487,45.132362,-22.462345
L340_D1.2_U260,r340/t1.2/t1.2_260.cif,340.0,1.2000000476837158,260.0,-936.5576782226562,0.08211000263690948,45.67452,-20.640333
L340_D1.2_U280,r340/t1.2/t1.2_280.cif,340.0,1.2000000476837158,280.0,-936.1817016601562,0.458079993724823,33.898026,-12.857156
L340_D1.2_U300,r340/t1.2/t1.2_300.cif,340.0,1.2000000476837158,300.0,-936.4309692382812,0.2088399976491928,43.041576,-7.5201774
L340_D1.2_U320,r340/t1.2/t1.2_320.cif,340.0,1.2000000476837158,320.0,-936.4784545898438,0.16132999956607819,19.30035,-2.1343942
L340_D1.2_U340,r340/t1.2/t1.2_340.cif,340.0,1.2000000476837158,340.0,-936.4193725585938,0.22044000029563904,-2.8310173,11.908687
L340_D1.2_U40,r340/t1.2/t1.2_40.cif,340.0,1.2000000476837158,40.0,-936.120361328125,0.5194200277328491,1.3428904,55.25707
L340_D1.2_U60,r340/t1.2/t1.2_60.cif,340.0,1.2000000476837158,60.0,-935.99267578125,0.6470999717712402,3.1325889,50.581486
L340_D1.2_U80,r340/t1.2/t1.2_80.cif,340.0,1.2000000476837158,80.0,-936.14599609375,0.4938099980354309,34.724037,-13.250224
L340_D2.4_U0,r340/t2.4/t2.4_0.cif,340.0,2.4000000953674316,0.0,-936.2537231445312,0.38609999418258667,-3.2486048,16.670773
L340_D2.4_U100,r340/t2.4/t2.4_100.cif,340.0,2.4000000953674316,100.0,-936.2019653320312,0.4378100037574768,40.81833,-6.4811907
L340_D2.4_U120,r340/t2.4/t2.4_120.cif,340.0,2.4000000953674316,120.0,-936.2613525390625,0.37843000888824463,37.594982,-3.1344323
L340_D2.4_U140,r340/t2.4/t2.4_140.cif,340.0,2.4000000953674316,140.0,-936.2947998046875,0.34501999616622925,19.562504,1.6017306
L340_D2.4_U160,r340/t2.4/t2.4_160.cif,340.0,2.4000000953674316,160.0,-936.1796875,0.4601300060749054,-7.549305,14.901527
L340_D2.4_U180,r340/t2.4/t2.4_180.cif,340.0,2.4000000953674316,180.0,-936.2758178710938,0.36399000883102417,-4.6432195,19.802586
L340_D2.4_U20,r340/t2.4/t2.4_20.cif,340.0,2.4000000953674316,20.0,-936.1064453125,0.5333300232887268,-4.590224,30.015388
L340_D2.4_U200,r340/t2.4/t2.4_200.cif,340.0,2.4000000953674316,200.0,-936.70849609375,-0.06870000064373016,8.779562,3.740469
L340_D2.4_U220,r340/t2.4/t2.4_220.cif,340.0,2.4000000953674316,220.0,-936.817138671875,-0.17732000350952148,23.953781,-36.55176
L340_D2.4_U240,r340/t2.4/t2.4_240.cif,340.0,2.4000000953674316,240.0,-936.2428588867188,0.3969399929046631,18.078358,1.997556
L340_D2.4_U260,r340/t2.4/t2.4_260.cif,340.0,2.4000000953674316,260.0,-936.7349853515625,-0.09516000002622604,45.634155,-20.834547
L340_D2.4_U280,r340/t2.4/t2.4_280.cif,340.0,2.4000000953674316,280.0,-936.1677856445312,0.4720200002193451,34.13141,-12.836009
L340_D2.4_U300,r340/t2.4/t2.4_300.cif,340.0,2.4000000953674316,300.0,-936.20361328125,0.4361799955368042,43.559464,-7.455798
L340_D2.4_U320,r340/t2.4/t2.4_320.cif,340.0,2.4000000953674316,320.0,-936.163330078125,0.476500004529953,13.030972,-0.71412486
L340_D2.4_U340,r340/t2.4/t2.4_340.cif,340.0,2.4000000953674316,340.0,-936.1998901367188,0.43988001346588135,-2.9438143,12.1382675
L340_D2.4_U40,r340/t2.4/t2.4_40.cif,340.0,2.4000000953674316,40.0,-936.2222290039062,0.41756999492645264,2.0771725,53.285194
L340_D2.4_U60,r340/t2.4/t2.4_60.cif,340.0,2.4000000953674316,60.0,-936.1409301757812,0.4988499879837036,3.3920135,51.096382
L340_D2.4_U80,r340/t2.4/t2.4_80.cif,340.0,2.4000000953674316,80.0,-936.2844848632812,0.35530999302864075,34.36874,-13.971607
L340_D3.6_U0,r340/t3.6/t3.6_0.cif,340.0,3.5999999046325684,0.0,-936.119384765625,0.5204300284385681,-3.2247272,16.619883
L340_D3.6_U100,r340/t3.6/t3.6_100.cif,340.0,3.5999999046325684,100.0,-936.3237915039062,0.3160000145435333,40.93951,-6.7665315
L340_D3.6_U120,r340/t3.6/t3.6_120.cif,340.0,3.5999999046325684,120.0,-936.1865234375,0.4532800018787384,37.055157,-3.186621
L340_D3.6_U140,r340/t3.6/t3.6_140.cif,340.0,3.5999999046325684,140.0,-936.0944213867188,0.5453799962997437,1.4148438,6.504714
L340_D3.6_U160,r340/t3.6/t3.6_160.cif,340.0,3.5999999046325684,160.0,-936.3990478515625,0.24077999591827393,-7.341215,11.2165575
L340_D3.6_U180,r340/t3.6/t3.6_180.cif,340.0,3.5999999046325684,180.0,-936.3594970703125,0.2803100049495697,-4.600943,19.477377
L340_D3.6_U20,r340/t3.6/t3.6_20.cif,340.0,3.5999999046325684,20.0,-936.0404052734375,0.5993800163269043,-4.443422,29.833445
L340_D3.6_U200,r340/t3.6/t3.6_200.cif,340.0,3.5999999046325684,200.0,-936.702392578125,-0.06261999905109406,8.9899435,4.7192435
L340_D3.6_U220,r340/t3.6/t3.6_220.cif,340.0,3.5999999046325684,220.0,-936.8508911132812,-0.2110700011253357,23.94558,-36.518158
L340_D3.6_U240,r340/t3.6/t3.6_240.cif,340.0,3.5999999046325684,240.0,-936.8012084960938,-0.1614300012588501,36.148315,15.509392
L340_D3.6_U260,r340/t3.6/t3.6_260.cif,340.0,3.5999999046325684,260.0,-936.4541625976562,0.18564000725746155,37.316032,11.01016
L340_D3.6_U280,r340/t3.6/t3.6_280.cif,340.0,3.5999999046325684,280.0,-936.3294067382812,0.31036999821662903,33.866295,-13.11615
L340_D3.6_U300,r340/t3.6/t3.6_300.cif,340.0,3.5999999046325684,300.0,-936.6139526367188,0.025849999859929085,43.37939,-8.046225
L340_D3.6_U320,r340/t3.6/t3.6_320.cif,340.0,3.5999999046325684,320.0,-936.524658203125,0.1151299998164177,19.163784,-2.1306264
L340_D3.6_U340,r340/t3.6/t3.6_340.cif,340.0,3.5999999046325684,340.0,-936.5,0.13979999721050262,16.858423,-1.4810069
L340_D3.6_U40,r340/t3.6/t3.6_40.cif,340.0,3.5999999046325684,40.0,-936.2544555664062,0.3853299915790558,2.170696,53.006523
L340_D3.6_U60,r340/t3.6/t3.6_60.cif,340.0,3.5999999046325684,60.0,-936.331298828125,0.3085100054740906,3.618146,51.4698
L340_D3.6_U80,r340/t3.6/t3.6_80.cif,340.0,3.5999999046325684,80.0,-936.5995483398438,0.04024000093340874,34.432568,-16.492113
L340_D4.8_U0,r340/t4.8/t4.8_0.cif,340.0,4.800000190734863,0.0,-936.765869140625,-0.12605999410152435,22.529537,4.2494283
L340_D4.8_U100,r340/t4.8/t4.8_100.cif,340.0,4.800000190734863,100.0,-936.8253173828125,-0.18554000556468964,42.66476,-12.533634
L340_D4.8_U120,r340/t4.8/t4.8_120.cif,340.0,4.800000190734863,120.0,-936.4879150390625,0.15191000699996948,36.798756,-3.6107132
L340_D4.8_U140,r340/t4.8/t4.8_140.cif,340.0,4.800000190734863,140.0,-936.9547729492188,-0.31494998931884766,21.159632,2.9105651
L340_D4.8_U160,r340/t4.8/t4.8_160.cif,340.0,4.800000190734863,160.0,-936.5533447265625,0.08642999827861786,-7.3149295,10.9251585
L340_D4.8_U180,r340/t4.8/t4.8_180.cif,340.0,4.800000190734863,180.0,-936.3146362304688,0.32517001032829285,-4.40428,19.832407
L340_D4.8_U20,r340/t4.8/t4.8_20.cif,340.0,4.800000190734863,20.0,-936.0303955078125,0.6094300150871277,-4.5330224,29.881224
L340_D4.8_U200,r340/t4.8/t4.8_200.cif,340.0,4.800000190734863,200.0,-936.72998046875,-0.09018000215291977,9.072007,4.6807327
L340_D4.8_U220,r340/t4.8/t4.8_220.cif,340.0,4.800000190734863,220.0,-936.7913818359375,-0.15158000588417053,23.832525,-36.3861
L340_D4.8_U240,r340/t4.8/t4.8_240.cif,340.0,4.800000190734863,240.0,-936.6348266601562,0.004999999888241291,34.803825,16.346943
L340_D4.8_U260,r340/t4.8/t4.8_260.cif,340.0,4.800000190734863,260.0,-936.45654296875,0.18328000605106354,37.297325,11.2938175
L340_D4.8_U280,r340/t4.8/t4.8_280.cif,340.0,4.800000190734863,280.0,-936.3938598632812,0.24592000246047974,33.537823,-13.723086
L340_D4.8_U300,r340/t4.8/t4.8_300.cif,340.0,4.800000190734863,300.0,-936.7662353515625,-0.12644000351428986,42.959232,-7.862328
L340_D4.8_U320,r340/t4.8/t4.8_320.cif,340.0,4.800000190734863,320.0,-936.636474609375,0.0033100000582635403,19.296303,-2.1901617
L340_D4.8_U340,r340/t4.8/t4.8_340.cif,340.0,4.800000190734863,340.0,-936.6924438476562,-0.05266999825835228,17.03519,-1.5252795
L340_D4.8_U40,r340/t4.8/t4.8_40.cif,340.0,4.800000190734863,40.0,-936.2984008789062,0.34136998653411865,2.935296,52.059746
L340_D4.8_U60,r340/t4.8/t4.8_60.cif,340.0,4.800000190734863,60.0,-936.4132080078125,0.22658999264240265,3.7233703,51.469994
L340_D4.8_U80,r340/t4.8/t4.8_80.cif,340.0,4.800000190734863,80.0,-936.8789672851562,-0.2391500025987625,36.45681,-18.550331
L340_D6_U0,r340/t6.0/t6.0_0.cif,340.0,6.0,0.0,-936.0972290039062,0.5425900220870972,-2.4442174,15.593966
L340_D6_U100,r340/t6.0/t6.0_100.cif,340.0,6.0,100.0,-936.8502197265625,-0.210439994931221,42.354004,-12.224195
L340_D6_U120,r340/t6.0/t6.0_120.cif,340.0,6.0,120.0,-936.5692138671875,0.07061000168323517,36.24046,-3.858094
L340_D6_U140,r340/t6.0/t6.0_140.cif,340.0,6.0,140.0,-936.685546875,-0.04574999958276749,17.643814,0.12794119
L340_D6_U160,r340/t6.0/t6.0_160.cif,340.0,6.0,160.0,-936.20263671875,0.4371800124645233,-7.204609,13.228126
L340_D6_U180,r340/t6.0/t6.0_180.cif,340.0,6.0,180.0,-936.2862548828125,0.353549987077713,-5.2299676,20.595043
L340_D6_U20,r340/t6.0/t6.0_20.cif,340.0,6.0,20.0,-936.1074829101562,0.5323100090026855,-5.7529883,31.38463
L340_D6_U200,r340/t6.0/t6.0_200.cif,340.0,6.0,200.0,-936.6270141601562,0.01278000045567751,7.87517,4.723804
L340_D6_U220,r340/t6.0/t6.0_220.cif,340.0,6.0,220.0,-936.6002197265625,0.03957999870181084,7.2326164,4.8053436
