structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,pca_1,pca_2
L140_D1.2_U240,r140/t1.2/t1.2_240.cif,140.0,1.2000000476837158,240.0,-936.2265625,0.413239985704422,-1.2037452631205636,-0.3759638919253158
L140_D1.2_U260,r140/t1.2/t1.2_260.cif,140.0,1.2000000476837158,260.0,-936.221923828125,0.4178600013256073,-1.2847108903582982,-0.8984317475652421
L140_D1.2_U280,r140/t1.2/t1.2_280.cif,140.0,1.2000000476837158,280.0,-936.2623901367188,0.37738001346588135,-0.27510674507838373,-2.14974121216436
L140_D1.2_U300,r140/t1.2/t1.2_300.cif,140.0,1.2000000476837158,300.0,-936.2904663085938,0.3493199944496155,0.9484929921837668,-3.6811342000733376
L140_D1.2_U320,r140/t1.2/t1.2_320.cif,140.0,1.2000000476837158,320.0,-936.33056640625,0.30924999713897705,0.7795320656226432,-3.855257570251233
L140_D1.2_U340,r140/t1.2/t1.2_340.cif,140.0,1.2000000476837158,340.0,-936.196533203125,0.44328001141548157,-1.7360878307408867,-2.68358974993925
L140_D1.2_U40,r140/t1.2/t1.2_40.cif,140.0,1.2000000476837158,40.0,-936.1032104492188,0.5365599989891052,-1.023214581978343,3.501797345611662
L140_D1.2_U60,r140/t1.2/t1.2_60.cif,140.0,1.2000000476837158,60.0,-936.226318359375,0.41350001096725464,-1.8419897910016148,-0.3051349066672253
L140_D1.2_U80,r140/t1.2/t1.2_80.cif,140.0,1.2000000476837158,80.0,-936.1879272460938,0.45188000798225403,-1.132684179926031,-0.689993005432319
L140_D2.4_U0,r140/t2.4/t2.4_0.cif,140.0,2.4000000953674316,0.0,-936.2792358398438,0.3605700135231018,-1.8405888721711738,-1.8998104181467639
L140_D2.4_U100,r140/t2.4/t2.4_100.cif,140.0,2.4000000953674316,100.0,-936.23583984375,0.4039599895477295,0.5017459233831947,-2.981778721177915
L140_D2.4_U120,r140/t2.4/t2.4_120.cif,140.0,2.4000000953674316,120.0,-936.1439819335938,0.4958299994468689,-0.17675161719141275,-2.6745232725202515
L140_D2.4_U140,r140/t2.4/t2.4_140.cif,140.0,2.4000000953674316,140.0,-936.2222900390625,0.41753000020980835,-1.5735599038951722,-3.540465979109806
L140_D2.4_U160,r140/t2.4/t2.4_160.cif,140.0,2.4000000953674316,160.0,-936.15625,0.4835500121116638,-2.597078840770834,-1.0942310172181386
L140_D2.4_U180,r140/t2.4/t2.4_180.cif,140.0,2.4000000953674316,180.0,-936.0731201171875,0.5666499733924866,-1.5322144829476412,2.569381639211315
L140_D2.4_U20,r140/t2.4/t2.4_20.cif,140.0,2.4000000953674316,20.0,-936.078369140625,0.5614100098609924,-1.4335090668064776,2.548527476178288
L140_D2.4_U200,r140/t2.4/t2.4_200.cif,140.0,2.4000000953674316,200.0,-936.0890502929688,0.5507599711418152,-2.7216755945136866,1.7208958525314493
L140_D2.4_U220,r140/t2.4/t2.4_220.cif,140.0,2.4000000953674316,220.0,-936.1748657226562,0.46492999792099,-2.9323474527719275,0.32332568616984836
L140_D2.4_U240,r140/t2.4/t2.4_240.cif,140.0,2.4000000953674316,240.0,-936.2391967773438,0.40059998631477356,-1.4186582772940413,-3.5345786066196085
L140_D2.4_U260,r140/t2.4/t2.4_260.cif,140.0,2.4000000953674316,260.0,-936.1396484375,0.5001400113105774,-1.250581388525689,-1.290853902654332
L140_D2.4_U280,r140/t2.4/t2.4_280.cif,140.0,2.4000000953674316,280.0,-936.23291015625,0.4069199860095978,0.03656052778057939,-2.5842678773853596
L140_D2.4_U300,r140/t2.4/t2.4_300.cif,140.0,2.4000000953674316,300.0,-936.2655029296875,0.37432000041007996,0.7004993253619223,-4.018834903587948
L140_D2.4_U320,r140/t2.4/t2.4_320.cif,140.0,2.4000000953674316,320.0,-936.190673828125,0.4491400122642517,-0.19242942408360597,-4.460160846415022
L140_D2.4_U340,r140/t2.4/t2.4_340.cif,140.0,2.4000000953674316,340.0,-936.2293090820312,0.4105199873447418,-2.4093339213976837,-2.1539568341578033
L140_D2.4_U40,r140/t2.4/t2.4_40.cif,140.0,2.4000000953674316,40.0,-936.131591796875,0.5082200169563293,-1.4829358485586637,1.460049554057747
L140_D2.4_U60,r140/t2.4/t2.4_60.cif,140.0,2.4000000953674316,60.0,-936.3117065429688,0.3280799984931946,-0.6471264221583022,-1.1802275343164355
L140_D2.4_U80,r140/t2.4/t2.4_80.cif,140.0,2.4000000953674316,80.0,-936.3138427734375,0.32592999935150146,0.9636550214772985,-1.3851985897039238
L140_D3.6_U0,r140/t3.6/t3.6_0.cif,140.0,3.5999999046325684,0.0,-936.2479858398438,0.3918200135231018,-2.678851471823805,-1.1813642314062522
L140_D3.6_U100,r140/t3.6/t3.6_100.cif,140.0,3.5999999046325684,100.0,-936.2457275390625,0.3940800130367279,0.5190386667177951,-2.8491027992651263
L140_D3.6_U120,r140/t3.6/t3.6_120.cif,140.0,3.5999999046325684,120.0,-936.1798706054688,0.4599199891090393,0.24942459805405082,-2.96507291062722
L140_D3.6_U140,r140/t3.6/t3.6_140.cif,140.0,3.5999999046325684,140.0,-936.1263427734375,0.513450026512146,-1.2069453031346593,-3.3835777246906353
L140_D3.6_U160,r140/t3.6/t3.6_160.cif,140.0,3.5999999046325684,160.0,-936.1176147460938,0.5221999883651733,-1.656961617227943,-1.6085580045921697
L140_D3.6_U180,r140/t3.6/t3.6_180.cif,140.0,3.5999999046325684,180.0,-936.0429077148438,0.5968700051307678,-1.5418014963696123,1.6454709636010427
L140_D3.6_U20,r140/t3.6/t3.6_20.cif,140.0,3.5999999046325684,20.0,-936.1159057617188,0.5239199995994568,-1.6481216584699483,2.2627918569290877
L140_D3.6_U200,r140/t3.6/t3.6_200.cif,140.0,3.5999999046325684,200.0,-936.1664428710938,0.4733799993991852,-2.516511391123038,0.010962402959829975
L140_D3.6_U220,r140/t3.6/t3.6_220.cif,140.0,3.5999999046325684,220.0,-936.221923828125,0.4178999960422516,-2.0732172603146606,-0.5617130440525891
L140_D3.6_U240,r140/t3.6/t3.6_240.cif,140.0,3.5999999046325684,240.0,-936.1717529296875,0.4680599868297577,-1.1228628885190326,-0.31313359060953616
L140_D3.6_U260,r140/t3.6/t3.6_260.cif,140.0,3.5999999046325684,260.0,-936.119140625,0.5206800103187561,-0.6652463045672048,-1.2377934515217537
L140_D3.6_U280,r140/t3.6/t3.6_280.cif,140.0,3.5999999046325684,280.0,-936.2186889648438,0.4211199879646301,-0.17279219428448256,-2.3412657801863883
L140_D3.6_U300,r140/t3.6/t3.6_300.cif,140.0,3.5999999046325684,300.0,-936.2164916992188,0.42333000898361206,0.08489852542912013,-4.095005020536151
L140_D3.6_U320,r140/t3.6/t3.6_320.cif,140.0,3.5999999046325684,320.0,-936.1515502929688,0.4882600009441376,-0.8414332983718779,-4.606551455560305
L140_D3.6_U340,r140/t3.6/t3.6_340.cif,140.0,3.5999999046325684,340.0,-936.2017822265625,0.4380300045013428,-2.8453308708987866,-1.7312238047131439
L140_D3.6_U40,r140/t3.6/t3.6_40.cif,140.0,3.5999999046325684,40.0,-936.0640869140625,0.5756999850273132,-0.7679789758975255,4.878135439697503
L140_D3.6_U60,r140/t3.6/t3.6_60.cif,140.0,3.5999999046325684,60.0,-936.1572265625,0.4825800061225891,-3.047977425479558,2.513525011552159
L140_D3.6_U80,r140/t3.6/t3.6_80.cif,140.0,3.5999999046325684,80.0,-936.303955078125,0.3358500003814697,0.00463495405861436,-1.7359588509253545
L140_D4.8_U0,r140/t4.8/t4.8_0.cif,140.0,4.800000190734863,0.0,-936.2265014648438,0.4133000075817108,-2.9123186824075953,-0.874394904122398
L140_D4.8_U100,r140/t4.8/t4.8_100.cif,140.0,4.800000190734863,100.0,-936.2412109375,0.3985599875450134,0.6412317276623314,-3.092447990891853
L140_D4.8_U120,r140/t4.8/t4.8_120.cif,140.0,4.800000190734863,120.0,-936.1476440429688,0.492139995098114,-0.1065405230614953,-3.055890623421071
L140_D4.8_U140,r140/t4.8/t4.8_140.cif,140.0,4.800000190734863,140.0,-936.1248779296875,0.5149199962615967,-1.0269759072441076,-3.263706904931947
L140_D4.8_U160,r140/t4.8/t4.8_160.cif,140.0,4.800000190734863,160.0,-936.07763671875,0.5621399879455566,-1.9331048925632104,-0.7438329276016744
L140_D4.8_U180,r140/t4.8/t4.8_180.cif,140.0,4.800000190734863,180.0,-936.0542602539062,0.5855399966239929,-1.2554543036521335,1.7119267341088615
L140_D4.8_U20,r140/t4.8/t4.8_20.cif,140.0,4.800000190734863,20.0,-936.1034545898438,0.5363600254058838,-1.4854473525276997,2.68386586396488
L140_D4.8_U200,r140/t4.8/t4.8_200.cif,140.0,4.800000190734863,200.0,-936.2650146484375,0.37477999925613403,-1.6545049213609122,-0.5294174146201466
L140_D4.8_U220,r140/t4.8/t4.8_220.cif,140.0,4.800000190734863,220.0,-936.2120361328125,0.42774999141693115,-1.344100131618666,-0.6924605664547586
L140_D4.8_U240,r140/t4.8/t4.8_240.cif,140.0,4.800000190734863,240.0,-936.1072998046875,0.5324900150299072,-1.1508297427386922,-0.08934897278100884
L140_D4.8_U260,r140/t4.8/t4.8_260.cif,140.0,4.800000190734863,260.0,-936.1174926757812,0.5223100185394287,-0.6224824300627445,-1.308942931539028
L140_D4.8_U280,r140/t4.8/t4.8_280.cif,140.0,4.800000190734863,280.0,-936.2105712890625,0.4292199909687042,-0.1426508181840478,-2.4300447807650665
L140_D4.8_U300,r140/t4.8/t4.8_300.cif,140.0,4.800000190734863,300.0,-936.2063598632812,0.4334399998188019,0.2600633179710077,-4.07163890834121
L140_D4.8_U320,r140/t4.8/t4.8_320.cif,140.0,4.800000190734863,320.0,-936.2088623046875,0.43094998598098755,-1.063574385820865,-4.343390305304473
L140_D4.8_U340,r140/t4.8/t4.8_340.cif,140.0,4.800000190734863,340.0,-936.1209716796875,0.5188199877738953,-2.758532189609797,-2.0719380664984213
L140_D4.8_U40,r140/t4.8/t4.8_40.cif,140.0,4.800000190734863,40.0,-936.1203002929688,0.5195299983024597,-1.3394576952021828,3.9499209379240323
L140_D4.8_U60,r140/t4.8/t4.8_60.cif,140.0,4.800000190734863,60.0,-936.2894287109375,0.3503899872303009,-1.96240646724222,-1.1565559575617246
L140_D4.8_U80,r140/t4.8/t4.8_80.cif,140.0,4.800000190734863,80.0,-936.346923828125,0.2928900122642517,-0.04136805065983462,-1.7723577088764761
L140_D6_U0,r140/t6.0/t6.0_0.cif,140.0,6.0,0.0,-936.201416015625,0.43838998675346375,-2.3412975242311407,-0.8662335353470308
L140_D6_U100,r140/t6.0/t6.0_100.cif,140.0,6.0,100.0,-936.229736328125,0.4100399911403656,1.8323658767350246,-3.563603610981829
L140_D6_U120,r140/t6.0/t6.0_120.cif,140.0,6.0,120.0,-936.139404296875,0.5004199743270874,1.8754806395235912,-4.154093042043236
L140_D6_U140,r140/t6.0/t6.0_140.cif,140.0,6.0,140.0,-936.1272583007812,0.5125300288200378,-0.2837147288881552,-4.286551942803042
L140_D6_U160,r140/t6.0/t6.0_160.cif,140.0,6.0,160.0,-936.0711669921875,0.5686500072479248,-1.5313794232036313,-1.2617640360917002
L140_D6_U180,r140/t6.0/t6.0_180.cif,140.0,6.0,180.0,-936.1126098632812,0.5271999835968018,-1.0808686932891485,0.8067918135168539
L140_D6_U20,r140/t6.0/t6.0_20.cif,140.0,6.0,20.0,-936.0551147460938,0.5846899747848511,-0.40468295105813423,3.0569073216808658
L140_D6_U200,r140/t6.0/t6.0_200.cif,140.0,6.0,200.0,-936.2166137695312,0.4231800138950348,-1.8588584975213438,0.4195056165448503
L140_D6_U220,r140/t6.0/t6.0_220.cif,140.0,6.0,220.0,-936.2066650390625,0.4331600069999695,-1.3507344768564098,-1.229352088629085
L140_D6_U240,r140/t6.0/t6.0_240.cif,140.0,6.0,240.0,-936.127197265625,0.5126000046730042,-0.15988199755822596,-0.5647988511661105
L140_D6_U260,r140/t6.0/t6.0_260.cif,140.0,6.0,260.0,-936.1590576171875,0.4807400107383728,0.4412029663235766,-1.5547916935977357
L140_D6_U280,r140/t6.0/t6.0_280.cif,140.0,6.0,280.0,-936.2183837890625,0.4214400053024292,0.5819942454124856,-2.6706599159073647
L140_D6_U300,r140/t6.0/t6.0_300.cif,140.0,6.0,300.0,-936.26611328125,0.3736799955368042,1.2694631944890171,-4.402384847556471
L140_D6_U320,r140/t6.0/t6.0_320.cif,140.0,6.0,320.0,-936.300048828125,0.33976998925209045,0.5829644454997258,-5.554008637686435
L140_D6_U340,r140/t6.0/t6.0_340.cif,140.0,6.0,340.0,-936.2539672851562,0.385809987783432,-2.337806225208513,-2.9532750288720875
L140_D6_U40,r140/t6.0/t6.0_40.cif,140.0,6.0,40.0,-936.1417236328125,0.4980500042438507,-1.1015563096847365,2.5780618732794514
L140_D6_U60,r140/t6.0/t6.0_60.cif,140.0,6.0,60.0,-936.3378295898438,0.3019599914550781,-1.1945814154939418,-1.8018778019756558
L140_D6_U80,r140/t6.0/t6.0_80.cif,140.0,6.0,80.0,-936.3864135742188,0.2533699870109558,0.8694589849513334,-2.068531386237394
L140_D7.2_U0,r140/t7.2/t7.2_0.cif,140.0,7.199999809265137,0.0,-936.104736328125,0.53507000207901,-1.5817437008138344,-1.2116365170862058
L140_D7.2_U100,r140/t7.2/t7.2_100.cif,140.0,7.199999809265137,100.0,-936.1696166992188,0.4702000021934509,1.3030933332602677,-4.233435744006824
L140_D7.2_U120,r140/t7.2/t7.2_120.cif,140.0,7.199999809265137,120.0,-936.2078857421875,0.4319100081920624,2.529981148555038,-3.744744963138065
L140_D7.2_U140,r140/t7.2/t7.2_140.cif,140.0,7.199999809265137,140.0,-936.2637329101562,0.3760499954223633,0.5159795106472866,-4.442194994887443
L140_D7.2_U160,r140/t7.2/t7.2_160.cif,140.0,7.199999809265137,160.0,-936.1657104492188,0.47407999634742737,-1.6609414217162264,-0.8249018052760118
L140_D7.2_U180,r140/t7.2/t7.2_180.cif,140.0,7.199999809265137,180.0,-936.1347045898438,0.505079984664917,-1.029868867693542,0.887436031054393
L140_D7.2_U20,r140/t7.2/t7.2_20.cif,140.0,7.199999809265137,20.0,-936.0167236328125,0.6230900287628174,0.2559789463510669,2.6122694032821876
L140_D7.2_U200,r140/t7.2/t7.2_200.cif,140.0,7.199999809265137,200.0,-936.0972290039062,0.5425599813461304,-1.8734996437377278,0.04697963331188404
L140_D7.2_U220,r140/t7.2/t7.2_220.cif,140.0,7.199999809265137,220.0,-936.1107177734375,0.5290899872779846,-2.027058296553733,-0.5974437731617268
L140_D7.2_U240,r140/t7.2/t7.2_240.cif,140.0,7.199999809265137,240.0,-936.1270141601562,0.5127999782562256,0.09570197863952767,-0.5586479317948301
L140_D7.2_U260,r140/t7.2/t7.2_260.cif,140.0,7.199999809265137,260.0,-936.1732788085938,0.46654999256134033,0.35910470528505,-1.444485573079728
L140_D7.2_U280,r140/t7.2/t7.2_280.cif,140.0,7.199999809265137,280.0,-936.1734619140625,0.4663499891757965,0.2730909780491475,-3.154509288565971
L140_D7.2_U300,r140/t7.2/t7.2_300.cif,140.0,7.199999809265137,300.0,-936.2767944335938,0.3629800081253052,1.9730740148537615,-4.743666476250555
L140_D7.2_U320,r140/t7.2/t7.2_320.cif,140.0,7.199999809265137,320.0,-936.32763671875,0.31216999888420105,1.9235989735514532,-5.700100567885557
L140_D7.2_U340,r140/t7.2/t7.2_340.cif,140.0,7.199999809265137,340.0,-936.1736450195312,0.46615999937057495,-1.7836787080891237,-3.235405959091488
L140_D7.2_U40,r140/t7.2/t7.2_40.cif,140.0,7.199999809265137,40.0,-936.1619873046875,0.4778200089931488,-0.7125808152300923,1.7429517280826652
L140_D7.2_U60,r140/t7.2/t7.2_60.cif,140.0,7.199999809265137,60.0,-936.2493286132812,0.39048001170158386,-1.5720457559117693,-1.2230183992393215
L140_D7.2_U80,r140/t7.2/t7.2_80.cif,140.0,7.199999809265137,80.0,-936.2571411132812,0.38262999057769775,-0.15548067884949446,-2.515365492213908
L140_D8.4_U0,r140/t8.4/t8.4_0.cif,140.0,8.399999618530273,0.0,-936.06005859375,0.579770028591156,-0.9280565170320774,-0.994978621395469
L140_D8.4_U100,r140/t8.4/t8.4_100.cif,140.0,8.399999618530273,100.0,-936.122802734375,0.5169900059700012,0.3000463490824805,-3.9478441877658828
L140_D8.4_U120,r140/t8.4/t8.4_120.cif,140.0,8.399999618530273,120.0,-936.2698364257812,0.3699600100517273,2.2207873648047105,-4.184631862854069
L140_D8.4_U140,r140/t8.4/t8.4_140.cif,140.0,8.399999618530273,140.0,-936.4152221679688,0.22458000481128693,1.6177601374244615,-5.050715952510441
L140_D8.4_U160,r140/t8.4/t8.4_160.cif,140.0,8.399999618530273,160.0,-936.2706909179688,0.3690899908542633,-1.366616838011992,-2.525613730716188
L140_D8.4_U180,r140/t8.4/t8.4_180.cif,140.0,8.399999618530273,180.0,-936.185302734375,0.4544700086116791,-1.3888652315094723,1.3810673666928825
L140_D8.4_U20,r140/t8.4/t8.4_20.cif,140.0,8.399999618530273,20.0,-935.9964599609375,0.6433200240135193,-0.2658235661174271,1.448353462194006
L140_D8.4_U200,r140/t8.4/t8.4_200.cif,140.0,8.399999618530273,200.0,-936.0863647460938,0.553409993648529,-2.2367873615944527,1.020377440899936
L140_D8.4_U220,r140/t8.4/t8.4_220.cif,140.0,8.399999618530273,220.0,-936.1050415039062,0.5347800254821777,-2.2600917609572018,-0.9220168794937323
L140_D8.4_U240,r140/t8.4/t8.4_240.cif,140.0,8.399999618530273,240.0,-936.1802978515625,0.45952001214027405,-0.48931915812267235,-0.7668417702724345
L140_D8.4_U260,r140/t8.4/t8.4_260.cif,140.0,8.399999618530273,260.0,-936.20166015625,0.4381299912929535,-0.004201744741937574,-1.8496978116743905
L140_D8.4_U280,r140/t8.4/t8.4_280.cif,140.0,8.399999618530273,280.0,-936.2166748046875,0.42313000559806824,0.2681331701365395,-3.234066208106043
L140_D8.4_U300,r140/t8.4/t8.4_300.cif,140.0,8.399999618530273,300.0,-936.2547607421875,0.3850499987602234,2.3047551663464754,-4.893057700994506
L140_D8.4_U320,r140/t8.4/t8.4_320.cif,140.0,8.399999618530273,320.0,-936.2125244140625,0.42726001143455505,1.229654620780053,-5.662582632222708
L140_D8.4_U340,r140/t8.4/t8.4_340.cif,140.0,8.399999618530273,340.0,-936.022705078125,0.617110013961792,-1.9831279781674656,-1.9454643015056854
L140_D8.4_U40,r140/t8.4/t8.4_40.cif,140.0,8.399999618530273,40.0,-936.1719970703125,0.4677799940109253,-0.34427265716450783,2.0383950718285604
L140_D8.4_U60,r140/t8.4/t8.4_60.cif,140.0,8.399999618530273,60.0,-936.142333984375,0.49744999408721924,-2.0119834214098606,0.20417110489067558
L140_D8.4_U80,r140/t8.4/t8.4_80.cif,140.0,8.399999618530273,80.0,-936.0745239257812,0.5652599930763245,-0.6662447529006821,-1.6841715782674807
L140_D9.6_U0,r140/t9.6/t9.6_0.cif,140.0,9.600000381469727,0.0,-936.090087890625,0.5497099757194519,-0.9371859833015896,-0.9633327950912483
L140_D9.6_U100,r140/t9.6/t9.6_100.cif,140.0,9.600000381469727,100.0,-936.123779296875,0.5160300135612488,0.11361568023030455,-3.5282093651088937
L140_D9.6_U120,r140/t9.6/t9.6_120.cif,140.0,9.600000381469727,120.0,-936.3821411132812,0.25764000415802,1.85657810674166,-4.0864372403260605
L140_D9.6_U140,r140/t9.6/t9.6_140.cif,140.0,9.600000381469727,140.0,-936.410400390625,0.22939999401569366,1.0916431375927333,-5.156542673950608
L140_D9.6_U160,r140/t9.6/t9.6_160.cif,140.0,9.600000381469727,160.0,-936.3182983398438,0.3215300142765045,-1.2682130765053705,-2.870962442299544
L140_D9.6_U180,r140/t9.6/t9.6_180.cif,140.0,9.600000381469727,180.0,-936.189208984375,0.45058000087738037,-1.2507085409392107,1.7581238177172678
L140_D9.6_U20,r140/t9.6/t9.6_20.cif,140.0,9.600000381469727,20.0,-936.0169677734375,0.6228299736976624,-0.2753949031966567,1.6758079030536244
L140_D9.6_U200,r140/t9.6/t9.6_200.cif,140.0,9.600000381469727,200.0,-936.1585693359375,0.48120999336242676,-2.408155962787862,0.7608789640221989
L140_D9.6_U220,r140/t9.6/t9.6_220.cif,140.0,9.600000381469727,220.0,-936.1800537109375,0.45974001288414,-1.8358265008458714,-1.6239344695709956
L140_D9.6_U240,r140/t9.6/t9.6_240.cif,140.0,9.600000381469727,240.0,-936.232421875,0.40738001465797424,-0.8131993361092917,-0.6694427056201979
L140_D9.6_U260,r140/t9.6/t9.6_260.cif,140.0,9.600000381469727,260.0,-936.2522583007812,0.38752999901771545,0.15724705317167675,-1.5905878978009729
L140_D9.6_U280,r140/t9.6/t9.6_280.cif,140.0,9.600000381469727,280.0,-936.3150024414062,0.3248000144958496,2.2300139811963513,-3.262793855927435
L140_D9.6_U300,r140/t9.6/t9.6_300.cif,140.0,9.600000381469727,300.0,-936.2817993164062,0.3580000102519989,1.8581715167533328,-4.485767353327145
L140_D9.6_U320,r140/t9.6/t9.6_320.cif,140.0,9.600000381469727,320.0,-936.1924438476562,0.44736000895500183,0.29610999711358565,-5.071646838361429
L140_D9.6_U340,r140/t9.6/t9.6_340.cif,140.0,9.600000381469727,340.0,-936.0281982421875,0.6115900278091431,-1.8089404202389125,-1.8402481133702762
L140_D9.6_U40,r140/t9.6/t9.6_40.cif,140.0,9.600000381469727,40.0,-936.1314697265625,0.5083400011062622,-0.7281481783191086,1.578591217535082
L140_D9.6_U60,r140/t9.6/t9.6_60.cif,140.0,9.600000381469727,60.0,-936.109375,0.5304099917411804,-1.6705302240884903,-0.24483909889246783
L140_D9.6_U80,r140/t9.6/t9.6_80.cif,140.0,9.600000381469727,80.0,-936.0772705078125,0.562529981136322,-0.5542480464132509,-1.7368868895351075
L160_D0_U0,r160/t0/t0_0.cif,160.0,0.0,0.0,-936.041748046875,0.5980499982833862,-1.1036182943679673,-1.4229824649991463
L160_D0_U100,r160/t0/t0_100.cif,160.0,0.0,100.0,-936.2877197265625,0.3521000146865845,0.6735204215865329,-2.7272227972303202
L160_D0_U120,r160/t0/t0_120.cif,160.0,0.0,120.0,-936.4908447265625,0.14893999695777893,4.040622532068158,-2.758540097447839
L160_D0_U140,r160/t0/t0_140.cif,160.0,0.0,140.0,-936.5281372070312,0.11168999969959259,3.2553812105206497,-3.8469354782214404
L160_D0_U160,r160/t0/t0_160.cif,160.0,0.0,160.0,-936.5509643554688,0.08885999768972397,1.917048749903948,-4.036318238868973
L160_D0_U180,r160/t0/t0_180.cif,160.0,0.0,180.0,-936.4555053710938,0.18427999317646027,-1.1154228599369462,-3.2903806237276703
L160_D0_U20,r160/t0/t0_20.cif,160.0,0.0,20.0,-936.041748046875,0.5980499982833862,-1.1036182943679673,-1.4229824649991463
L160_D0_U200,r160/t0/t0_200.cif,160.0,0.0,200.0,-936.2296142578125,0.41018998622894287,-2.77733325818452,0.8841193916718104
L160_D0_U220,r160/t0/t0_220.cif,160.0,0.0,220.0,-936.2916259765625,0.3481900095939636,-2.6371314411371483,-1.754105554743056
L160_D0_U240,r160/t0/t0_240.cif,160.0,0.0,240.0,-936.3829345703125,0.2568899989128113,0.019164252673447457,-0.8602649354057968
L160_D0_U260,r160/t0/t0_260.cif,160.0,0.0,260.0,-936.5119018554688,0.1278800070285797,4.833217438173649,-0.27355609720580143
L160_D0_U280,r160/t0/t0_280.cif,160.0,0.0,280.0,-936.416015625,0.22376999258995056,3.7144978336517456,-2.9539039874895217
L160_D0_U300,r160/t0/t0_300.cif,160.0,0.0,300.0,-936.6907348632812,-0.050930000841617584,6.307587526499772,-2.5144248061804593
L160_D0_U320,r160/t0/t0_320.cif,160.0,0.0,320.0,-936.85302734375,-0.21321000158786774,6.8788553122768175,-2.5595744857208604
L160_D0_U340,r160/t0/t0_340.cif,160.0,0.0,340.0,-936.0687866210938,0.5709900259971619,-1.0128008705842846,-4.720712102160345
L160_D0_U40,r160/t0/t0_40.cif,160.0,0.0,40.0,-936.0189819335938,0.6208199858665466,-1.2377514731594284,0.6948303956834883
L160_D0_U60,r160/t0/t0_60.cif,160.0,0.0,60.0,-936.1337280273438,0.506089985370636,-2.608375766315791,0.47602494567137155
L160_D0_U80,r160/t0/t0_80.cif,160.0,0.0,80.0,-936.1563110351562,0.48346999287605286,-1.5107000243648887,-0.4648381499933436
L160_D1.2_U0,r160/t1.2/t1.2_0.cif,160.0,1.2000000476837158,0.0,-936.1793212890625,0.46048998832702637,-1.983312971279413,-1.7809049919736901
L160_D1.2_U100,r160/t1.2/t1.2_100.cif,160.0,1.2000000476837158,100.0,-936.3648681640625,0.2749600112438202,4.1182190182431295,-2.6400002749932874
L160_D1.2_U120,r160/t1.2/t1.2_120.cif,160.0,1.2000000476837158,120.0,-936.3854370117188,0.25439000129699707,1.7363905571546476,-3.4845797253126696
L160_D1.2_U140,r160/t1.2/t1.2_140.cif,160.0,1.2000000476837158,140.0,-936.3513793945312,0.2884500026702881,1.2994768372031154,-4.367430395952323
L160_D1.2_U160,r160/t1.2/t1.2_160.cif,160.0,1.2000000476837158,160.0,-936.39306640625,0.24672000110149384,0.5539102713813258,-4.175106532944045
L160_D1.2_U180,r160/t1.2/t1.2_180.cif,160.0,1.2000000476837158,180.0,-936.2230224609375,0.41677001118659973,-2.5308869725217757,-0.485629304158552
L160_D1.2_U20,r160/t1.2/t1.2_20.cif,160.0,1.2000000476837158,20.0,-936.1331787109375,0.506630003452301,-1.4822429625005489,-1.3415928619554998
L160_D1.2_U200,r160/t1.2/t1.2_200.cif,160.0,1.2000000476837158,200.0,-936.1679077148438,0.47189000248908997,-3.128773107103766,0.4101569941528129
L160_D1.2_U220,r160/t1.2/t1.2_220.cif,160.0,1.2000000476837158,220.0,-936.23193359375,0.40786001086235046,-3.1061537200824154,-1.1522258105724967
L160_D1.2_U240,r160/t1.2/t1.2_240.cif,160.0,1.2000000476837158,240.0,-936.3326416015625,0.3071500062942505,-0.5012277411899242,-0.7621983785637618
L160_D1.2_U260,r160/t1.2/t1.2_260.cif,160.0,1.2000000476837158,260.0,-936.47412109375,0.16564999520778656,3.6157017223663557,-0.9110143773609015
L160_D1.2_U280,r160/t1.2/t1.2_280.cif,160.0,1.2000000476837158,280.0,-936.54736328125,0.09245999902486801,5.127552044101405,-2.9926721547256596
L160_D1.2_U300,r160/t1.2/t1.2_300.cif,160.0,1.2000000476837158,300.0,-936.939208984375,-0.29940998554229736,9.909769561104877,-1.1922423293290167
L160_D1.2_U320,r160/t1.2/t1.2_320.cif,160.0,1.2000000476837158,320.0,-936.9370727539062,-0.2972699999809265,8.015135625347833,-1.7443618501490747
L160_D1.2_U340,r160/t1.2/t1.2_340.cif,160.0,1.2000000476837158,340.0,-936.37646484375,0.2633500099182129,1.5802371814012164,-4.812877992491814
L160_D1.2_U40,r160/t1.2/t1.2_40.cif,160.0,1.2000000476837158,40.0,-936.0479736328125,0.5917999744415283,-0.7819004951374049,1.8161675516560483
L160_D1.2_U60,r160/t1.2/t1.2_60.cif,160.0,1.2000000476837158,60.0,-936.1050415039062,0.5347499847412109,-1.7632050614624324,-0.6669189654481402
L160_D1.2_U80,r160/t1.2/t1.2_80.cif,160.0,1.2000000476837158,80.0,-936.2084350585938,0.43136000633239746,0.08806710717843624,-1.7840731028858965
L160_D2.4_U0,r160/t2.4/t2.4_0.cif,160.0,2.4000000953674316,0.0,-936.4199829101562,0.21979999542236328,0.6693349133598108,-3.4334089726322006
L160_D2.4_U100,r160/t2.4/t2.4_100.cif,160.0,2.4000000953674316,100.0,-936.4989013671875,0.14087000489234924,5.339887243906011,-2.4452000512303744
