structure_id,relative_cif_path,cluster_label,energy,delta_energy,lower_rotation,displacement,upper_rotation
L280_D1.2_U80,r280/t1.2/t1.2_80.cif,-1,-936.549072265625,0.0907500013709068,280.0,1.2000000476837158,80.0
L260_D1.2_U300,r260/t1.2/t1.2_300.cif,-1,-936.5486450195312,0.0911599993705749,260.0,1.2000000476837158,300.0
L160_D1.2_U280,r160/t1.2/t1.2_280.cif,-1,-936.54736328125,0.092459999024868,160.0,1.2000000476837158,280.0
L220_D1.2_U100,r220/t1.2/t1.2_100.cif,-1,-936.5469360351562,0.092859998345375,220.0,1.2000000476837158,100.0
L260_D8.4_U120,r260/t8.4/t8.4_120.cif,-1,-936.5457153320312,0.0940800011157989,260.0,8.399999618530273,120.0
L320_D6_U240,r320/t6.0/t6.0_240.cif,-1,-936.54541015625,0.0944200009107589,320.0,6.0,240.0
L80_D7.2_U240,r80/t7.2/t7.2_240.cif,-1,-936.5449829101562,0.094820000231266,80.0,7.199999809265137,240.0
L260_D9.6_U260,r260/t9.6/t9.6_260.cif,-1,-936.5445556640624,0.095219999551773,260.0,9.600000381469728,260.0
L60_D0_U320,r60/t0/t0_320.cif,-1,-936.543212890625,0.096560001373291,60.0,0.0,320.0
L60_D0_U340,r60/t0/t0_340.cif,-1,-936.5416259765624,0.0982000008225441,60.0,0.0,340.0
L80_D3.6_U340,r80/t3.6/t3.6_340.cif,-1,-936.5405883789062,0.0991899967193603,80.0,3.5999999046325684,340.0
L100_D7.2_U240,r100/t7.2/t7.2_240.cif,-1,-936.5404663085938,0.0993300005793571,100.0,7.199999809265137,240.0
L80_D1.2_U80,r80/t1.2/t1.2_80.cif,-1,-936.5403442382812,0.0994400009512901,80.0,1.2000000476837158,80.0
L300_D8.4_U300,r300/t8.4/t8.4_300.cif,-1,-936.5393676757812,0.1004600003361702,300.0,8.399999618530273,300.0
L320_D2.4_U180,r320/t2.4/t2.4_180.cif,-1,-936.538818359375,0.1009899973869323,320.0,2.400000095367432,180.0
L320_D9.6_U320,r320/t9.6/t9.6_320.cif,-1,-936.5383911132812,0.101400002837181,320.0,9.600000381469728,320.0
L80_D0_U260,r80/t0/t0_260.cif,-1,-936.5383911132812,0.1014200001955032,80.0,0.0,260.0
L280_D8.4_U320,r280/t8.4/t8.4_320.cif,-1,-936.5372924804688,0.1025099977850914,280.0,8.399999618530273,320.0
L220_D1.2_U0,r220/t1.2/t1.2_0.cif,-1,-936.5360717773438,0.1037499979138374,220.0,1.2000000476837158,0.0
L260_D8.4_U240,r260/t8.4/t8.4_240.cif,-1,-936.53564453125,0.1041600033640861,260.0,8.399999618530273,240.0
L100_D7.2_U100,r100/t7.2/t7.2_100.cif,-1,-936.5350341796876,0.1047599986195564,100.0,7.199999809265137,100.0
L20_D0_U0,r20/t0/t0_0.cif,-1,-936.5348510742188,0.1049399971961975,20.0,0.0,0.0
L280_D9.6_U340,r280/t9.6/t9.6_340.cif,-1,-936.5330200195312,0.1067999973893165,280.0,9.600000381469728,340.0
L200_D8.4_U120,r200/t8.4/t8.4_120.cif,-1,-936.5328979492188,0.1069300025701522,200.0,8.399999618530273,120.0
L200_D8.4_U220,r200/t8.4/t8.4_220.cif,-1,-936.5309448242188,0.1088400036096572,200.0,8.399999618530273,220.0
L260_D1.2_U80,r260/t1.2/t1.2_80.cif,-1,-936.52880859375,0.1109900027513504,260.0,1.2000000476837158,80.0
L160_D0_U140,r160/t0/t0_140.cif,-1,-936.5281372070312,0.1116899996995925,160.0,0.0,140.0
L200_D4.8_U160,r200/t4.8/t4.8_160.cif,-1,-936.52734375,0.1124600023031234,200.0,4.800000190734863,160.0
L80_D1.2_U300,r80/t1.2/t1.2_300.cif,-1,-936.5271606445312,0.1126200035214424,80.0,1.2000000476837158,300.0
L300_D8.4_U340,r300/t8.4/t8.4_340.cif,-1,-936.5263671875,0.1134599968791008,300.0,8.399999618530273,340.0
L300_D9.6_U340,r300/t9.6/t9.6_340.cif,-1,-936.5260620117188,0.1137199997901916,300.0,9.600000381469728,340.0
L40_D2.4_U240,r40/t2.4/t2.4_240.cif,-1,-936.5253295898438,0.1144800037145614,40.0,2.400000095367432,240.0
L80_D3.6_U280,r80/t3.6/t3.6_280.cif,-1,-936.5242309570312,0.1155600026249885,80.0,3.5999999046325684,280.0
L320_D3.6_U320,r320/t3.6/t3.6_320.cif,-1,-936.5205078125,0.1193000003695488,320.0,3.5999999046325684,320.0
L200_D9.6_U120,r200/t9.6/t9.6_120.cif,-1,-936.5181884765624,0.121629998087883,200.0,9.600000381469728,120.0
L320_D8.4_U260,r320/t8.4/t8.4_260.cif,-1,-936.5159301757812,0.1238999962806701,320.0,8.399999618530273,260.0
L80_D7.2_U280,r80/t7.2/t7.2_280.cif,-1,-936.514892578125,0.1249200031161308,80.0,7.199999809265137,280.0
L220_D3.6_U120,r220/t3.6/t3.6_120.cif,-1,-936.5132446289062,0.1265500038862228,220.0,3.5999999046325684,120.0
L260_D8.4_U100,r260/t8.4/t8.4_100.cif,-1,-936.5132446289062,0.126579999923706,260.0,8.399999618530273,100.0
L20_D4.8_U100,r20/t4.8/t4.8_100.cif,-1,-936.5130615234376,0.1267500072717666,20.0,4.800000190734863,100.0
L260_D3.6_U120,r260/t3.6/t3.6_120.cif,-1,-936.5126342773438,0.1271599978208542,260.0,3.5999999046325684,120.0
L260_D9.6_U80,r260/t9.6/t9.6_80.cif,-1,-936.5120849609376,0.1277299970388412,260.0,9.600000381469728,80.0
L160_D0_U260,r160/t0/t0_260.cif,-1,-936.5119018554688,0.1278800070285797,160.0,0.0,260.0
L200_D9.6_U100,r200/t9.6/t9.6_100.cif,-1,-936.51123046875,0.1285900026559829,200.0,9.600000381469728,100.0
L20_D3.6_U300,r20/t3.6/t3.6_300.cif,-1,-936.50927734375,0.130510002374649,20.0,3.5999999046325684,300.0
L80_D9.6_U80,r80/t9.6/t9.6_80.cif,-1,-936.508544921875,0.1312800049781799,80.0,9.600000381469728,80.0
L320_D8.4_U320,r320/t8.4/t8.4_320.cif,-1,-936.507568359375,0.1322299987077713,320.0,8.399999618530273,320.0
L280_D7.2_U60,r280/t7.2/t7.2_60.cif,-1,-936.5062866210938,0.1335099935531616,280.0,7.199999809265137,60.0
L280_D1.2_U260,r280/t1.2/t1.2_260.cif,-1,-936.5037841796876,0.1359899938106537,280.0,1.2000000476837158,260.0
L200_D3.6_U120,r200/t3.6/t3.6_120.cif,-1,-936.5023803710938,0.1374399960041046,200.0,3.5999999046325684,120.0
L180_D0_U160,r180/t0/t0_160.cif,-1,-936.5020141601562,0.1377899944782257,180.0,0.0,160.0
L180_D2.4_U340,r180/t2.4/t2.4_340.cif,-1,-936.501953125,0.1378500014543533,180.0,2.400000095367432,340.0
L180_D9.6_U260,r180/t9.6/t9.6_260.cif,-1,-936.5008544921876,0.1389199942350387,180.0,9.600000381469728,260.0
L20_D4.8_U300,r20/t4.8/t4.8_300.cif,-1,-936.50048828125,0.1392900049686432,20.0,4.800000190734863,300.0
L340_D3.6_U340,r340/t3.6/t3.6_340.cif,-1,-936.5,0.1397999972105026,340.0,3.5999999046325684,340.0
L260_D0_U80,r260/t0/t0_80.cif,-1,-936.4991455078124,0.1406800001859665,260.0,0.0,80.0
L160_D2.4_U100,r160/t2.4/t2.4_100.cif,-1,-936.4989013671876,0.1408700048923492,160.0,2.400000095367432,100.0
L320_D8.4_U340,r320/t8.4/t8.4_340.cif,-1,-936.4983520507812,0.1414500027894973,320.0,8.399999618530273,340.0
L260_D8.4_U80,r260/t8.4/t8.4_80.cif,-1,-936.498046875,0.1417600065469741,260.0,8.399999618530273,80.0
L180_D8.4_U260,r180/t8.4/t8.4_260.cif,-1,-936.4976806640624,0.1420899927616119,180.0,8.399999618530273,260.0
L260_D1.2_U320,r260/t1.2/t1.2_320.cif,-1,-936.4973754882812,0.1424400061368942,260.0,1.2000000476837158,320.0
L260_D0_U260,r260/t0/t0_260.cif,-1,-936.4970703125,0.1427499949932098,260.0,0.0,260.0
L100_D8.4_U100,r100/t8.4/t8.4_100.cif,-1,-936.496826171875,0.1429499983787536,100.0,8.399999618530273,100.0
L60_D8.4_U320,r60/t8.4/t8.4_320.cif,-1,-936.4967041015624,0.1431100070476532,60.0,8.399999618530273,320.0
L280_D8.4_U100,r280/t8.4/t8.4_100.cif,-1,-936.4962768554688,0.1435199975967407,280.0,8.399999618530273,100.0
L100_D6_U240,r100/t6.0/t6.0_240.cif,-1,-936.4954833984376,0.1443399935960769,100.0,6.0,240.0
L260_D3.6_U140,r260/t3.6/t3.6_140.cif,-1,-936.4952392578124,0.1445800065994262,260.0,3.5999999046325684,140.0
L260_D8.4_U300,r260/t8.4/t8.4_300.cif,-1,-936.4940795898438,0.1457100063562393,260.0,8.399999618530273,300.0
L200_D8.4_U180,r200/t8.4/t8.4_180.cif,-1,-936.4935302734376,0.1462499946355819,200.0,8.399999618530273,180.0
L220_D3.6_U280,r220/t3.6/t3.6_280.cif,-1,-936.493408203125,0.1463900059461593,220.0,3.5999999046325684,280.0
L160_D8.4_U140,r160/t8.4/t8.4_140.cif,-1,-936.4933471679688,0.1464599967002868,160.0,8.399999618530273,140.0
L20_D2.4_U240,r20/t2.4/t2.4_240.cif,-1,-936.4931030273438,0.1466799974441528,20.0,2.400000095367432,240.0
L280_D3.6_U80,r280/t3.6/t3.6_80.cif,-1,-936.492919921875,0.1468500047922134,280.0,3.5999999046325684,80.0
L200_D7.2_U100,r200/t7.2/t7.2_100.cif,-1,-936.4910888671876,0.1487399935722351,200.0,7.199999809265137,100.0
L160_D0_U120,r160/t0/t0_120.cif,-1,-936.4908447265624,0.1489399969577789,160.0,0.0,120.0
L180_D0_U260,r180/t0/t0_260.cif,-1,-936.4896850585938,0.1500899940729141,180.0,0.0,260.0
L280_D0_U240,r280/t0/t0_240.cif,-1,-936.4891967773438,0.1506000012159347,280.0,0.0,240.0
L40_D0_U320,r40/t0/t0_320.cif,-1,-936.4891967773438,0.1506299972534179,40.0,0.0,320.0
L100_D1.2_U80,r100/t1.2/t1.2_80.cif,-1,-936.4890747070312,0.1507399976253509,100.0,1.2000000476837158,80.0
L320_D9.6_U60,r320/t9.6/t9.6_60.cif,-1,-936.4880981445312,0.1516900062561035,320.0,9.600000381469728,60.0
L340_D0_U340,r340/t0/t0_340.cif,-1,-936.4871826171876,0.1526300013065338,340.0,0.0,340.0
L260_D9.6_U320,r260/t9.6/t9.6_320.cif,-1,-936.48583984375,0.1539400070905685,260.0,9.600000381469728,320.0
L0_D9.6_U340,r0/t9.6/t9.6_340.cif,-1,-936.4857177734376,0.1540900021791458,0.0,9.600000381469728,340.0
L80_D6_U240,r80/t6.0/t6.0_240.cif,-1,-936.4854736328124,0.1543100029230117,80.0,6.0,240.0
L180_D6_U340,r180/t6.0/t6.0_340.cif,-1,-936.4823608398438,0.1574600040912628,180.0,6.0,340.0
L220_D6_U300,r220/t6.0/t6.0_300.cif,-1,-936.4822387695312,0.1575600057840347,220.0,6.0,300.0
L280_D2.4_U80,r280/t2.4/t2.4_80.cif,-1,-936.4821166992188,0.157710000872612,280.0,2.400000095367432,80.0
L0_D9.6_U0,r0/t9.6/t9.6_0.cif,-1,-936.4817504882812,0.1580300033092498,0.0,9.600000381469728,0.0
L100_D6_U260,r100/t6.0/t6.0_260.cif,-1,-936.4810180664062,0.1587699949741363,100.0,6.0,260.0
L200_D8.4_U100,r200/t8.4/t8.4_100.cif,-1,-936.4808349609376,0.1589899957180023,200.0,8.399999618530273,100.0
L180_D7.2_U340,r180/t7.2/t7.2_340.cif,-1,-936.4802856445312,0.1594900041818618,180.0,7.199999809265137,340.0
L320_D8.4_U280,r320/t8.4/t8.4_280.cif,-1,-936.4793701171876,0.1604200005531311,320.0,8.399999618530273,280.0
L280_D7.2_U100,r280/t7.2/t7.2_100.cif,-1,-936.479248046875,0.1605399996042251,280.0,7.199999809265137,100.0
L80_D7.2_U80,r80/t7.2/t7.2_80.cif,-1,-936.4790649414062,0.1607400029897689,80.0,7.199999809265137,80.0
L160_D9.6_U140,r160/t9.6/t9.6_140.cif,-1,-936.47900390625,0.1607899963855743,160.0,9.600000381469728,140.0
L220_D8.4_U280,r220/t8.4/t8.4_280.cif,-1,-936.478759765625,0.1610299944877624,220.0,8.399999618530273,280.0
L100_D0_U280,r100/t0/t0_280.cif,-1,-936.4786987304688,0.1611299961805343,100.0,0.0,280.0
L340_D1.2_U320,r340/t1.2/t1.2_320.cif,-1,-936.4784545898438,0.1613299995660781,340.0,1.2000000476837158,320.0
L20_D4.8_U280,r20/t4.8/t4.8_280.cif,-1,-936.4783935546876,0.1613799929618835,20.0,4.800000190734863,280.0
L200_D2.4_U120,r200/t2.4/t2.4_120.cif,-1,-936.4780883789062,0.1617199927568435,200.0,2.400000095367432,120.0
L160_D6_U80,r160/t6.0/t6.0_80.cif,-1,-936.47802734375,0.1617799997329712,160.0,6.0,80.0
L100_D1.2_U300,r100/t1.2/t1.2_300.cif,-1,-936.4779663085938,0.1618199944496154,100.0,1.2000000476837158,300.0
L160_D7.2_U320,r160/t7.2/t7.2_320.cif,-1,-936.4779052734376,0.161870002746582,160.0,7.199999809265137,320.0
L280_D3.6_U60,r280/t3.6/t3.6_60.cif,-1,-936.477783203125,0.1620299965143203,280.0,3.5999999046325684,60.0
L180_D6_U320,r180/t6.0/t6.0_320.cif,-1,-936.4754028320312,0.1644099950790405,180.0,6.0,320.0
L20_D3.6_U280,r20/t3.6/t3.6_280.cif,-1,-936.4744873046876,0.1652999967336654,20.0,3.5999999046325684,280.0
L260_D2.4_U100,r260/t2.4/t2.4_100.cif,-1,-936.4744262695312,0.1653600037097931,260.0,2.400000095367432,100.0
L80_D0_U300,r80/t0/t0_300.cif,-1,-936.4742431640624,0.1655700057744979,80.0,0.0,300.0
L160_D1.2_U260,r160/t1.2/t1.2_260.cif,-1,-936.47412109375,0.1656499952077865,160.0,1.2000000476837158,260.0
L220_D6_U260,r220/t6.0/t6.0_260.cif,-1,-936.4739990234376,0.1657799929380417,220.0,6.0,260.0
L80_D2.4_U0,r80/t2.4/t2.4_0.cif,-1,-936.4722290039062,0.1675499975681305,80.0,2.400000095367432,0.0
L280_D7.2_U80,r280/t7.2/t7.2_80.cif,-1,-936.4721069335938,0.16771000623703,280.0,7.199999809265137,80.0
L340_D9.6_U340,r340/t9.6/t9.6_340.cif,-1,-936.4716796875,0.1680900007486343,340.0,9.600000381469728,340.0
L300_D2.4_U100,r300/t2.4/t2.4_100.cif,-1,-936.4713745117188,0.1684499979019165,300.0,2.400000095367432,100.0
L280_D6_U280,r280/t6.0/t6.0_280.cif,-1,-936.4708862304688,0.1689399927854538,280.0,6.0,280.0
L220_D9.6_U260,r220/t9.6/t9.6_260.cif,-1,-936.4700927734376,0.1696899980306625,220.0,9.600000381469728,260.0
L80_D6_U260,r80/t6.0/t6.0_260.cif,-1,-936.469482421875,0.1703100055456161,80.0,6.0,260.0
L320_D9.6_U340,r320/t9.6/t9.6_340.cif,-1,-936.4691772460938,0.1706199944019317,320.0,9.600000381469728,340.0
L160_D4.8_U80,r160/t4.8/t4.8_80.cif,-1,-936.4689331054688,0.1708700060844421,160.0,4.800000190734863,80.0
L260_D7.2_U240,r260/t7.2/t7.2_240.cif,-1,-936.4679565429688,0.1718499958515167,260.0,7.199999809265137,240.0
L100_D0_U120,r100/t0/t0_120.cif,-1,-936.4664306640624,0.1733399927616119,100.0,0.0,120.0
L300_D8.4_U100,r300/t8.4/t8.4_100.cif,-1,-936.4659423828124,0.1738799959421157,300.0,8.399999618530273,100.0
L100_D4.8_U260,r100/t4.8/t4.8_260.cif,-1,-936.4654541015624,0.1743499934673309,100.0,4.800000190734863,260.0
L220_D4.8_U100,r220/t4.8/t4.8_100.cif,-1,-936.4650268554688,0.1747500002384185,220.0,4.800000190734863,100.0
L80_D8.4_U80,r80/t8.4/t8.4_80.cif,-1,-936.4647216796876,0.1750800013542175,80.0,8.399999618530273,80.0
L200_D2.4_U100,r200/t2.4/t2.4_100.cif,-1,-936.4641723632812,0.1756500005722046,200.0,2.400000095367432,100.0
L260_D2.4_U260,r260/t2.4/t2.4_260.cif,-1,-936.4640502929688,0.1757300049066543,260.0,2.400000095367432,260.0
L0_D8.4_U0,r0/t8.4/t8.4_0.cif,-1,-936.4639892578124,0.1758300065994262,0.0,8.399999618530273,0.0
L100_D0_U100,r100/t0/t0_100.cif,-1,-936.4625854492188,0.1772000044584274,100.0,0.0,100.0
L180_D4.8_U160,r180/t4.8/t4.8_160.cif,-1,-936.462158203125,0.1776600033044815,180.0,4.800000190734863,160.0
L300_D3.6_U120,r300/t3.6/t3.6_120.cif,-1,-936.4614868164062,0.178299993276596,300.0,3.5999999046325684,120.0
L280_D8.4_U220,r280/t8.4/t8.4_220.cif,-1,-936.46044921875,0.1793300062417984,280.0,8.399999618530273,220.0
L180_D9.6_U100,r180/t9.6/t9.6_100.cif,-1,-936.459716796875,0.1801099926233291,180.0,9.600000381469728,100.0
L260_D9.6_U0,r260/t9.6/t9.6_0.cif,-1,-936.4577026367188,0.182109996676445,260.0,9.600000381469728,0.0
L280_D6_U80,r280/t6.0/t6.0_80.cif,-1,-936.4576416015624,0.1821500062942505,280.0,6.0,80.0
L160_D9.6_U160,r160/t9.6/t9.6_160.cif,-1,-936.4574584960938,0.182339996099472,160.0,9.600000381469728,160.0
L340_D8.4_U340,r340/t8.4/t8.4_340.cif,-1,-936.4573974609376,0.1824200004339218,340.0,8.399999618530273,340.0
L220_D9.6_U0,r220/t9.6/t9.6_0.cif,-1,-936.4570922851562,0.1827200055122375,220.0,9.600000381469728,0.0
L320_D1.2_U320,r320/t1.2/t1.2_320.cif,-1,-936.45703125,0.182789996266365,320.0,1.2000000476837158,320.0
L200_D0_U140,r200/t0/t0_140.cif,-1,-936.4563598632812,0.183459997177124,200.0,0.0,140.0
L200_D9.6_U140,r200/t9.6/t9.6_140.cif,-1,-936.4557495117188,0.1840700060129165,200.0,9.600000381469728,140.0
L160_D0_U180,r160/t0/t0_180.cif,-1,-936.4555053710938,0.1842799931764602,160.0,0.0,180.0
L200_D9.6_U180,r200/t9.6/t9.6_180.cif,-1,-936.4554443359376,0.18435999751091,200.0,9.600000381469728,180.0
L100_D1.2_U260,r100/t1.2/t1.2_260.cif,-1,-936.455078125,0.1847400069236755,100.0,1.2000000476837158,260.0
L320_D3.6_U160,r320/t3.6/t3.6_160.cif,-1,-936.4531860351562,0.1865900009870529,320.0,3.5999999046325684,160.0
L280_D6_U140,r280/t6.0/t6.0_140.cif,-1,-936.453125,0.1866700053215026,280.0,6.0,140.0
L320_D7.2_U240,r320/t7.2/t7.2_240.cif,-1,-936.4529418945312,0.1868499964475631,320.0,7.199999809265137,240.0
L200_D1.2_U260,r200/t1.2/t1.2_260.cif,-1,-936.4528198242188,0.1870000064373016,200.0,1.2000000476837158,260.0
L280_D9.6_U100,r280/t9.6/t9.6_100.cif,-1,-936.4526977539062,0.1871300041675567,280.0,9.600000381469728,100.0
L260_D9.6_U100,r260/t9.6/t9.6_100.cif,-1,-936.4523315429688,0.1874700039625167,260.0,9.600000381469728,100.0
L160_D6_U320,r160/t6.0/t6.0_320.cif,-1,-936.4519653320312,0.1878100037574768,160.0,6.0,320.0
L200_D6_U320,r200/t6.0/t6.0_320.cif,-1,-936.451904296875,0.1878899931907653,200.0,6.0,320.0
L260_D7.2_U300,r260/t7.2/t7.2_300.cif,-1,-936.4510498046876,0.1887599974870681,260.0,7.199999809265137,300.0
L100_D7.2_U280,r100/t7.2/t7.2_280.cif,-1,-936.45068359375,0.1891400068998336,100.0,7.199999809265137,280.0
L80_D4.8_U220,r80/t4.8/t4.8_220.cif,-1,-936.4500732421876,0.1897000074386596,80.0,4.800000190734863,220.0
L80_D3.6_U300,r80/t3.6/t3.6_300.cif,-1,-936.4487915039062,0.1910099983215332,80.0,3.5999999046325684,300.0
L180_D2.4_U100,r180/t2.4/t2.4_100.cif,-1,-936.4486694335938,0.1911399960517883,180.0,2.400000095367432,100.0
L100_D6_U280,r100/t6.0/t6.0_280.cif,-1,-936.44775390625,0.1920700073242187,100.0,6.0,280.0
L80_D2.4_U260,r80/t2.4/t2.4_260.cif,-1,-936.447509765625,0.1923200041055679,80.0,2.400000095367432,260.0
L220_D9.6_U140,r220/t9.6/t9.6_140.cif,-1,-936.4464111328124,0.1934099942445755,220.0,9.600000381469728,140.0
L320_D7.2_U260,r320/t7.2/t7.2_260.cif,-1,-936.44580078125,0.1940100044012069,320.0,7.199999809265137,260.0
L300_D0_U260,r300/t0/t0_260.cif,-1,-936.4456787109376,0.1941200047731399,300.0,0.0,260.0
L320_D6_U160,r320/t6.0/t6.0_160.cif,-1,-936.4434204101562,0.1963600069284439,320.0,6.0,160.0
L100_D7.2_U260,r100/t7.2/t7.2_260.cif,-1,-936.4425048828124,0.197270005941391,100.0,7.199999809265137,260.0
L260_D1.2_U100,r260/t1.2/t1.2_100.cif,-1,-936.4422607421876,0.1975499987602234,260.0,1.2000000476837158,100.0
L80_D3.6_U0,r80/t3.6/t3.6_0.cif,-1,-936.4421997070312,0.1975799947977066,80.0,3.5999999046325684,0.0
L260_D2.4_U80,r260/t2.4/t2.4_80.cif,-1,-936.44189453125,0.1978799998760223,260.0,2.400000095367432,80.0
L180_D0_U100,r180/t0/t0_100.cif,-1,-936.4410400390624,0.198740005493164,180.0,0.0,100.0
L280_D3.6_U100,r280/t3.6/t3.6_100.cif,-1,-936.43994140625,0.1998800039291381,280.0,3.5999999046325684,100.0
L100_D0_U80,r100/t0/t0_80.cif,-1,-936.43896484375,0.2008599936962127,100.0,0.0,80.0
L80_D4.8_U240,r80/t4.8/t4.8_240.cif,-1,-936.43798828125,0.2018100023269653,80.0,4.800000190734863,240.0
L100_D3.6_U100,r100/t3.6/t3.6_100.cif,-1,-936.4376220703124,0.2021899968385696,100.0,3.5999999046325684,100.0
L200_D9.6_U0,r200/t9.6/t9.6_0.cif,-1,-936.4374389648438,0.2023900002241134,200.0,9.600000381469728,0.0
L200_D8.4_U280,r200/t8.4/t8.4_280.cif,-1,-936.4371948242188,0.2026299983263015,200.0,8.399999618530273,280.0
L220_D6_U280,r220/t6.0/t6.0_280.cif,-1,-936.4366455078124,0.2031500041484832,220.0,6.0,280.0
L40_D8.4_U320,r40/t8.4/t8.4_320.cif,-1,-936.435546875,0.2042499929666519,40.0,8.399999618530273,320.0
L320_D9.6_U260,r320/t9.6/t9.6_260.cif,-1,-936.4341430664062,0.2056600004434585,320.0,9.600000381469728,260.0
L180_D0_U180,r180/t0/t0_180.cif,-1,-936.43408203125,0.2057099938392639,180.0,0.0,180.0
L80_D1.2_U260,r80/t1.2/t1.2_260.cif,-1,-936.4335327148438,0.2062499970197677,80.0,1.2000000476837158,260.0
L100_D4.8_U240,r100/t4.8/t4.8_240.cif,-1,-936.43310546875,0.2066700011491775,100.0,4.800000190734863,240.0
L100_D8.4_U120,r100/t8.4/t8.4_120.cif,-1,-936.4329833984376,0.2068199962377548,100.0,8.399999618530273,120.0
L80_D9.6_U280,r80/t9.6/t9.6_280.cif,-1,-936.4322509765624,0.2075300067663192,80.0,9.600000381469728,280.0
L260_D2.4_U300,r260/t2.4/t2.4_300.cif,-1,-936.4317626953124,0.2080100029706955,260.0,2.400000095367432,300.0
L180_D9.6_U240,r180/t9.6/t9.6_240.cif,-1,-936.431640625,0.2081799954175949,180.0,9.600000381469728,240.0
L160_D7.2_U340,r160/t7.2/t7.2_340.cif,-1,-936.4314575195312,0.2083400040864944,160.0,7.199999809265137,340.0
L160_D6_U100,r160/t6.0/t6.0_100.cif,-1,-936.4298095703124,0.2099599987268448,160.0,6.0,100.0
L180_D8.4_U100,r180/t8.4/t8.4_100.cif,-1,-936.4297485351562,0.2100400030612945,180.0,8.399999618530273,100.0
L160_D8.4_U160,r160/t8.4/t8.4_160.cif,-1,-936.4296875,0.2100899964570999,160.0,8.399999618530273,160.0
L100_D1.2_U100,r100/t1.2/t1.2_100.cif,-1,-936.4295654296876,0.2102600038051605,100.0,1.2000000476837158,100.0
L200_D1.2_U100,r200/t1.2/t1.2_100.cif,-1,-936.4293823242188,0.2104299962520599,200.0,1.2000000476837158,100.0
L220_D2.4_U280,r220/t2.4/t2.4_280.cif,-1,-936.4291381835938,0.2106499969959259,220.0,2.400000095367432,280.0
L180_D3.6_U100,r180/t3.6/t3.6_100.cif,-1,-936.4277954101562,0.2119999974966049,180.0,3.5999999046325684,100.0
L180_D6_U100,r180/t6.0/t6.0_100.cif,-1,-936.4277954101562,0.2120299935340881,180.0,6.0,100.0
L160_D6_U340,r160/t6.0/t6.0_340.cif,-1,-936.4275512695312,0.2122599929571151,160.0,6.0,340.0
L180_D8.4_U140,r180/t8.4/t8.4_140.cif,-1,-936.4270629882812,0.2127200067043304,180.0,8.399999618530273,140.0
L160_D7.2_U300,r160/t7.2/t7.2_300.cif,-1,-936.4252319335938,0.2145400047302246,160.0,7.199999809265137,300.0
L320_D1.2_U260,r320/t1.2/t1.2_260.cif,-1,-936.4249267578124,0.2148900032043457,320.0,1.2000000476837158,260.0
L280_D8.4_U280,r280/t8.4/t8.4_280.cif,-1,-936.4247436523438,0.2150599956512451,280.0,8.399999618530273,280.0
L220_D8.4_U180,r220/t8.4/t8.4_180.cif,-1,-936.4244995117188,0.2153200060129165,220.0,8.399999618530273,180.0
L140_D0_U140,r140/t0/t0_140.cif,-1,-936.4242553710938,0.2155700027942657,140.0,0.0,140.0
L20_D9.6_U0,r20/t9.6/t9.6_0.cif,-1,-936.4241943359376,0.21560999751091,20.0,9.600000381469728,0.0
L220_D0_U280,r220/t0/t0_280.cif,-1,-936.4240112304688,0.2157900035381317,220.0,0.0,280.0
L100_D8.4_U280,r100/t8.4/t8.4_280.cif,-1,-936.4237670898438,0.2160300016403198,100.0,8.399999618530273,280.0
L0_D8.4_U340,r0/t8.4/t8.4_340.cif,-1,-936.4236450195312,0.2161799967288971,0.0,8.399999618530273,340.0
L220_D4.8_U280,r220/t4.8/t4.8_280.cif,-1,-936.4234619140624,0.2163199931383133,220.0,4.800000190734863,280.0
L260_D9.6_U60,r260/t9.6/t9.6_60.cif,-1,-936.4234619140624,0.2163300067186355,260.0,9.600000381469728,60.0
L100_D9.6_U120,r100/t9.6/t9.6_120.cif,-1,-936.4227294921876,0.2170599997043609,100.0,9.600000381469728,120.0
L200_D3.6_U140,r200/t3.6/t3.6_140.cif,-1,-936.4227294921876,0.2170899957418441,200.0,3.5999999046325684,140.0
L180_D0_U140,r180/t0/t0_140.cif,-1,-936.4220581054688,0.2177599966526031,180.0,0.0,140.0
L320_D8.4_U240,r320/t8.4/t8.4_240.cif,-1,-936.421630859375,0.218189999461174,320.0,8.399999618530273,240.0
L260_D7.2_U120,r260/t7.2/t7.2_120.cif,-1,-936.4209594726562,0.218869999051094,260.0,7.199999809265137,120.0
L40_D8.4_U340,r40/t8.4/t8.4_340.cif,-1,-936.4205932617188,0.2191800028085708,40.0,8.399999618530273,340.0
L240_D7.2_U300,r240/t7.2/t7.2_300.cif,-1,-936.42041015625,0.2194000035524368,240.0,7.199999809265137,300.0
L320_D3.6_U140,r320/t3.6/t3.6_140.cif,-1,-936.42041015625,0.2194200009107589,320.0,3.5999999046325684,140.0
L160_D2.4_U0,r160/t2.4/t2.4_0.cif,-1,-936.4199829101562,0.2197999954223632,160.0,2.400000095367432,0.0
L220_D1.2_U280,r220/t1.2/t1.2_280.cif,-1,-936.419921875,0.2198899984359741,220.0,1.2000000476837158,280.0
L80_D0_U140,r80/t0/t0_140.cif,-1,-936.4198608398438,0.2199500054121017,80.0,0.0,140.0
L340_D1.2_U340,r340/t1.2/t1.2_340.cif,-1,-936.4193725585938,0.220440000295639,340.0,1.2000000476837158,340.0
