query_structure_id,neighbor_structure_id,rank,similarity_score,distance_metric
L60_D6_U300,L60_D0_U300,5,0.9703721144261512,cosine
L60_D6_U300,L60_D3.6_U300,6,0.9531056756004567,cosine
L60_D6_U300,L60_D8.4_U300,7,0.9114025857050946,cosine
L60_D6_U300,L60_D6_U100,8,0.8985455302691697,cosine
L60_D6_U300,L60_D6_U160,9,0.8374724538647439,cosine
L60_D6_U300,L60_D7.2_U160,10,0.8332567792883508,cosine
L60_D6_U320,L60_D7.2_U320,1,0.96775333644256,cosine
L60_D6_U320,L60_D3.6_U320,2,0.9089200382339532,cosine
L60_D6_U320,L60_D8.4_U340,3,0.8949786431548541,cosine
L60_D6_U320,L60_D7.2_U340,4,0.8934191317003256,cosine
L60_D6_U320,L60_D6_U340,5,0.8931408935724888,cosine
L60_D6_U320,L60_D2.4_U340,6,0.8571732542211178,cosine
L60_D6_U320,L60_D4.8_U320,7,0.8432102101795435,cosine
L60_D6_U320,L60_D6_U120,8,0.8285545349954259,cosine
L60_D6_U320,L60_D2.4_U320,9,0.8220678046966607,cosine
L60_D6_U320,L60_D9.6_U340,10,0.8130110214601565,cosine
L60_D6_U340,L60_D7.2_U340,1,0.9670768957751444,cosine
L60_D6_U340,L60_D2.4_U340,2,0.9558855760574877,cosine
L60_D6_U340,L60_D7.2_U320,3,0.9302124508668003,cosine
L60_D6_U340,L60_D8.4_U340,4,0.9300906208895462,cosine
L60_D6_U340,L60_D4.8_U340,5,0.911687409907617,cosine
L60_D6_U340,L60_D6_U320,6,0.8931408935724888,cosine
L60_D6_U340,L60_D3.6_U340,7,0.8878331770193723,cosine
L60_D6_U340,L60_D6_U160,8,0.8179208010225308,cosine
L60_D6_U340,L60_D1.2_U0,9,0.7903969227818017,cosine
L60_D6_U340,L60_D9.6_U340,10,0.7841546152143162,cosine
L60_D6_U40,L60_D7.2_U40,1,0.995110533411432,cosine
L60_D6_U40,L60_D1.2_U40,2,0.9942457634130254,cosine
L60_D6_U40,L60_D2.4_U40,3,0.9897006380240783,cosine
L60_D6_U40,L60_D8.4_U40,4,0.9784007250429118,cosine
L60_D6_U40,L60_D4.8_U40,5,0.977612230803146,cosine
L60_D6_U40,L60_D9.6_U40,6,0.9748431578188778,cosine
L60_D6_U40,L60_D3.6_U40,7,0.9686314343489952,cosine
L60_D6_U40,L60_D0_U40,8,0.9667212661399487,cosine
L60_D6_U40,L20_D7.2_U40,9,0.9089510431064278,cosine
L60_D6_U40,L20_D6_U40,10,0.9002825861622169,cosine
L60_D6_U60,L60_D1.2_U60,1,0.9841060132086121,cosine
L60_D6_U60,L60_D0_U60,2,0.9834309685983476,cosine
L60_D6_U60,L60_D6_U80,3,0.9707540717040943,cosine
L60_D6_U60,L60_D4.8_U60,4,0.9689118936395432,cosine
L60_D6_U60,L60_D2.4_U60,5,0.9618396037742921,cosine
L60_D6_U60,L60_D8.4_U60,6,0.9584186305227608,cosine
L60_D6_U60,L60_D7.2_U60,7,0.9581231042213159,cosine
L60_D6_U60,L60_D3.6_U60,8,0.9575802764774535,cosine
L60_D6_U60,L60_D9.6_U60,9,0.9553094505339477,cosine
L60_D6_U60,L60_D1.2_U80,10,0.9471108138006449,cosine
L60_D6_U80,L60_D1.2_U80,1,0.9909905918856673,cosine
L60_D6_U80,L60_D8.4_U80,2,0.9802266990391029,cosine
L60_D6_U80,L60_D7.2_U80,3,0.9770022372513233,cosine
L60_D6_U80,L60_D0_U80,4,0.975361732796553,cosine
L60_D6_U80,L60_D2.4_U80,5,0.9741782094342804,cosine
L60_D6_U80,L60_D6_U60,6,0.9707540717040943,cosine
L60_D6_U80,L60_D9.6_U80,7,0.9679514225905095,cosine
L60_D6_U80,L60_D4.8_U80,8,0.9677491922300742,cosine
L60_D6_U80,L60_D1.2_U60,9,0.9641805886754504,cosine
L60_D6_U80,L60_D4.8_U60,10,0.961639740681604,cosine
L60_D7.2_U0,L60_D9.6_U0,1,0.9925767591660669,cosine
L60_D7.2_U0,L60_D6_U0,2,0.9921664856709929,cosine
L60_D7.2_U0,L60_D8.4_U0,3,0.9908493780955636,cosine
L60_D7.2_U0,L60_D1.2_U0,4,0.9553604180635906,cosine
L60_D7.2_U0,L60_D2.4_U0,5,0.954865416797492,cosine
L60_D7.2_U0,L60_D6_U180,6,0.9247785844743269,cosine
L60_D7.2_U0,L60_D8.4_U180,7,0.9133909572577386,cosine
L60_D7.2_U0,L60_D7.2_U180,8,0.9115811527501363,cosine
L60_D7.2_U0,L60_D4.8_U0,9,0.907363350073279,cosine
L60_D7.2_U0,L60_D3.6_U0,10,0.9058422733094295,cosine
L60_D7.2_U100,L60_D8.4_U100,1,0.9926793380713845,cosine
L60_D7.2_U100,L60_D6_U100,2,0.9653903825774269,cosine
L60_D7.2_U100,L60_D0_U100,3,0.9600806284993748,cosine
L60_D7.2_U100,L60_D1.2_U100,4,0.9474677547753638,cosine
L60_D7.2_U100,L60_D9.6_U120,5,0.9075361096904608,cosine
L60_D7.2_U100,L60_D0_U300,6,0.9038368461077274,cosine
L60_D7.2_U100,L60_D8.4_U300,7,0.8949124302064041,cosine
L60_D7.2_U100,L60_D0_U120,8,0.8938338481932243,cosine
L60_D7.2_U100,L60_D7.2_U300,9,0.8723059349389464,cosine
L60_D7.2_U100,L60_D2.4_U100,10,0.8550315854359204,cosine
L60_D7.2_U120,L60_D8.4_U120,1,0.9720970726597888,cosine
L60_D7.2_U120,L60_D6_U120,2,0.9526394655082883,cosine
L60_D7.2_U120,L60_D1.2_U120,3,0.9429328843058319,cosine
L60_D7.2_U120,L60_D9.6_U120,4,0.9085366481684359,cosine
L60_D7.2_U120,L60_D2.4_U120,5,0.8997013777730046,cosine
L60_D7.2_U120,L60_D0_U120,6,0.8994105875706186,cosine
L60_D7.2_U120,L60_D3.6_U120,7,0.874479316252007,cosine
L60_D7.2_U120,L80_D9.6_U120,8,0.8684784609117887,cosine
L60_D7.2_U120,L60_D4.8_U120,9,0.8252922207548208,cosine
L60_D7.2_U120,L60_D1.2_U100,10,0.7845627935338759,cosine
L60_D7.2_U140,L60_D8.4_U140,1,0.985799957276582,cosine
L60_D7.2_U140,L60_D6_U140,2,0.9830511255840286,cosine
L60_D7.2_U140,L60_D9.6_U140,3,0.9806687271364617,cosine
L60_D7.2_U140,L60_D0_U140,4,0.9389633984708919,cosine
L60_D7.2_U140,L60_D1.2_U140,5,0.9031970662825564,cosine
L60_D7.2_U140,L60_D4.8_U140,6,0.8435707653290527,cosine
L60_D7.2_U140,L60_D2.4_U140,7,0.8315487559007964,cosine
L60_D7.2_U140,L60_D3.6_U140,8,0.8307639599188769,cosine
L60_D7.2_U140,L80_D8.4_U140,9,0.7801109421459057,cosine
L60_D7.2_U140,L80_D9.6_U140,10,0.7781281392001135,cosine
L60_D7.2_U160,L60_D8.4_U160,1,0.9950702183461876,cosine
L60_D7.2_U160,L60_D6_U160,2,0.9927282458564111,cosine
L60_D7.2_U160,L60_D9.6_U160,3,0.9872959366035491,cosine
L60_D7.2_U160,L60_D0_U160,4,0.983351515680223,cosine
L60_D7.2_U160,L60_D1.2_U160,5,0.9451247423379381,cosine
L60_D7.2_U160,L60_D2.4_U160,6,0.8755082513927142,cosine
L60_D7.2_U160,L60_D0_U180,7,0.8715401301848422,cosine
L60_D7.2_U160,L60_D4.8_U160,8,0.8618182634826137,cosine
L60_D7.2_U160,L60_D1.2_U0,9,0.8456683269790947,cosine
L60_D7.2_U160,L60_D3.6_U160,10,0.8446108096718518,cosine
L60_D7.2_U180,L60_D8.4_U180,1,0.9989585791808263,cosine
L60_D7.2_U180,L60_D6_U180,2,0.9979285105060433,cosine
L60_D7.2_U180,L60_D9.6_U180,3,0.9959371499191266,cosine
L60_D7.2_U180,L60_D1.2_U180,4,0.991323672309858,cosine
L60_D7.2_U180,L60_D2.4_U180,5,0.9750036447970216,cosine
L60_D7.2_U180,L60_D0_U180,6,0.9711792370056078,cosine
L60_D7.2_U180,L60_D3.6_U180,7,0.9532014485077447,cosine
L60_D7.2_U180,L60_D4.8_U180,8,0.947393582390146,cosine
L60_D7.2_U180,L60_D6_U0,9,0.9289439313141608,cosine
L60_D7.2_U180,L60_D7.2_U0,10,0.9115811527501363,cosine
L60_D7.2_U20,L60_D8.4_U20,1,0.9964155425952379,cosine
L60_D7.2_U20,L60_D6_U20,2,0.9932250016708101,cosine
L60_D7.2_U20,L60_D9.6_U20,3,0.9928270195871346,cosine
L60_D7.2_U20,L60_D1.2_U20,4,0.9859204490934809,cosine
L60_D7.2_U20,L60_D2.4_U20,5,0.9783721868433558,cosine
L60_D7.2_U20,L60_D4.8_U20,6,0.9572972781117244,cosine
L60_D7.2_U20,L60_D3.6_U20,7,0.950582393012284,cosine
L60_D7.2_U20,L60_D6_U0,8,0.913727592701252,cosine
L60_D7.2_U20,L60_D7.2_U0,9,0.8958512921532861,cosine
L60_D7.2_U20,L60_D0_U20,10,0.8951711503795126,cosine
L60_D7.2_U200,L60_D6_U200,1,0.996352999124567,cosine
L60_D7.2_U200,L60_D8.4_U200,2,0.9961811921087425,cosine
L60_D7.2_U200,L60_D0_U200,3,0.9944701564937757,cosine
L60_D7.2_U200,L60_D1.2_U200,4,0.9911192360137762,cosine
L60_D7.2_U200,L60_D9.6_U200,5,0.9895797535557933,cosine
L60_D7.2_U200,L60_D2.4_U200,6,0.9764433656079453,cosine
L60_D7.2_U200,L60_D7.2_U220,7,0.974286598913262,cosine
L60_D7.2_U200,L60_D4.8_U200,8,0.9575330963465657,cosine
L60_D7.2_U200,L60_D8.4_U220,9,0.949357357545105,cosine
L60_D7.2_U200,L60_D6_U220,10,0.9487197898792723,cosine
L60_D7.2_U220,L60_D6_U220,1,0.9872751958740413,cosine
L60_D7.2_U220,L60_D8.4_U220,2,0.9859022069421349,cosine
L60_D7.2_U220,L60_D8.4_U200,3,0.9840086858654629,cosine
L60_D7.2_U220,L60_D7.2_U200,4,0.974286598913262,cosine
L60_D7.2_U220,L60_D0_U200,5,0.9722795260003086,cosine
L60_D7.2_U220,L60_D1.2_U200,6,0.9692989684523731,cosine
L60_D7.2_U220,L60_D9.6_U220,7,0.9687563113977534,cosine
L60_D7.2_U220,L60_D6_U200,8,0.9609925998436035,cosine
L60_D7.2_U220,L60_D9.6_U200,9,0.9547610372022205,cosine
L60_D7.2_U220,L60_D0_U220,10,0.9510554593139685,cosine
L60_D7.2_U240,L60_D8.4_U240,1,0.9949905809680352,cosine
L60_D7.2_U240,L60_D0_U240,2,0.990930037636593,cosine
L60_D7.2_U240,L60_D9.6_U240,3,0.9908246653699911,cosine
L60_D7.2_U240,L60_D6_U240,4,0.9907939861199355,cosine
L60_D7.2_U240,L60_D1.2_U240,5,0.986539400296529,cosine
L60_D7.2_U240,L60_D4.8_U240,6,0.9588465609235189,cosine
L60_D7.2_U240,L60_D3.6_U240,7,0.9482652531597118,cosine
L60_D7.2_U240,L60_D8.4_U260,8,0.9026845239425889,cosine
L60_D7.2_U240,L60_D7.2_U260,9,0.8918316384790844,cosine
L60_D7.2_U240,L60_D9.6_U260,10,0.8775419324011373,cosine
L60_D7.2_U260,L60_D8.4_U260,1,0.9891920406658006,cosine
L60_D7.2_U260,L60_D6_U260,2,0.9889302417944844,cosine
L60_D7.2_U260,L60_D9.6_U260,3,0.9835590646478108,cosine
L60_D7.2_U260,L60_D0_U260,4,0.979203163496769,cosine
L60_D7.2_U260,L60_D1.2_U260,5,0.9724044511257715,cosine
L60_D7.2_U260,L60_D2.4_U260,6,0.9406150112117228,cosine
L60_D7.2_U260,L60_D4.8_U260,7,0.9262095283031188,cosine
L60_D7.2_U260,L60_D3.6_U260,8,0.9079970824665472,cosine
L60_D7.2_U260,L60_D0_U240,9,0.9053748166227564,cosine
L60_D7.2_U260,L60_D8.4_U240,10,0.9049637551402744,cosine
L60_D7.2_U280,L60_D0_U280,1,0.9906127496342829,cosine
L60_D7.2_U280,L60_D9.6_U280,2,0.9802299424797021,cosine
L60_D7.2_U280,L60_D6_U280,3,0.9732356661366693,cosine
L60_D7.2_U280,L60_D1.2_U280,4,0.9725070082429272,cosine
L60_D7.2_U280,L60_D8.4_U280,5,0.9718122934496547,cosine
L60_D7.2_U280,L60_D2.4_U280,6,0.9448706628836754,cosine
L60_D7.2_U280,L60_D8.4_U80,7,0.93622912457521,cosine
L60_D7.2_U280,L60_D9.6_U80,8,0.9330143425387689,cosine
L60_D7.2_U280,L60_D0_U80,9,0.9315637932673507,cosine
L60_D7.2_U280,L60_D6_U80,10,0.9310456933557768,cosine
L60_D7.2_U300,L60_D0_U300,1,0.9945307904225715,cosine
L60_D7.2_U300,L60_D6_U300,2,0.98165567814054,cosine
L60_D7.2_U300,L60_D1.2_U300,3,0.9679597735245821,cosine
L60_D7.2_U300,L60_D8.4_U300,4,0.9665395697755689,cosine
L60_D7.2_U300,L60_D2.4_U300,5,0.9526204920989046,cosine
L60_D7.2_U300,L60_D4.8_U300,6,0.9341572333486066,cosine
L60_D7.2_U300,L60_D6_U100,7,0.9230419821352418,cosine
L60_D7.2_U300,L60_D3.6_U300,8,0.9193555463829852,cosine
L60_D7.2_U300,L60_D7.2_U100,9,0.8723059349389464,cosine
L60_D7.2_U300,L60_D0_U100,10,0.8413302394180546,cosine
L60_D7.2_U320,L60_D6_U320,1,0.96775333644256,cosine
L60_D7.2_U320,L60_D6_U340,2,0.9302124508668003,cosine
L60_D7.2_U320,L60_D7.2_U340,3,0.9247188673541686,cosine
L60_D7.2_U320,L60_D8.4_U340,4,0.908576191681956,cosine
L60_D7.2_U320,L60_D2.4_U340,5,0.8520153529234754,cosine
L60_D7.2_U320,L60_D8.4_U300,6,0.8443692151753664,cosine
L60_D7.2_U320,L60_D7.2_U300,7,0.8235296488864519,cosine
L60_D7.2_U320,L60_D0_U300,8,0.8162069870784319,cosine
L60_D7.2_U320,L60_D4.8_U340,9,0.7926922365077771,cosine
L60_D7.2_U320,L60_D3.6_U320,10,0.7855342671608191,cosine
L60_D7.2_U340,L60_D8.4_U340,1,0.9871217885375843,cosine
L60_D7.2_U340,L60_D6_U340,2,0.9670768957751444,cosine
L60_D7.2_U340,L60_D7.2_U320,3,0.9247188673541686,cosine
L60_D7.2_U340,L60_D6_U320,4,0.8934191317003256,cosine
L60_D7.2_U340,L60_D2.4_U340,5,0.8823735569885892,cosine
L60_D7.2_U340,L60_D9.6_U340,6,0.8812007294341966,cosine
L60_D7.2_U340,L20_D7.2_U0,7,0.8494922204836464,cosine
L60_D7.2_U340,L20_D6_U0,8,0.8217220822165526,cosine
L60_D7.2_U340,L60_D4.8_U340,9,0.8004364028147076,cosine
L60_D7.2_U340,L60_D3.6_U340,10,0.7687634943702176,cosine
L60_D7.2_U40,L60_D6_U40,1,0.995110533411432,cosine
L60_D7.2_U40,L60_D8.4_U40,2,0.9912405417770838,cosine
L60_D7.2_U40,L60_D9.6_U40,3,0.9902223703726116,cosine
L60_D7.2_U40,L60_D1.2_U40,4,0.9893773344852114,cosine
L60_D7.2_U40,L60_D2.4_U40,5,0.9770014431068855,cosine
L60_D7.2_U40,L60_D0_U40,6,0.9644471589097564,cosine
L60_D7.2_U40,L60_D4.8_U40,7,0.9573811127732563,cosine
L60_D7.2_U40,L60_D3.6_U40,8,0.9450126578591328,cosine
L60_D7.2_U40,L20_D7.2_U40,9,0.9262986885761867,cosine
L60_D7.2_U40,L20_D6_U40,10,0.906777325257349,cosine
L60_D7.2_U60,L60_D8.4_U60,1,0.9771425257050508,cosine
L60_D7.2_U60,L60_D6_U60,2,0.9581231042213159,cosine
L60_D7.2_U60,L60_D8.4_U80,3,0.9564420731356578,cosine
L60_D7.2_U60,L60_D7.2_U80,4,0.9562136664006441,cosine
L60_D7.2_U60,L60_D9.6_U60,5,0.9515625112421583,cosine
L60_D7.2_U60,L60_D9.6_U80,6,0.9437720034616883,cosine
L60_D7.2_U60,L60_D0_U60,7,0.9413548447013649,cosine
L60_D7.2_U60,L60_D6_U80,8,0.9377753261765025,cosine
L60_D7.2_U60,L60_D1.2_U80,9,0.9234214780966233,cosine
L60_D7.2_U60,L60_D1.2_U60,10,0.9038179010037432,cosine
L60_D7.2_U80,L60_D8.4_U80,1,0.9961313864093377,cosine
L60_D7.2_U80,L60_D9.6_U80,2,0.9854835070638303,cosine
L60_D7.2_U80,L60_D1.2_U80,3,0.9808484154539284,cosine
L60_D7.2_U80,L60_D6_U80,4,0.9770022372513233,cosine
L60_D7.2_U80,L60_D7.2_U60,5,0.9562136664006441,cosine
L60_D7.2_U80,L60_D0_U80,6,0.9455667968435848,cosine
L60_D7.2_U80,L60_D8.4_U60,7,0.9405480141340911,cosine
L60_D7.2_U80,L60_D6_U60,8,0.9342206165932625,cosine
L60_D7.2_U80,L60_D2.4_U80,9,0.9332549816605099,cosine
L60_D7.2_U80,L60_D4.8_U80,10,0.9259728147538261,cosine
L60_D8.4_U0,L60_D9.6_U0,1,0.9972894697050745,cosine
L60_D8.4_U0,L60_D7.2_U0,2,0.9908493780955636,cosine
L60_D8.4_U0,L60_D6_U0,3,0.9729217401959256,cosine
L60_D8.4_U0,L60_D1.2_U0,4,0.9528518489232987,cosine
L60_D8.4_U0,L60_D2.4_U0,5,0.9340778657848349,cosine
L60_D8.4_U0,L60_D6_U180,6,0.9121384767215619,cosine
L60_D8.4_U0,L60_D8.4_U180,7,0.9046674217066805,cosine
L60_D8.4_U0,L60_D7.2_U180,8,0.9014452307741977,cosine
L60_D8.4_U0,L60_D0_U180,9,0.901433896434733,cosine
L60_D8.4_U0,L60_D9.6_U180,10,0.889112156826317,cosine
L60_D8.4_U100,L60_D7.2_U100,1,0.9926793380713845,cosine
L60_D8.4_U100,L60_D0_U100,2,0.9603279837163676,cosine
L60_D8.4_U100,L60_D6_U100,3,0.9458067539581714,cosine
L60_D8.4_U100,L60_D1.2_U100,4,0.9334662460690374,cosine
L60_D8.4_U100,L60_D9.6_U120,5,0.8900730854133831,cosine
L60_D8.4_U100,L60_D0_U120,6,0.8696949146193476,cosine
L60_D8.4_U100,L60_D0_U300,7,0.8635418730683537,cosine
L60_D8.4_U100,L60_D8.4_U300,8,0.8509350569538491,cosine
L60_D8.4_U100,L60_D9.6_U260,9,0.8398082246856247,cosine
L60_D8.4_U100,L60_D2.4_U100,10,0.8384288765698263,cosine
L60_D8.4_U120,L60_D7.2_U120,1,0.9720970726597888,cosine
L60_D8.4_U120,L60_D9.6_U120,2,0.9713145170779869,cosine
L60_D8.4_U120,L60_D1.2_U120,3,0.963182618083498,cosine
L60_D8.4_U120,L60_D0_U120,4,0.9515827901394026,cosine
L60_D8.4_U120,L60_D2.4_U120,5,0.8929315229271123,cosine
L60_D8.4_U120,L60_D6_U120,6,0.8867697716083225,cosine
L60_D8.4_U120,L60_D3.6_U120,7,0.8491016941254246,cosine
L60_D8.4_U120,L60_D7.2_U100,8,0.8364443939908651,cosine
L60_D8.4_U120,L60_D1.2_U100,9,0.8301413734916485,cosine
L60_D8.4_U120,L60_D8.4_U100,10,0.8194374213871349,cosine
L60_D8.4_U140,L60_D9.6_U140,1,0.992902061899304,cosine
L60_D8.4_U140,L60_D7.2_U140,2,0.985799957276582,cosine
L60_D8.4_U140,L60_D6_U140,3,0.9758271956665056,cosine
L60_D8.4_U140,L60_D0_U140,4,0.9518646776120069,cosine
L60_D8.4_U140,L60_D1.2_U140,5,0.9172485469444477,cosine
L60_D8.4_U140,L60_D2.4_U140,6,0.8283710789385069,cosine
L60_D8.4_U140,L60_D3.6_U140,7,0.8146697342522801,cosine
L60_D8.4_U140,L60_D4.8_U140,8,0.8133032863214368,cosine
L60_D8.4_U140,L60_D9.6_U280,9,0.8070624153306244,cosine
L60_D8.4_U140,L60_D8.4_U280,10,0.785672970256015,cosine
L60_D8.4_U160,L60_D7.2_U160,1,0.9950702183461876,cosine
L60_D8.4_U160,L60_D9.6_U160,2,0.9950305610594862,cosine
L60_D8.4_U160,L60_D0_U160,3,0.9864477913967729,cosine
L60_D8.4_U160,L60_D6_U160,4,0.9807334611812097,cosine
L60_D8.4_U160,L60_D1.2_U160,5,0.9438245145377332,cosine
L60_D8.4_U160,L60_D2.4_U160,6,0.8679927758165402,cosine
L60_D8.4_U160,L60_D0_U180,7,0.8662821509704521,cosine
L60_D8.4_U160,L60_D4.8_U160,8,0.8426701892915632,cosine
L60_D8.4_U160,L60_D3.6_U160,9,0.8211831231007986,cosine
L60_D8.4_U160,L60_D6_U300,10,0.820416616162769,cosine
L60_D8.4_U180,L60_D7.2_U180,1,0.9989585791808263,cosine
L60_D8.4_U180,L60_D6_U180,2,0.9977528545689277,cosine
L60_D8.4_U180,L60_D9.6_U180,3,0.9972102764597582,cosine
L60_D8.4_U180,L60_D1.2_U180,4,0.9925625834311488,cosine
L60_D8.4_U180,L60_D0_U180,5,0.976612509154575,cosine
L60_D8.4_U180,L60_D2.4_U180,6,0.9758207114179372,cosine
L60_D8.4_U180,L60_D3.6_U180,7,0.9527198143833623,cosine
L60_D8.4_U180,L60_D4.8_U180,8,0.9477305970073442,cosine
L60_D8.4_U180,L60_D6_U0,9,0.9302896991785031,cosine
L60_D8.4_U180,L60_D7.2_U0,10,0.9133909572577386,cosine
L60_D8.4_U20,L60_D7.2_U20,1,0.9964155425952379,cosine
L60_D8.4_U20,L60_D9.6_U20,2,0.9959194776864998,cosine
L60_D8.4_U20,L60_D6_U20,3,0.9826552897709621,cosine
L60_D8.4_U20,L60_D1.2_U20,4,0.9740371150575867,cosine
L60_D8.4_U20,L60_D2.4_U20,5,0.9610624861431178,cosine
L60_D8.4_U20,L60_D4.8_U20,6,0.9344805532643691,cosine
L60_D8.4_U20,L60_D3.6_U20,7,0.9269519861149293,cosine
L60_D8.4_U20,L60_D6_U0,8,0.9125526545473811,cosine
L60_D8.4_U20,L60_D7.2_U0,9,0.9012234591823183,cosine
L60_D8.4_U20,L260_D8.4_U20,10,0.8970088783216561,cosine
L60_D8.4_U200,L60_D0_U200,1,0.9965800728735639,cosine
L60_D8.4_U200,L60_D7.2_U200,2,0.9961811921087425,cosine
L60_D8.4_U200,L60_D1.2_U200,3,0.9890568172557738,cosine
L60_D8.4_U200,L60_D9.6_U200,4,0.9881257836580954,cosine
L60_D8.4_U200,L60_D6_U200,5,0.9865257288813527,cosine
L60_D8.4_U200,L60_D7.2_U220,6,0.9840086858654629,cosine
L60_D8.4_U200,L60_D8.4_U220,7,0.9684187807040895,cosine
L60_D8.4_U200,L60_D2.4_U200,8,0.967593543903719,cosine
L60_D8.4_U200,L60_D6_U220,9,0.9560578496659785,cosine
L60_D8.4_U200,L60_D9.6_U220,10,0.9473587239103214,cosine
L60_D8.4_U220,L60_D9.6_U220,1,0.9946999014522329,cosine
L60_D8.4_U220,L60_D0_U220,2,0.9868889501792496,cosine
L60_D8.4_U220,L60_D7.2_U220,3,0.9859022069421349,cosine
L60_D8.4_U220,L60_D6_U220,4,0.9742666472583136,cosine
L60_D8.4_U220,L60_D1.2_U220,5,0.9724775061951164,cosine
L60_D8.4_U220,L60_D8.4_U200,6,0.9684187807040895,cosine
L60_D8.4_U220,L60_D0_U200,7,0.9573289646602493,cosine
L60_D8.4_U220,L60_D1.2_U200,8,0.9556366980457233,cosine
L60_D8.4_U220,L60_D2.4_U220,9,0.9507742687796755,cosine
L60_D8.4_U220,L60_D7.2_U200,10,0.949357357545105,cosine
L60_D8.4_U240,L60_D9.6_U240,1,0.996944048887705,cosine
L60_D8.4_U240,L60_D0_U240,2,0.9956044120271184,cosine
L60_D8.4_U240,L60_D7.2_U240,3,0.9949905809680352,cosine
L60_D8.4_U240,L60_D1.2_U240,4,0.9843325254230068,cosine
L60_D8.4_U240,L60_D6_U240,5,0.9781658183157118,cosine
L60_D8.4_U240,L60_D4.8_U240,6,0.9394257121525561,cosine
L60_D8.4_U240,L60_D3.6_U240,7,0.9309584571984008,cosine
L60_D8.4_U240,L60_D8.4_U260,8,0.9182841292607332,cosine
L60_D8.4_U240,L60_D7.2_U260,9,0.9049637551402744,cosine
L60_D8.4_U240,L60_D9.6_U260,10,0.8975878284514288,cosine
L60_D8.4_U260,L60_D9.6_U260,1,0.9935667676854946,cosine
L60_D8.4_U260,L60_D7.2_U260,2,0.9891920406658006,cosine
L60_D8.4_U260,L60_D0_U260,3,0.9844814965486443,cosine
L60_D8.4_U260,L60_D6_U260,4,0.9682332217488457,cosine
L60_D8.4_U260,L60_D1.2_U260,5,0.9516327120358461,cosine
L60_D8.4_U260,L60_D0_U240,6,0.9201124748860932,cosine
L60_D8.4_U260,L60_D9.6_U240,7,0.919710119770436,cosine
L60_D8.4_U260,L60_D8.4_U240,8,0.9182841292607332,cosine
L60_D8.4_U260,L60_D1.2_U240,9,0.9067743584889401,cosine
L60_D8.4_U260,L60_D7.2_U240,10,0.9026845239425889,cosine
L60_D8.4_U280,L60_D9.6_U280,1,0.9963563908870462,cosine
L60_D8.4_U280,L60_D7.2_U280,2,0.9718122934496547,cosine
L60_D8.4_U280,L60_D0_U280,3,0.9690213864594972,cosine
L60_D8.4_U280,L60_D1.2_U280,4,0.9271299191563018,cosine
L60_D8.4_U280,L60_D6_U280,5,0.9179642949581576,cosine
L60_D8.4_U280,L60_D0_U60,6,0.8958802445401136,cosine
L60_D8.4_U280,L60_D2.4_U280,7,0.8912266681371016,cosine
L60_D8.4_U280,L60_D8.4_U60,8,0.8844394994828031,cosine
L60_D8.4_U280,L60_D0_U80,9,0.88350532232761,cosine
L60_D8.4_U280,L60_D9.6_U60,10,0.8819943227357065,cosine
L60_D8.4_U300,L60_D0_U300,1,0.9714878583488481,cosine
L60_D8.4_U300,L60_D7.2_U300,2,0.9665395697755689,cosine
L60_D8.4_U300,L60_D6_U300,3,0.9114025857050946,cosine
L60_D8.4_U300,L60_D6_U100,4,0.9088372214890641,cosine
L60_D8.4_U300,L60_D1.2_U300,5,0.9020736837346075,cosine
L60_D8.4_U300,L60_D7.2_U100,6,0.8949124302064041,cosine
L60_D8.4_U300,L60_D2.4_U300,7,0.8764712333734836,cosine
L60_D8.4_U300,L60_D0_U120,8,0.8741430816075414,cosine
L60_D8.4_U300,L60_D1.2_U100,9,0.8648319388889029,cosine
L60_D8.4_U300,L60_D9.6_U120,10,0.8641904834957317,cosine
L60_D8.4_U320,L60_D0_U320,1,0.9263679612014902,cosine
L60_D8.4_U320,L60_D9.6_U320,2,0.9262224013688387,cosine
L60_D8.4_U320,L260_D6_U320,3,0.9158892045623784,cosine
L60_D8.4_U320,L80_D9.6_U300,4,0.9042093682750638,cosine
L60_D8.4_U320,L80_D6_U320,5,0.9014592277882519,cosine
L60_D8.4_U320,L260_D7.2_U320,6,0.900989832410042,cosine
L60_D8.4_U320,L260_D6_U140,7,0.8897703604653738,cosine
L60_D8.4_U320,L60_D1.2_U340,8,0.881360636856541,cosine
L60_D8.4_U320,L80_D8.4_U300,9,0.8683450622741903,cosine
L60_D8.4_U320,L80_D6_U340,10,0.865700555609185,cosine
L60_D8.4_U340,L60_D7.2_U340,1,0.9871217885375843,cosine
L60_D8.4_U340,L60_D9.6_U340,2,0.9316524414797666,cosine
L60_D8.4_U340,L60_D6_U340,3,0.9300906208895462,cosine
L60_D8.4_U340,L60_D7.2_U320,4,0.908576191681956,cosine
L60_D8.4_U340,L60_D6_U320,5,0.8949786431548541,cosine
L60_D8.4_U340,L20_D7.2_U0,6,0.8550367049476656,cosine
L60_D8.4_U340,L60_D2.4_U340,7,0.8360976018821955,cosine
L60_D8.4_U340,L20_D6_U0,8,0.8137738955364635,cosine
L60_D8.4_U340,L80_D7.2_U320,9,0.7963121063903879,cosine
L60_D8.4_U340,L60_D0_U0,10,0.7827675117586117,cosine
L60_D8.4_U40,L60_D9.6_U40,1,0.9977690969252346,cosine
