,file_id,r_bottom,displacement,r_upper,energy_values_experimental,adjusted_energy
26,r0_t1.2_t1.2_220_transformed.cif,0,1.2,220,-936.23999,0.3998100000000022
27,r0_t1.2_t1.2_240_transformed.cif,0,1.2,240,-936.6503,-0.010499999999979
28,r0_t1.2_t1.2_260_transformed.cif,0,1.2,260,-936.69374,-0.0539400000000114
29,r0_t1.2_t1.2_280_transformed.cif,0,1.2,280,-936.19382,0.4459800000000768
30,r0_t1.2_t1.2_300_transformed.cif,0,1.2,300,-936.17977,0.4600300000000743
31,r0_t1.2_t1.2_320_transformed.cif,0,1.2,320,-936.34643,0.2933699999999817
32,r0_t1.2_t1.2_340_transformed.cif,0,1.2,340,-936.41266,0.2271400000000767
33,r0_t1.2_t1.2_40_transformed.cif,0,1.2,40,-936.11296,0.5268399999999929
34,r0_t1.2_t1.2_60_transformed.cif,0,1.2,60,-936.08813,0.5516700000000583
35,r0_t1.2_t1.2_80_transformed.cif,0,1.2,80,-936.0313,0.6085000000000491
36,r0_t2.4_t2.4_0_transformed.cif,0,2.4,0,-936.1618,0.4780000000000655
37,r0_t2.4_t2.4_100_transformed.cif,0,2.4,100,-936.19031,0.4494900000000825
38,r0_t2.4_t2.4_120_transformed.cif,0,2.4,120,-936.34145,0.2983500000000276
39,r0_t2.4_t2.4_140_transformed.cif,0,2.4,140,-936.35828,0.2815200000000004
40,r0_t2.4_t2.4_160_transformed.cif,0,2.4,160,-936.2028,0.4370000000000118
41,r0_t2.4_t2.4_180_transformed.cif,0,2.4,180,-936.16018,0.4796200000000681
42,r0_t2.4_t2.4_200_transformed.cif,0,2.4,200,-936.19332,0.446480000000065
43,r0_t2.4_t2.4_20_transformed.cif,0,2.4,20,-936.14758,0.4922200000000885
44,r0_t2.4_t2.4_220_transformed.cif,0,2.4,220,-936.5844,0.0554000000000769
45,r0_t2.4_t2.4_240_transformed.cif,0,2.4,240,-936.72376,-0.0839599999999336
46,r0_t2.4_t2.4_260_transformed.cif,0,2.4,260,-936.78495,-0.1451499999999441
47,r0_t2.4_t2.4_280_transformed.cif,0,2.4,280,-936.28552,0.354280000000017
48,r0_t2.4_t2.4_300_transformed.cif,0,2.4,300,-936.18405,0.45575000000008
49,r0_t2.4_t2.4_320_transformed.cif,0,2.4,320,-936.21098,0.428820000000087
50,r0_t2.4_t2.4_340_transformed.cif,0,2.4,340,-936.10567,0.5341300000000047
51,r0_t2.4_t2.4_40_transformed.cif,0,2.4,40,-936.11422,0.5255799999999908
52,r0_t2.4_t2.4_60_transformed.cif,0,2.4,60,-936.12096,0.5188400000000684
53,r0_t2.4_t2.4_80_transformed.cif,0,2.4,80,-936.09407,0.5457300000000487
54,r0_t3.6_t3.6_0_transformed.cif,0,3.6,0,-936.17381,0.4659900000000334
55,r0_t3.6_t3.6_100_transformed.cif,0,3.6,100,-936.52617,0.1136300000000574
56,r0_t3.6_t3.6_120_transformed.cif,0,3.6,120,-936.34167,0.2981300000000146
57,r0_t3.6_t3.6_140_transformed.cif,0,3.6,140,-936.26287,0.3769300000000157
58,r0_t3.6_t3.6_160_transformed.cif,0,3.6,160,-936.11828,0.5215200000000095
59,r0_t3.6_t3.6_180_transformed.cif,0,3.6,180,-936.16428,0.4755200000000741
60,r0_t3.6_t3.6_200_transformed.cif,0,3.6,200,-936.27906,0.360740000000078
61,r0_t3.6_t3.6_20_transformed.cif,0,3.6,20,-936.09444,0.5453600000000733
62,r0_t3.6_t3.6_220_transformed.cif,0,3.6,220,-936.64556,-0.0057600000000093
63,r0_t3.6_t3.6_240_transformed.cif,0,3.6,240,-936.71331,-0.073509999999942
64,r0_t3.6_t3.6_260_transformed.cif,0,3.6,260,-936.52649,0.1133100000000695
65,r0_t3.6_t3.6_280_transformed.cif,0,3.6,280,-936.43235,0.2074499999999943
66,r0_t3.6_t3.6_300_transformed.cif,0,3.6,300,-936.38418,0.2556200000000217
67,r0_t3.6_t3.6_320_transformed.cif,0,3.6,320,-936.57345,0.0663500000000567
68,r0_t3.6_t3.6_340_transformed.cif,0,3.6,340,-936.51674,0.1230600000000095
69,r0_t3.6_t3.6_40_transformed.cif,0,3.6,40,-936.03323,0.6065700000000334
70,r0_t3.6_t3.6_60_transformed.cif,0,3.6,60,-936.18679,0.453010000000063
71,r0_t3.6_t3.6_80_transformed.cif,0,3.6,80,-936.34376,0.2960400000000618
72,r0_t4.8_t4.8_0_transformed.cif,0,4.8,0,-936.74559,-0.1057899999999563
73,r0_t4.8_t4.8_100_transformed.cif,0,4.8,100,-936.76952,-0.1297200000000202
74,r0_t4.8_t4.8_120_transformed.cif,0,4.8,120,-936.64234,-0.0025399999999535
75,r0_t4.8_t4.8_140_transformed.cif,0,4.8,140,-936.38432,0.2554800000000341
76,r0_t4.8_t4.8_160_transformed.cif,0,4.8,160,-936.09261,0.5471900000000005
77,r0_t4.8_t4.8_180_transformed.cif,0,4.8,180,-936.1725,0.4673000000000229
78,r0_t4.8_t4.8_200_transformed.cif,0,4.8,200,-936.26775,0.3720500000000584
79,r0_t4.8_t4.8_20_transformed.cif,0,4.8,20,-936.09707,0.5427300000000059
80,r0_t4.8_t4.8_220_transformed.cif,0,4.8,220,-936.62762,0.0121800000000575
81,r0_t4.8_t4.8_240_transformed.cif,0,4.8,240,-936.56441,0.075390000000084
82,r0_t4.8_t4.8_260_transformed.cif,0,4.8,260,-936.51143,0.128370000000018
83,r0_t4.8_t4.8_280_transformed.cif,0,4.8,280,-936.45536,0.184439999999995
84,r0_t4.8_t4.8_300_transformed.cif,0,4.8,300,-936.42363,0.2161700000000337
85,r0_t4.8_t4.8_320_transformed.cif,0,4.8,320,-936.71757,-0.0777699999999868
86,r0_t4.8_t4.8_340_transformed.cif,0,4.8,340,-936.53803,0.1017699999999877
87,r0_t4.8_t4.8_40_transformed.cif,0,4.8,40,-936.01694,0.6228600000000597
88,r0_t4.8_t4.8_60_transformed.cif,0,4.8,60,-936.35984,0.2799600000000737
89,r0_t4.8_t4.8_80_transformed.cif,0,4.8,80,-936.49024,0.1495600000000649
90,r0_t6.0_t6.0_0_transformed.cif,0,6.0,0,-936.04947,0.5903299999999945
91,r0_t6.0_t6.0_100_transformed.cif,0,6.0,100,-936.78068,-0.1408799999999246
92,r0_t6.0_t6.0_120_transformed.cif,0,6.0,120,-936.57268,0.0671200000000453
93,r0_t6.0_t6.0_140_transformed.cif,0,6.0,140,-936.63512,0.0046800000000075
94,r0_t6.0_t6.0_160_transformed.cif,0,6.0,160,-936.20636,0.4334400000000187
95,r0_t6.0_t6.0_180_transformed.cif,0,6.0,180,-936.17177,0.4680299999999988
96,r0_t6.0_t6.0_200_transformed.cif,0,6.0,200,-936.25043,0.3893699999999853
97,r0_t6.0_t6.0_20_transformed.cif,0,6.0,20,-936.1078,0.5320000000000391
98,r0_t6.0_t6.0_220_transformed.cif,0,6.0,220,-936.42779,0.2120100000000775
99,r0_t6.0_t6.0_240_transformed.cif,0,6.0,240,-936.5038,0.1360000000000809
100,r0_t6.0_t6.0_260_transformed.cif,0,6.0,260,-936.44579,0.1940100000000484
101,r0_t6.0_t6.0_280_transformed.cif,0,6.0,280,-936.43376,0.2060400000000299
102,r0_t6.0_t6.0_300_transformed.cif,0,6.0,300,-936.41368,0.2261200000000371
103,r0_t6.0_t6.0_320_transformed.cif,0,6.0,320,-936.31414,0.3256600000000844
104,r0_t6.0_t6.0_340_transformed.cif,0,6.0,340,-936.0436,0.5962000000000671
105,r0_t6.0_t6.0_40_transformed.cif,0,6.0,40,-936.06455,0.5752499999999827
106,r0_t6.0_t6.0_60_transformed.cif,0,6.0,60,-936.16251,0.477290000000039
107,r0_t6.0_t6.0_80_transformed.cif,0,6.0,80,-936.6169,0.0229000000000496
108,r0_t7.2_t7.2_0_transformed.cif,0,7.2,0,-936.34825,0.2915500000000293
109,r0_t7.2_t7.2_100_transformed.cif,0,7.2,100,-936.67127,-0.0314700000000129
110,r0_t7.2_t7.2_120_transformed.cif,0,7.2,120,-936.38506,0.2547400000000834
111,r0_t7.2_t7.2_140_transformed.cif,0,7.2,140,-936.30435,0.3354500000000371
112,r0_t7.2_t7.2_160_transformed.cif,0,7.2,160,-936.23679,0.4030099999999947
113,r0_t7.2_t7.2_180_transformed.cif,0,7.2,180,-936.10144,0.5383600000000115
114,r0_t7.2_t7.2_200_transformed.cif,0,7.2,200,-936.16971,0.4700900000000274
115,r0_t7.2_t7.2_20_transformed.cif,0,7.2,20,-936.14967,0.4901300000000219
116,r0_t7.2_t7.2_220_transformed.cif,0,7.2,220,-936.24581,0.3939900000000307
117,r0_t7.2_t7.2_240_transformed.cif,0,7.2,240,-936.28352,0.3562800000000834
118,r0_t7.2_t7.2_260_transformed.cif,0,7.2,260,-936.2553,0.3845000000000027
119,r0_t7.2_t7.2_280_transformed.cif,0,7.2,280,-936.28938,0.3504199999999855
120,r0_t7.2_t7.2_300_transformed.cif,0,7.2,300,-936.29912,0.3406800000000203
121,r0_t7.2_t7.2_320_transformed.cif,0,7.2,320,-936.1745,0.4653000000000702
122,r0_t7.2_t7.2_340_transformed.cif,0,7.2,340,-936.09507,0.5447300000000723
123,r0_t7.2_t7.2_40_transformed.cif,0,7.2,40,-936.08702,0.5527799999999843
124,r0_t7.2_t7.2_60_transformed.cif,0,7.2,60,-936.11624,0.5235600000000886
125,r0_t7.2_t7.2_80_transformed.cif,0,7.2,80,-936.26654,0.373260000000073
126,r0_t8.4_t8.4_0_transformed.cif,0,8.4,0,-936.46397,0.175830000000019
127,r0_t8.4_t8.4_100_transformed.cif,0,8.4,100,-936.30466,0.335140000000024
128,r0_t8.4_t8.4_120_transformed.cif,0,8.4,120,-936.26751,0.3722900000000209
129,r0_t8.4_t8.4_140_transformed.cif,0,8.4,140,-936.22137,0.4184300000000576
130,r0_t8.4_t8.4_160_transformed.cif,0,8.4,160,-936.16544,0.4743600000000469
131,r0_t8.4_t8.4_180_transformed.cif,0,8.4,180,-936.05244,0.5873599999999897
132,r0_t8.4_t8.4_200_transformed.cif,0,8.4,200,-935.9815,0.6583000000000538
133,r0_t8.4_t8.4_20_transformed.cif,0,8.4,20,-936.28458,0.3552200000000312
134,r0_t8.4_t8.4_220_transformed.cif,0,8.4,220,-936.01545,0.6243500000000495
135,r0_t8.4_t8.4_240_transformed.cif,0,8.4,240,-936.14533,0.4944700000000921
136,r0_t8.4_t8.4_260_transformed.cif,0,8.4,260,-936.14315,0.4966500000000451
137,r0_t8.4_t8.4_280_transformed.cif,0,8.4,280,-936.25424,0.3855600000000549
138,r0_t8.4_t8.4_300_transformed.cif,0,8.4,300,-936.311,0.3288000000000011
139,r0_t8.4_t8.4_320_transformed.cif,0,8.4,320,-936.31855,0.3212500000000773
140,r0_t8.4_t8.4_340_transformed.cif,0,8.4,340,-936.42362,0.2161800000000084
141,r0_t8.4_t8.4_40_transformed.cif,0,8.4,40,-936.18749,0.4523100000000113
142,r0_t8.4_t8.4_60_transformed.cif,0,8.4,60,-936.16609,0.4737099999999827
143,r0_t8.4_t8.4_80_transformed.cif,0,8.4,80,-936.10659,0.5332100000000537
144,r0_t9.6_t9.6_0_transformed.cif,0,9.6,0,-936.48177,0.1580300000000534
145,r0_t9.6_t9.6_100_transformed.cif,0,9.6,100,-936.16581,0.4739900000000716
146,r0_t9.6_t9.6_120_transformed.cif,0,9.6,120,-936.2399,0.3999000000000023
147,r0_t9.6_t9.6_140_transformed.cif,0,9.6,140,-936.18366,0.4561400000000049
148,r0_t9.6_t9.6_160_transformed.cif,0,9.6,160,-936.10854,0.5312600000000884
149,r0_t9.6_t9.6_180_transformed.cif,0,9.6,180,-936.0506,0.5892000000000053
150,r0_t9.6_t9.6_200_transformed.cif,0,9.6,200,-936.01151,0.6282899999999927
151,r0_t9.6_t9.6_20_transformed.cif,0,9.6,20,-936.27676,0.3630400000000691
152,r0_t9.6_t9.6_220_transformed.cif,0,9.6,220,-936.11784,0.5219600000000355
153,r0_t9.6_t9.6_240_transformed.cif,0,9.6,240,-936.37176,0.2680400000000418
154,r0_t9.6_t9.6_260_transformed.cif,0,9.6,260,-936.1602,0.4796000000000049
155,r0_t9.6_t9.6_280_transformed.cif,0,9.6,280,-936.17682,0.4629800000000159
156,r0_t9.6_t9.6_300_transformed.cif,0,9.6,300,-936.28518,0.3546200000000681
157,r0_t9.6_t9.6_320_transformed.cif,0,9.6,320,-936.39369,0.2461100000000442
158,r0_t9.6_t9.6_340_transformed.cif,0,9.6,340,-936.48571,0.1540899999999965
159,r0_t9.6_t9.6_40_transformed.cif,0,9.6,40,-936.17361,0.4661899999999832
160,r0_t9.6_t9.6_60_transformed.cif,0,9.6,60,-936.11863,0.5211699999999837
161,r0_t9.6_t9.6_80_transformed.cif,0,9.6,80,-936.05685,0.5829499999999825
162,r100_t0_t0_0_transformed.cif,100,0.0,0,-936.2534,0.3863999999999805
163,r100_t0_t0_100_transformed.cif,100,0.0,100,-936.4626,0.1772000000000844
164,r100_t0_t0_120_transformed.cif,100,0.0,120,-936.46646,0.1733400000000529
165,r100_t0_t0_140_transformed.cif,100,0.0,140,-936.28236,0.3574399999999968
166,r100_t0_t0_160_transformed.cif,100,0.0,160,-936.20334,0.4364600000000109
167,r100_t0_t0_180_transformed.cif,100,0.0,180,-936.05631,0.5834899999999834
168,r100_t0_t0_200_transformed.cif,100,0.0,200,-937.11562,-0.4758199999999988
169,r100_t0_t0_20_transformed.cif,100,0.0,20,-936.13852,0.5012800000000652
170,r100_t0_t0_220_transformed.cif,100,0.0,220,-936.85739,-0.2175899999999728
171,r100_t0_t0_240_transformed.cif,100,0.0,240,-936.943,-0.303199999999947
172,r100_t0_t0_260_transformed.cif,100,0.0,260,-936.6248,0.0149999999999863
173,r100_t0_t0_280_transformed.cif,100,0.0,280,-936.47867,0.161130000000071
174,r100_t0_t0_300_transformed.cif,100,0.0,300,-936.24496,0.3948400000000447
175,r100_t0_t0_320_transformed.cif,100,0.0,320,-936.23929,0.4005100000000539
176,r100_t0_t0_340_transformed.cif,100,0.0,340,-936.2039,0.4359000000000606
177,r100_t0_t0_40_transformed.cif,100,0.0,40,-936.13923,0.5005700000000388
178,r100_t0_t0_60_transformed.cif,100,0.0,60,-936.40834,0.2314600000000837
179,r100_t0_t0_80_transformed.cif,100,0.0,80,-936.43894,0.2008600000000342
180,r100_t1.2_t1.2_0_transformed.cif,100,1.2,0,-936.24026,0.3995400000000018
181,r100_t1.2_t1.2_100_transformed.cif,100,1.2,100,-936.42954,0.210260000000062
182,r100_t1.2_t1.2_120_transformed.cif,100,1.2,120,-936.36094,0.2788600000000087
183,r100_t1.2_t1.2_140_transformed.cif,100,1.2,140,-936.18172,0.4580799999999954
184,r100_t1.2_t1.2_160_transformed.cif,100,1.2,160,-936.14723,0.4925700000000006
185,r100_t1.2_t1.2_180_transformed.cif,100,1.2,180,-936.06341,0.5763900000000604
186,r100_t1.2_t1.2_200_transformed.cif,100,1.2,200,-936.98084,-0.3410399999999072
187,r100_t1.2_t1.2_20_transformed.cif,100,1.2,20,-936.20073,0.4390700000000151
188,r100_t1.2_t1.2_220_transformed.cif,100,1.2,220,-937.18945,-0.5496499999999287
189,r100_t1.2_t1.2_240_transformed.cif,100,1.2,240,-937.17443,-0.5346299999999928
190,r100_t1.2_t1.2_260_transformed.cif,100,1.2,260,-936.45506,0.1847400000000334
191,r100_t1.2_t1.2_280_transformed.cif,100,1.2,280,-936.2702,0.3695999999999912
192,r100_t1.2_t1.2_300_transformed.cif,100,1.2,300,-936.47798,0.1618200000000342
193,r100_t1.2_t1.2_320_transformed.cif,100,1.2,320,-936.33421,0.305590000000052
194,r100_t1.2_t1.2_340_transformed.cif,100,1.2,340,-936.29371,0.3460900000000038
195,r100_t1.2_t1.2_40_transformed.cif,100,1.2,40,-936.23257,0.4072300000000268
196,r100_t1.2_t1.2_60_transformed.cif,100,1.2,60,-936.15649,0.483310000000074
197,r100_t1.2_t1.2_80_transformed.cif,100,1.2,80,-936.48906,0.1507400000000416
198,r100_t2.4_t2.4_0_transformed.cif,100,2.4,0,-936.27442,0.3653800000000728
199,r100_t2.4_t2.4_100_transformed.cif,100,2.4,100,-936.34252,0.2972800000000006
200,r100_t2.4_t2.4_120_transformed.cif,100,2.4,120,-936.2875,0.3523000000000138
201,r100_t2.4_t2.4_140_transformed.cif,100,2.4,140,-936.09321,0.5465900000000374
202,r100_t2.4_t2.4_160_transformed.cif,100,2.4,160,-936.04865,0.5911500000000842
203,r100_t2.4_t2.4_180_transformed.cif,100,2.4,180,-936.84789,-0.2080899999999701
204,r100_t2.4_t2.4_200_transformed.cif,100,2.4,200,-936.0401,0.5996999999999844
205,r100_t2.4_t2.4_20_transformed.cif,100,2.4,20,-936.12651,0.5132899999999836
206,r100_t2.4_t2.4_220_transformed.cif,100,2.4,220,-937.24928,-0.6094799999999623
207,r100_t2.4_t2.4_240_transformed.cif,100,2.4,240,-936.28302,0.3567800000000716
208,r100_t2.4_t2.4_260_transformed.cif,100,2.4,260,-936.35519,0.2846100000000433
209,r100_t2.4_t2.4_280_transformed.cif,100,2.4,280,-936.29874,0.3410600000000841
210,r100_t2.4_t2.4_300_transformed.cif,100,2.4,300,-936.35417,0.2856300000000829
211,r100_t2.4_t2.4_320_transformed.cif,100,2.4,320,-936.51281,0.1269900000000916
212,r100_t2.4_t2.4_340_transformed.cif,100,2.4,340,-936.4326,0.2072000000000571
213,r100_t2.4_t2.4_40_transformed.cif,100,2.4,40,-936.33681,0.3029900000000225
214,r100_t2.4_t2.4_60_transformed.cif,100,2.4,60,-937.08889,-0.4490899999999556
215,r100_t2.4_t2.4_80_transformed.cif,100,2.4,80,-937.1166,-0.4767999999999119
