structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2
L300_D8.4_U200,r300/t8.4/t8.4_200.cif,300.0,8.399999618530273,200.0,-936.00634765625,0.633430004119873,-3.5802349605501402,2.9135234765452327,14.127895,-3.7816463,-33.70593,-21.777458
L300_D8.4_U220,r300/t8.4/t8.4_220.cif,300.0,8.399999618530273,220.0,-936.0410766601562,0.5987200140953064,-4.81262871673463,2.1275876648682273,14.276741,-3.6886494,-35.590286,-21.594759
L300_D8.4_U240,r300/t8.4/t8.4_240.cif,300.0,8.399999618530273,240.0,-936.11376953125,0.5260099768638611,-5.6977073181274545,1.3725478125362298,14.533138,-3.8034155,-34.951313,-15.6010895
L300_D8.4_U260,r300/t8.4/t8.4_260.cif,300.0,8.399999618530273,260.0,-936.216796875,0.4230200052261352,-1.1659075091022681,-2.0072132275651944,11.944389,-7.1526036,-15.519545,-9.280227
L300_D8.4_U280,r300/t8.4/t8.4_280.cif,300.0,8.399999618530273,280.0,-936.4139404296876,0.2258699983358383,4.110860750714272,-1.456761434366906,9.85432,-8.959345,36.19083,1.9479347
L300_D8.4_U300,r300/t8.4/t8.4_300.cif,300.0,8.399999618530273,300.0,-936.5393676757812,0.1004600003361702,5.4279294701767205,-2.4598673353015137,10.794975,-8.193836,33.38129,-9.311601
L300_D8.4_U320,r300/t8.4/t8.4_320.cif,300.0,8.399999618530273,320.0,-936.5624389648438,0.0773900002241134,4.615093609659477,-4.011092754423513,11.19409,-7.158168,22.698286,-21.453814
L300_D8.4_U340,r300/t8.4/t8.4_340.cif,300.0,8.399999618530273,340.0,-936.5263671875,0.1134599968791008,3.009559682591249,-4.098399420805238,11.379593,-6.9662905,22.539991,-22.087467
L300_D8.4_U40,r300/t8.4/t8.4_40.cif,300.0,8.399999618530273,40.0,-935.9939575195312,0.6458399891853333,-4.103640828836481,4.278189911428511,13.325752,-3.1034362,-27.959442,-39.46917
L300_D8.4_U60,r300/t8.4/t8.4_60.cif,300.0,8.399999618530273,60.0,-936.054443359375,0.5853400230407715,-5.969963446445854,3.702269356212279,13.787828,-2.9810393,-32.995415,-40.913704
L300_D8.4_U80,r300/t8.4/t8.4_80.cif,300.0,8.399999618530273,80.0,-936.1282348632812,0.5115900039672852,-6.647372349886736,3.710750705813203,13.622778,-2.8849196,-33.78595,-41.231277
L300_D9.6_U0,r300/t9.6/t9.6_0.cif,300.0,9.600000381469728,0.0,-936.2880249023438,0.3517599999904632,-2.831329726648152,-0.1879523153234549,12.979755,-4.277322,-14.3698,-40.541073
L300_D9.6_U100,r300/t9.6/t9.6_100.cif,300.0,9.600000381469728,100.0,-936.3783569335938,0.2614699900150299,5.9945837194136615,0.2133819528419683,10.697563,-8.509269,37.223824,-6.5480022
L300_D9.6_U120,r300/t9.6/t9.6_120.cif,300.0,9.600000381469728,120.0,-936.2266235351562,0.4131900072097778,2.65114213893221,-3.4894901094781856,11.110257,-7.6618695,29.208748,-12.340539
L300_D9.6_U140,r300/t9.6/t9.6_140.cif,300.0,9.600000381469728,140.0,-936.077880859375,0.5619099736213684,-0.01578059358675387,-3.512818643987347,12.210351,-6.297352,0.16111194,-20.369831
L300_D9.6_U160,r300/t9.6/t9.6_160.cif,300.0,9.600000381469728,160.0,-936.6397705078124,0.0,-0.01578059358675387,-3.512818643987347,12.225865,-6.339774,0.16122097,-20.369799
L300_D9.6_U180,r300/t9.6/t9.6_180.cif,300.0,9.600000381469728,180.0,-935.9840087890624,0.6558200120925903,-3.158405339287959,2.0765904507335553,13.210458,-4.252367,-16.113855,-39.595814
L300_D9.6_U20,r300/t9.6/t9.6_20.cif,300.0,9.600000381469728,20.0,-936.1000366210938,0.5397899746894836,-2.7949958532029453,1.8734085104635574,12.923597,-3.975991,-15.576861,-42.811306
L300_D9.6_U200,r300/t9.6/t9.6_200.cif,300.0,9.600000381469728,200.0,-936.0130615234376,0.6267499923706055,-3.7539644048137055,2.650971410608652,14.097351,-3.7373612,-34.11953,-21.689766
L300_D9.6_U220,r300/t9.6/t9.6_220.cif,300.0,9.600000381469728,220.0,-936.0569458007812,0.5828400254249573,-5.000664955496762,2.3551975069354483,14.271131,-3.580528,-35.715405,-21.737509
L300_D9.6_U240,r300/t9.6/t9.6_240.cif,300.0,9.600000381469728,240.0,-936.1000366210938,0.5397700071334839,-5.983242558289542,1.6051817802620212,14.600294,-3.755613,-34.835575,-15.848537
L300_D9.6_U260,r300/t9.6/t9.6_260.cif,300.0,9.600000381469728,260.0,-936.1919555664062,0.4478600025177002,-2.130666291622154,-2.2055098357750316,12.102238,-6.986024,-15.602983,-9.270596
L300_D9.6_U280,r300/t9.6/t9.6_280.cif,300.0,9.600000381469728,280.0,-936.2650756835938,0.3747499883174896,-1.1727121104862743,-4.253559692094918,12.392719,-6.409414,-39.4832,-37.432606
L300_D9.6_U300,r300/t9.6/t9.6_300.cif,300.0,9.600000381469728,300.0,-936.5818481445312,0.0579699985682964,4.980387060529497,-3.3455375176094573,10.855843,-8.11969,33.28234,-9.363268
L300_D9.6_U320,r300/t9.6/t9.6_320.cif,300.0,9.600000381469728,320.0,-936.6009521484376,0.0388399995863437,3.5514435345804123,-4.38741516104652,11.264357,-7.1699333,22.552761,-21.618876
L300_D9.6_U340,r300/t9.6/t9.6_340.cif,300.0,9.600000381469728,340.0,-936.5260620117188,0.1137199997901916,2.146151455542159,-3.946487263795556,11.455612,-6.8089194,22.464046,-22.278313
L300_D9.6_U40,r300/t9.6/t9.6_40.cif,300.0,9.600000381469728,40.0,-935.9915161132812,0.6482800245285034,-4.30542411340699,4.368670193155428,13.365008,-3.1604166,-27.997324,-39.526833
L300_D9.6_U60,r300/t9.6/t9.6_60.cif,300.0,9.600000381469728,60.0,-936.02294921875,0.6168799996376038,-6.377021552840611,3.027797017929567,13.770492,-3.1014054,-33.562855,-40.539455
L300_D9.6_U80,r300/t9.6/t9.6_80.cif,300.0,9.600000381469728,80.0,-936.1026611328124,0.53711998462677,-6.449913128715249,2.536335956577843,13.473266,-2.842064,-34.308815,-41.000744
L320_D0_U0,r320/t0/t0_0.cif,320.0,0.0,0.0,-936.3760986328124,0.263729989528656,-0.7633510000986172,-4.059914120846377,14.430806,-7.475987,-19.5956,0.029291254
L320_D0_U100,r320/t0/t0_100.cif,320.0,0.0,100.0,-936.3724975585938,0.2672800123691559,7.021432822097056,-2.2367449002462183,10.707554,-8.43647,34.10725,-5.814372
L320_D0_U120,r320/t0/t0_120.cif,320.0,0.0,120.0,-936.2569580078124,0.3828400075435638,4.594333376441217,-5.139646858658641,11.08703,-7.707422,30.269768,-13.367044
L320_D0_U140,r320/t0/t0_140.cif,320.0,0.0,140.0,-936.0321044921876,0.6077200174331665,1.6497768661837287,-5.751908490010803,12.664672,-6.9604635,0.80702555,-17.674076
L320_D0_U160,r320/t0/t0_160.cif,320.0,0.0,160.0,-935.944580078125,0.6952099800109863,-0.9268237603767706,-3.0462654538192497,14.243998,-7.1512074,-17.479538,-2.189087
L320_D0_U180,r320/t0/t0_180.cif,320.0,0.0,180.0,-936.13330078125,0.5065000057220459,-0.2216513643772854,-1.8562969030556247,14.267538,-7.523403,-15.129499,-0.7897084
L320_D0_U20,r320/t0/t0_20.cif,320.0,0.0,20.0,-936.14990234375,0.4899100065231323,-1.833420855531143,-1.691205833445939,15.337964,-7.523496,-22.506887,1.939415
L320_D0_U200,r320/t0/t0_200.cif,320.0,0.0,200.0,-936.21875,0.4210300147533417,0.7135334625814405,-2.3273556762580614,13.271832,-8.114696,9.488659,7.0698094
L320_D0_U220,r320/t0/t0_220.cif,320.0,0.0,220.0,-936.3693237304688,0.2704899907112121,5.558029843834852,2.2016554647404294,10.058556,-6.976575,43.90239,-15.033141
L320_D0_U240,r320/t0/t0_240.cif,320.0,0.0,240.0,-936.361083984375,0.2787199914455414,3.3958364059618074,1.0847612547015304,11.534426,-8.595381,40.586346,-0.58641046
L320_D0_U260,r320/t0/t0_260.cif,320.0,0.0,260.0,-936.4589233398438,0.1808999925851822,4.8441190429673044,2.043797433403424,11.109955,-8.845721,42.532806,-3.7033894
L320_D0_U280,r320/t0/t0_280.cif,320.0,0.0,280.0,-936.5699462890624,0.0698800012469291,7.304034002599584,-0.48443568353408584,9.880276,-9.127216,33.652782,2.1999886
L320_D0_U300,r320/t0/t0_300.cif,320.0,0.0,300.0,-936.584228515625,0.0555500015616416,6.794616399351159,-3.259117614507464,10.884782,-8.322393,32.554714,-7.2503204
L320_D0_U320,r320/t0/t0_320.cif,320.0,0.0,320.0,-936.56494140625,0.0748599991202354,4.294068670329361,-6.8219252692999675,11.508035,-7.39541,21.649294,-17.015879
L320_D0_U340,r320/t0/t0_340.cif,320.0,0.0,340.0,-936.4924926757812,0.1473300009965896,3.3346904738141285,-6.443906989031004,11.499942,-7.2498493,20.480425,-17.59704
L320_D0_U40,r320/t0/t0_40.cif,320.0,0.0,40.0,-936.0703125,0.5694599747657776,-0.06470416729984176,-2.8646734816146187,15.976906,-7.9703665,-23.368803,5.0743613
L320_D0_U60,r320/t0/t0_60.cif,320.0,0.0,60.0,-936.58251953125,0.0572800002992153,9.206628379008981,6.643088983331143,8.557737,-7.6734157,54.928898,-11.843096
L320_D0_U80,r320/t0/t0_80.cif,320.0,0.0,80.0,-936.5718994140624,0.0679199993610382,7.91652266274445,2.45603665100379,10.140331,-9.062897,39.50111,6.4168735
L320_D1.2_U0,r320/t1.2/t1.2_0.cif,320.0,1.2000000476837158,0.0,-936.3263549804688,0.3134199976921081,-1.3221798849196917,-3.0411269291718037,14.774977,-7.3753104,-19.62821,0.626559
