structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy
L20_D4.8_U320,r20/t4.8/t4.8_320.cif,20.0,4.8,320.0,-936.39929,0.2405100000000857
L20_D4.8_U340,r20/t4.8/t4.8_340.cif,20.0,4.8,340.0,-936.54833,0.0914700000000721
L20_D6_U0,r20/t6.0/t6.0_0.cif,20.0,6.0,0.0,-936.13952,0.5002800000000889
L20_D6_U20,r20/t6.0/t6.0_20.cif,20.0,6.0,20.0,-936.08741,0.5523900000000594
L20_D6_U40,r20/t6.0/t6.0_40.cif,20.0,6.0,40.0,-936.0753,0.5645000000000664
L20_D6_U60,r20/t6.0/t6.0_60.cif,20.0,6.0,60.0,-936.07731,0.5624900000000252
L20_D6_U80,r20/t6.0/t6.0_80.cif,20.0,6.0,80.0,-936.21156,0.42824000000007345
L20_D6_U100,r20/t6.0/t6.0_100.cif,20.0,6.0,100.0,-936.66996,-0.030159999999909815
L20_D6_U120,r20/t6.0/t6.0_120.cif,20.0,6.0,120.0,-936.58758,0.052220000000033906
L20_D6_U140,r20/t6.0/t6.0_140.cif,20.0,6.0,140.0,-936.33359,0.30621000000007825
L20_D6_U160,r20/t6.0/t6.0_160.cif,20.0,6.0,160.0,-936.13997,0.49983000000008815
L20_D6_U180,r20/t6.0/t6.0_180.cif,20.0,6.0,180.0,-936.04331,0.5964900000000171
L20_D6_U200,r20/t6.0/t6.0_200.cif,20.0,6.0,200.0,-936.1007,0.5391000000000759
L20_D6_U220,r20/t6.0/t6.0_220.cif,20.0,6.0,220.0,-936.25015,0.3896500000000742
L20_D6_U240,r20/t6.0/t6.0_240.cif,20.0,6.0,240.0,-936.39833,0.24147000000004937
L20_D6_U260,r20/t6.0/t6.0_260.cif,20.0,6.0,260.0,-936.39793,0.24187000000006265
L20_D6_U280,r20/t6.0/t6.0_280.cif,20.0,6.0,280.0,-936.35753,0.28227000000003954
L20_D6_U300,r20/t6.0/t6.0_300.cif,20.0,6.0,300.0,-936.43881,0.20099000000004708
L20_D6_U320,r20/t6.0/t6.0_320.cif,20.0,6.0,320.0,-936.28261,0.3571900000000596
L20_D6_U340,r20/t6.0/t6.0_340.cif,20.0,6.0,340.0,-936.20912,0.43068000000005213
L20_D7.2_U0,r20/t7.2/t7.2_0.cif,20.0,7.2,0.0,-936.21098,0.428820000000087
L20_D7.2_U20,r20/t7.2/t7.2_20.cif,20.0,7.2,20.0,-936.14277,0.4970299999999952
L20_D7.2_U40,r20/t7.2/t7.2_40.cif,20.0,7.2,40.0,-936.0924,0.5474000000000387
L20_D7.2_U60,r20/t7.2/t7.2_60.cif,20.0,7.2,60.0,-936.13322,0.5065799999999854
L20_D7.2_U80,r20/t7.2/t7.2_80.cif,20.0,7.2,80.0,-936.10114,0.5386600000000499
L20_D7.2_U100,r20/t7.2/t7.2_100.cif,20.0,7.2,100.0,-936.34275,0.2970500000000129
L20_D7.2_U120,r20/t7.2/t7.2_120.cif,20.0,7.2,120.0,-936.26038,0.3794199999999819
L20_D7.2_U140,r20/t7.2/t7.2_140.cif,20.0,7.2,140.0,-936.2544,0.3854000000000042
L20_D7.2_U160,r20/t7.2/t7.2_160.cif,20.0,7.2,160.0,-936.20417,0.43563000000006014
L20_D7.2_U180,r20/t7.2/t7.2_180.cif,20.0,7.2,180.0,-936.06539,0.5744100000000572
L20_D7.2_U200,r20/t7.2/t7.2_200.cif,20.0,7.2,200.0,-936.05897,0.5808299999999917
L20_D7.2_U220,r20/t7.2/t7.2_220.cif,20.0,7.2,220.0,-936.17527,0.4645300000000816
L20_D7.2_U240,r20/t7.2/t7.2_240.cif,20.0,7.2,240.0,-936.1741,0.4657000000000835
L20_D7.2_U260,r20/t7.2/t7.2_260.cif,20.0,7.2,260.0,-936.22371,0.4160900000000538
L20_D7.2_U280,r20/t7.2/t7.2_280.cif,20.0,7.2,280.0,-936.26749,0.3723100000000841
L20_D7.2_U300,r20/t7.2/t7.2_300.cif,20.0,7.2,300.0,-936.34084,0.29896000000007916
L20_D7.2_U320,r20/t7.2/t7.2_320.cif,20.0,7.2,320.0,-936.30302,0.3367800000000898
L20_D7.2_U340,r20/t7.2/t7.2_340.cif,20.0,7.2,340.0,-936.24451,0.39529000000004544
L20_D8.4_U0,r20/t8.4/t8.4_0.cif,20.0,8.4,0.0,-936.35027,0.2895300000000134
L20_D8.4_U20,r20/t8.4/t8.4_20.cif,20.0,8.4,20.0,-936.25662,0.3831800000000385
L20_D8.4_U40,r20/t8.4/t8.4_40.cif,20.0,8.4,40.0,-936.16699,0.4728099999999813
L20_D8.4_U60,r20/t8.4/t8.4_60.cif,20.0,8.4,60.0,-936.25419,0.3856100000000424
L20_D8.4_U80,r20/t8.4/t8.4_80.cif,20.0,8.4,80.0,-936.23298,0.4068200000000388
L20_D8.4_U100,r20/t8.4/t8.4_100.cif,20.0,8.4,100.0,-936.173,0.46680000000003474
L20_D8.4_U120,r20/t8.4/t8.4_120.cif,20.0,8.4,120.0,-936.22385,0.4159500000000662
L20_D8.4_U140,r20/t8.4/t8.4_140.cif,20.0,8.4,140.0,-936.19614,0.4436600000000226
L20_D8.4_U160,r20/t8.4/t8.4_160.cif,20.0,8.4,160.0,-936.13374,0.5060600000000477
L20_D8.4_U180,r20/t8.4/t8.4_180.cif,20.0,8.4,180.0,-936.07615,0.5636500000000524
L20_D8.4_U200,r20/t8.4/t8.4_200.cif,20.0,8.4,200.0,-936.03049,0.6093100000000504
L20_D8.4_U220,r20/t8.4/t8.4_220.cif,20.0,8.4,220.0,-935.99827,0.6415299999999888
L20_D8.4_U240,r20/t8.4/t8.4_240.cif,20.0,8.4,240.0,-936.01442,0.6253800000000638
L20_D8.4_U260,r20/t8.4/t8.4_260.cif,20.0,8.4,260.0,-936.13338,0.5064200000000483
L20_D8.4_U280,r20/t8.4/t8.4_280.cif,20.0,8.4,280.0,-936.22528,0.41452000000003864
L20_D8.4_U300,r20/t8.4/t8.4_300.cif,20.0,8.4,300.0,-936.3504,0.28940000000000055
L20_D8.4_U320,r20/t8.4/t8.4_320.cif,20.0,8.4,320.0,-936.37531,0.26449000000002343
L20_D8.4_U340,r20/t8.4/t8.4_340.cif,20.0,8.4,340.0,-936.35773,0.28207000000008975
L20_D9.6_U0,r20/t9.6/t9.6_0.cif,20.0,9.6,0.0,-936.42419,0.21561000000008335
L20_D9.6_U20,r20/t9.6/t9.6_20.cif,20.0,9.6,20.0,-936.27317,0.36662999999998647
L20_D9.6_U40,r20/t9.6/t9.6_40.cif,20.0,9.6,40.0,-936.18894,0.45086000000003423
L20_D9.6_U60,r20/t9.6/t9.6_60.cif,20.0,9.6,60.0,-936.22223,0.41757000000006883
L20_D9.6_U80,r20/t9.6/t9.6_80.cif,20.0,9.6,80.0,-936.24258,0.3972200000000612
L20_D9.6_U100,r20/t9.6/t9.6_100.cif,20.0,9.6,100.0,-936.10995,0.5298500000000104
L20_D9.6_U120,r20/t9.6/t9.6_120.cif,20.0,9.6,120.0,-936.17912,0.46068000000002485
L20_D9.6_U140,r20/t9.6/t9.6_140.cif,20.0,9.6,140.0,-936.13946,0.5003400000000511
L20_D9.6_U160,r20/t9.6/t9.6_160.cif,20.0,9.6,160.0,-936.15192,0.4878800000000183
L20_D9.6_U180,r20/t9.6/t9.6_180.cif,20.0,9.6,180.0,-936.16174,0.4780600000000277
L20_D9.6_U200,r20/t9.6/t9.6_200.cif,20.0,9.6,200.0,-936.09384,0.5459600000000364
L20_D9.6_U220,r20/t9.6/t9.6_220.cif,20.0,9.6,220.0,-936.05833,0.5814700000000812
L20_D9.6_U240,r20/t9.6/t9.6_240.cif,20.0,9.6,240.0,-936.10617,0.5336300000000165
L20_D9.6_U260,r20/t9.6/t9.6_260.cif,20.0,9.6,260.0,-936.30814,0.33166000000005624
L20_D9.6_U280,r20/t9.6/t9.6_280.cif,20.0,9.6,280.0,-936.19477,0.44503000000008797
L20_D9.6_U300,r20/t9.6/t9.6_300.cif,20.0,9.6,300.0,-936.24801,0.3917900000000145
L20_D9.6_U320,r20/t9.6/t9.6_320.cif,20.0,9.6,320.0,-936.36143,0.27836999999999534
L20_D9.6_U340,r20/t9.6/t9.6_340.cif,20.0,9.6,340.0,-936.39758,0.24222000000008848
L40_D0_U0,r40/t0/t0_0.cif,40.0,0.0,0.0,-936.41911,0.2206899999999905
L40_D0_U20,r40/t0/t0_20.cif,40.0,0.0,20.0,-936.25003,0.3897699999999986
L40_D0_U40,r40/t0/t0_40.cif,40.0,0.0,40.0,-936.16115,0.478650000000016
L40_D0_U60,r40/t0/t0_60.cif,40.0,0.0,60.0,-936.22624,0.413560000000075
L40_D0_U80,r40/t0/t0_80.cif,40.0,0.0,80.0,-936.30568,0.33411999999998443
L40_D0_U100,r40/t0/t0_100.cif,40.0,0.0,100.0,-936.30358,0.3362200000000257
L40_D0_U120,r40/t0/t0_120.cif,40.0,0.0,120.0,-936.17659,0.4632100000000037
L40_D0_U140,r40/t0/t0_140.cif,40.0,0.0,140.0,-936.09465,0.5451500000000351
L40_D0_U160,r40/t0/t0_160.cif,40.0,0.0,160.0,-936.06911,0.5706900000000132
L40_D0_U180,r40/t0/t0_180.cif,40.0,0.0,180.0,-936.13732,0.5024799999999914
L40_D0_U200,r40/t0/t0_200.cif,40.0,0.0,200.0,-936.10855,0.53125
L40_D0_U220,r40/t0/t0_220.cif,40.0,0.0,220.0,-936.13665,0.5031500000000051
L40_D0_U240,r40/t0/t0_240.cif,40.0,0.0,240.0,-936.15767,0.48212999999998374
L40_D0_U260,r40/t0/t0_260.cif,40.0,0.0,260.0,-936.18821,0.45159000000001015
L40_D0_U280,r40/t0/t0_280.cif,40.0,0.0,280.0,-936.17167,0.4681300000000874
L40_D0_U300,r40/t0/t0_300.cif,40.0,0.0,300.0,-936.24374,0.39606000000003405
L40_D0_U320,r40/t0/t0_320.cif,40.0,0.0,320.0,-936.48917,0.15063000000009197
L40_D0_U340,r40/t0/t0_340.cif,40.0,0.0,340.0,-936.7722,-0.13239999999996144
L40_D1.2_U0,r40/t1.2/t1.2_0.cif,40.0,1.2,0.0,-936.10312,0.5366800000000467
L40_D1.2_U20,r40/t1.2/t1.2_20.cif,40.0,1.2,20.0,-936.06391,0.5758900000000722
L40_D1.2_U40,r40/t1.2/t1.2_40.cif,40.0,1.2,40.0,-936.08985,0.5499500000000808
L40_D1.2_U60,r40/t1.2/t1.2_60.cif,40.0,1.2,60.0,-936.21273,0.42707000000007156
L40_D1.2_U80,r40/t1.2/t1.2_80.cif,40.0,1.2,80.0,-936.28172,0.35808000000008633
L40_D1.2_U100,r40/t1.2/t1.2_100.cif,40.0,1.2,100.0,-936.27662,0.3631800000000567
L40_D1.2_U120,r40/t1.2/t1.2_120.cif,40.0,1.2,120.0,-936.23367,0.4061300000000756
L40_D1.2_U140,r40/t1.2/t1.2_140.cif,40.0,1.2,140.0,-936.14012,0.4996800000000121
L40_D1.2_U160,r40/t1.2/t1.2_160.cif,40.0,1.2,160.0,-936.09475,0.5450500000000602
L40_D1.2_U180,r40/t1.2/t1.2_180.cif,40.0,1.2,180.0,-936.11605,0.5237500000000637
L40_D1.2_U200,r40/t1.2/t1.2_200.cif,40.0,1.2,200.0,-936.15047,0.4893299999999954
L40_D1.2_U220,r40/t1.2/t1.2_220.cif,40.0,1.2,220.0,-936.20659,0.43321000000003096
L40_D1.2_U240,r40/t1.2/t1.2_240.cif,40.0,1.2,240.0,-936.23312,0.4066800000000512
L40_D1.2_U260,r40/t1.2/t1.2_260.cif,40.0,1.2,260.0,-936.25266,0.3871400000000449
L40_D1.2_U280,r40/t1.2/t1.2_280.cif,40.0,1.2,280.0,-936.18013,0.45967000000007374
L40_D1.2_U300,r40/t1.2/t1.2_300.cif,40.0,1.2,300.0,-936.19522,0.44458000000008724
L40_D1.2_U320,r40/t1.2/t1.2_320.cif,40.0,1.2,320.0,-936.23573,0.404070000000047
L40_D1.2_U340,r40/t1.2/t1.2_340.cif,40.0,1.2,340.0,-936.17206,0.4677400000000489
L40_D2.4_U0,r40/t2.4/t2.4_0.cif,40.0,2.4,0.0,-936.0848,0.5550000000000637
L40_D2.4_U20,r40/t2.4/t2.4_20.cif,40.0,2.4,20.0,-936.05632,0.5834800000000087
L40_D2.4_U40,r40/t2.4/t2.4_40.cif,40.0,2.4,40.0,-936.08871,0.5510900000000447
L40_D2.4_U60,r40/t2.4/t2.4_60.cif,40.0,2.4,60.0,-936.1769,0.46289999999999054
L40_D2.4_U80,r40/t2.4/t2.4_80.cif,40.0,2.4,80.0,-936.25079,0.38900999999998476
L40_D2.4_U100,r40/t2.4/t2.4_100.cif,40.0,2.4,100.0,-936.24372,0.39607999999998356
L40_D2.4_U120,r40/t2.4/t2.4_120.cif,40.0,2.4,120.0,-936.30182,0.33798000000001593
L40_D2.4_U140,r40/t2.4/t2.4_140.cif,40.0,2.4,140.0,-936.20219,0.43761000000006334
L40_D2.4_U160,r40/t2.4/t2.4_160.cif,40.0,2.4,160.0,-936.13327,0.5065299999999979
L40_D2.4_U180,r40/t2.4/t2.4_180.cif,40.0,2.4,180.0,-936.12496,0.5148400000000493
L40_D2.4_U200,r40/t2.4/t2.4_200.cif,40.0,2.4,200.0,-936.11741,0.5223900000000867
L40_D2.4_U220,r40/t2.4/t2.4_220.cif,40.0,2.4,220.0,-936.1549,0.48490000000003874
L40_D2.4_U240,r40/t2.4/t2.4_240.cif,40.0,2.4,240.0,-936.52532,0.11448000000007141
L40_D2.4_U260,r40/t2.4/t2.4_260.cif,40.0,2.4,260.0,-936.27302,0.3667800000000625
L40_D2.4_U280,r40/t2.4/t2.4_280.cif,40.0,2.4,280.0,-936.17332,0.46648000000004686
L40_D2.4_U300,r40/t2.4/t2.4_300.cif,40.0,2.4,300.0,-936.19755,0.4422500000000582
L40_D2.4_U320,r40/t2.4/t2.4_320.cif,40.0,2.4,320.0,-936.23133,0.4084700000000794
L40_D2.4_U340,r40/t2.4/t2.4_340.cif,40.0,2.4,340.0,-936.11962,0.5201799999999821
L40_D3.6_U0,r40/t3.6/t3.6_0.cif,40.0,3.6,0.0,-936.11517,0.5246300000000019
L40_D3.6_U20,r40/t3.6/t3.6_20.cif,40.0,3.6,20.0,-936.06907,0.5707300000000259
L40_D3.6_U40,r40/t3.6/t3.6_40.cif,40.0,3.6,40.0,-936.08326,0.5565400000000409
L40_D3.6_U60,r40/t3.6/t3.6_60.cif,40.0,3.6,60.0,-936.15795,0.48185000000000855
L40_D3.6_U80,r40/t3.6/t3.6_80.cif,40.0,3.6,80.0,-936.22077,0.41903000000002066
L40_D3.6_U100,r40/t3.6/t3.6_100.cif,40.0,3.6,100.0,-936.23019,0.40961000000004333
L40_D3.6_U120,r40/t3.6/t3.6_120.cif,40.0,3.6,120.0,-936.36507,0.2747300000000905
L40_D3.6_U140,r40/t3.6/t3.6_140.cif,40.0,3.6,140.0,-936.22126,0.41854000000000724
L40_D3.6_U160,r40/t3.6/t3.6_160.cif,40.0,3.6,160.0,-936.12813,0.511669999999981
L40_D3.6_U180,r40/t3.6/t3.6_180.cif,40.0,3.6,180.0,-936.07568,0.5641200000000026
L40_D3.6_U200,r40/t3.6/t3.6_200.cif,40.0,3.6,200.0,-936.03745,0.6023500000000013
L40_D3.6_U220,r40/t3.6/t3.6_220.cif,40.0,3.6,220.0,-936.06856,0.5712399999999889
L40_D3.6_U240,r40/t3.6/t3.6_240.cif,40.0,3.6,240.0,-936.21371,0.4260900000000447
L40_D3.6_U260,r40/t3.6/t3.6_260.cif,40.0,3.6,260.0,-936.23326,0.40654000000006363
L40_D3.6_U280,r40/t3.6/t3.6_280.cif,40.0,3.6,280.0,-936.17967,0.4601300000000492
L40_D3.6_U300,r40/t3.6/t3.6_300.cif,40.0,3.6,300.0,-936.22428,0.415520000000015
L40_D3.6_U320,r40/t3.6/t3.6_320.cif,40.0,3.6,320.0,-936.27333,0.36647000000004937
L40_D3.6_U340,r40/t3.6/t3.6_340.cif,40.0,3.6,340.0,-936.0836,0.5561999999999898
L40_D4.8_U0,r40/t4.8/t4.8_0.cif,40.0,4.8,0.0,-936.131,0.5088000000000648
L40_D4.8_U20,r40/t4.8/t4.8_20.cif,40.0,4.8,20.0,-936.09449,0.5453100000000859
L40_D4.8_U40,r40/t4.8/t4.8_40.cif,40.0,4.8,40.0,-936.07405,0.56574999999998
L40_D4.8_U60,r40/t4.8/t4.8_60.cif,40.0,4.8,60.0,-936.15095,0.4888500000000704
L40_D4.8_U80,r40/t4.8/t4.8_80.cif,40.0,4.8,80.0,-936.13033,0.5094700000000785
L40_D4.8_U100,r40/t4.8/t4.8_100.cif,40.0,4.8,100.0,-936.23059,0.40921000000003005
L40_D4.8_U120,r40/t4.8/t4.8_120.cif,40.0,4.8,120.0,-936.36823,0.271569999999997
L40_D4.8_U140,r40/t4.8/t4.8_140.cif,40.0,4.8,140.0,-936.21039,0.42941000000007534
L40_D4.8_U160,r40/t4.8/t4.8_160.cif,40.0,4.8,160.0,-936.10806,0.5317400000000134
L40_D4.8_U180,r40/t4.8/t4.8_180.cif,40.0,4.8,180.0,-936.03049,0.6093100000000504
L40_D4.8_U200,r40/t4.8/t4.8_200.cif,40.0,4.8,200.0,-935.99594,0.6438600000000179
L40_D4.8_U220,r40/t4.8/t4.8_220.cif,40.0,4.8,220.0,-936.04902,0.5907799999999952
L40_D4.8_U240,r40/t4.8/t4.8_240.cif,40.0,4.8,240.0,-936.16076,0.47904000000005453
L40_D4.8_U260,r40/t4.8/t4.8_260.cif,40.0,4.8,260.0,-936.21625,0.42355000000009113
L40_D4.8_U280,r40/t4.8/t4.8_280.cif,40.0,4.8,280.0,-936.18113,0.4586699999999837
L40_D4.8_U300,r40/t4.8/t4.8_300.cif,40.0,4.8,300.0,-936.29654,0.3432599999999866
L40_D4.8_U320,r40/t4.8/t4.8_320.cif,40.0,4.8,320.0,-936.31502,0.3247800000000325
L40_D4.8_U340,r40/t4.8/t4.8_340.cif,40.0,4.8,340.0,-936.23951,0.4002900000000409
L40_D6_U0,r40/t6.0/t6.0_0.cif,40.0,6.0,0.0,-936.14956,0.4902400000000853
L40_D6_U20,r40/t6.0/t6.0_20.cif,40.0,6.0,20.0,-936.07242,0.567380000000071
L40_D6_U40,r40/t6.0/t6.0_40.cif,40.0,6.0,40.0,-936.05781,0.5819900000000189
L40_D6_U60,r40/t6.0/t6.0_60.cif,40.0,6.0,60.0,-936.14861,0.4911900000000742
L40_D6_U80,r40/t6.0/t6.0_80.cif,40.0,6.0,80.0,-936.06256,0.5772400000000744
L40_D6_U100,r40/t6.0/t6.0_100.cif,40.0,6.0,100.0,-936.17743,0.4623700000000781
L40_D6_U120,r40/t6.0/t6.0_120.cif,40.0,6.0,120.0,-936.34982,0.2899800000000141
L40_D6_U140,r40/t6.0/t6.0_140.cif,40.0,6.0,140.0,-936.19872,0.4410800000000563
L40_D6_U160,r40/t6.0/t6.0_160.cif,40.0,6.0,160.0,-936.09745,0.5423500000000558
L40_D6_U180,r40/t6.0/t6.0_180.cif,40.0,6.0,180.0,-936.02406,0.6157400000000735
L40_D6_U200,r40/t6.0/t6.0_200.cif,40.0,6.0,200.0,-935.99842,0.6413800000000265
L40_D6_U220,r40/t6.0/t6.0_220.cif,40.0,6.0,220.0,-936.07509,0.5647099999999909
L40_D6_U240,r40/t6.0/t6.0_240.cif,40.0,6.0,240.0,-936.1383,0.5015000000000782
L40_D6_U260,r40/t6.0/t6.0_260.cif,40.0,6.0,260.0,-936.20031,0.43949000000009164
L40_D6_U280,r40/t6.0/t6.0_280.cif,40.0,6.0,280.0,-936.16447,0.4753299999999854
L40_D6_U300,r40/t6.0/t6.0_300.cif,40.0,6.0,300.0,-936.27766,0.36214000000006763
L40_D6_U320,r40/t6.0/t6.0_320.cif,40.0,6.0,320.0,-936.32448,0.31532000000004246
L40_D6_U340,r40/t6.0/t6.0_340.cif,40.0,6.0,340.0,-936.25289,0.38691000000005715
L40_D7.2_U0,r40/t7.2/t7.2_0.cif,40.0,7.2,0.0,-936.14537,0.4944300000000794
L40_D7.2_U20,r40/t7.2/t7.2_20.cif,40.0,7.2,20.0,-936.09926,0.5405400000000782
L40_D7.2_U40,r40/t7.2/t7.2_40.cif,40.0,7.2,40.0,-936.06508,0.5747200000000703
L40_D7.2_U60,r40/t7.2/t7.2_60.cif,40.0,7.2,60.0,-936.15821,0.48158999999998287
L40_D7.2_U80,r40/t7.2/t7.2_80.cif,40.0,7.2,80.0,-936.07371,0.5660900000000311
L40_D7.2_U100,r40/t7.2/t7.2_100.cif,40.0,7.2,100.0,-936.16696,0.47284000000001924
L40_D7.2_U120,r40/t7.2/t7.2_120.cif,40.0,7.2,120.0,-936.23582,0.40398000000004686
L40_D7.2_U140,r40/t7.2/t7.2_140.cif,40.0,7.2,140.0,-936.1536,0.4862000000000535
L40_D7.2_U160,r40/t7.2/t7.2_160.cif,40.0,7.2,160.0,-936.07673,0.5630700000000388
L40_D7.2_U180,r40/t7.2/t7.2_180.cif,40.0,7.2,180.0,-936.03756,0.6022400000000516
L40_D7.2_U200,r40/t7.2/t7.2_200.cif,40.0,7.2,200.0,-936.02139,0.6184100000000399
L40_D7.2_U220,r40/t7.2/t7.2_220.cif,40.0,7.2,220.0,-936.0409,0.5989000000000715
L40_D7.2_U240,r40/t7.2/t7.2_240.cif,40.0,7.2,240.0,-936.10714,0.5326600000000781
L40_D7.2_U260,r40/t7.2/t7.2_260.cif,40.0,7.2,260.0,-936.14631,0.49349000000006527
L40_D7.2_U280,r40/t7.2/t7.2_280.cif,40.0,7.2,280.0,-936.03749,0.6023099999999886
L40_D7.2_U300,r40/t7.2/t7.2_300.cif,40.0,7.2,300.0,-936.20133,0.4384700000000521
L40_D7.2_U320,r40/t7.2/t7.2_320.cif,40.0,7.2,320.0,-936.34478,0.29502000000002226
L40_D7.2_U340,r40/t7.2/t7.2_340.cif,40.0,7.2,340.0,-936.29643,0.3433700000000499
L40_D8.4_U0,r40/t8.4/t8.4_0.cif,40.0,8.4,0.0,-936.14303,0.4967700000000832
L40_D8.4_U20,r40/t8.4/t8.4_20.cif,40.0,8.4,20.0,-936.10084,0.5389600000000883
L40_D8.4_U40,r40/t8.4/t8.4_40.cif,40.0,8.4,40.0,-936.07131,0.568489999999997
L40_D8.4_U60,r40/t8.4/t8.4_60.cif,40.0,8.4,60.0,-936.19459,0.44521000000008826
L40_D8.4_U80,r40/t8.4/t8.4_80.cif,40.0,8.4,80.0,-936.23304,0.4067600000000766
L40_D8.4_U100,r40/t8.4/t8.4_100.cif,40.0,8.4,100.0,-936.20058,0.4392200000000912
L40_D8.4_U120,r40/t8.4/t8.4_120.cif,40.0,8.4,120.0,-936.16945,0.4703500000000531
L40_D8.4_U140,r40/t8.4/t8.4_140.cif,40.0,8.4,140.0,-936.1034,0.5364000000000715
L40_D8.4_U160,r40/t8.4/t8.4_160.cif,40.0,8.4,160.0,-936.05816,0.581639999999993
L40_D8.4_U180,r40/t8.4/t8.4_180.cif,40.0,8.4,180.0,-936.06635,0.5734499999999798
L40_D8.4_U200,r40/t8.4/t8.4_200.cif,40.0,8.4,200.0,-936.06517,0.5746300000000701
L40_D8.4_U220,r40/t8.4/t8.4_220.cif,40.0,8.4,220.0,-936.07606,0.5637400000000525
L40_D8.4_U240,r40/t8.4/t8.4_240.cif,40.0,8.4,240.0,-936.08966,0.5501400000000558
L40_D8.4_U260,r40/t8.4/t8.4_260.cif,40.0,8.4,260.0,-936.15393,0.48587000000009084
L40_D8.4_U280,r40/t8.4/t8.4_280.cif,40.0,8.4,280.0,-936.16912,0.47068000000001575
L40_D8.4_U300,r40/t8.4/t8.4_300.cif,40.0,8.4,300.0,-936.32393,0.3158700000000181
L40_D8.4_U320,r40/t8.4/t8.4_320.cif,40.0,8.4,320.0,-936.43555,0.20425000000000182
L40_D8.4_U340,r40/t8.4/t8.4_340.cif,40.0,8.4,340.0,-936.42062,0.21918000000005122
L40_D9.6_U0,r40/t9.6/t9.6_0.cif,40.0,9.6,0.0,-936.11433,0.5254700000000412
L40_D9.6_U20,r40/t9.6/t9.6_20.cif,40.0,9.6,20.0,-936.08026,0.5595400000000836
L40_D9.6_U40,r40/t9.6/t9.6_40.cif,40.0,9.6,40.0,-936.07972,0.5600800000000845
L40_D9.6_U60,r40/t9.6/t9.6_60.cif,40.0,9.6,60.0,-936.20952,0.43028000000003885
L40_D9.6_U80,r40/t9.6/t9.6_80.cif,40.0,9.6,80.0,-936.29542,0.344380000000001
L40_D9.6_U100,r40/t9.6/t9.6_100.cif,40.0,9.6,100.0,-936.31577,0.3240299999999934
L40_D9.6_U120,r40/t9.6/t9.6_120.cif,40.0,9.6,120.0,-936.19139,0.4484100000000808
L40_D9.6_U140,r40/t9.6/t9.6_140.cif,40.0,9.6,140.0,-936.09902,0.5407800000000407
L40_D9.6_U160,r40/t9.6/t9.6_160.cif,40.0,9.6,160.0,-936.08623,0.5535700000000361
L40_D9.6_U180,r40/t9.6/t9.6_180.cif,40.0,9.6,180.0,-936.09706,0.5427399999999807
L40_D9.6_U200,r40/t9.6/t9.6_200.cif,40.0,9.6,200.0,-936.12855,0.5112500000000182
L40_D9.6_U220,r40/t9.6/t9.6_220.cif,40.0,9.6,220.0,-936.19325,0.446550000000002
L40_D9.6_U240,r40/t9.6/t9.6_240.cif,40.0,9.6,240.0,-936.17322,0.46658000000002176
L40_D9.6_U260,r40/t9.6/t9.6_260.cif,40.0,9.6,260.0,-936.19645,0.44335000000000946
L40_D9.6_U280,r40/t9.6/t9.6_280.cif,40.0,9.6,280.0,-936.18367,0.4561300000000301
L40_D9.6_U300,r40/t9.6/t9.6_300.cif,40.0,9.6,300.0,-936.35408,0.285720000000083
L40_D9.6_U320,r40/t9.6/t9.6_320.cif,40.0,9.6,320.0,-936.39778,0.242020000000025
L40_D9.6_U340,r40/t9.6/t9.6_340.cif,40.0,9.6,340.0,-936.37312,0.26668000000006487
L60_D0_U0,r60/t0/t0_0.cif,60.0,0.0,0.0,-936.33068,0.30912000000000717
L60_D0_U20,r60/t0/t0_20.cif,60.0,0.0,20.0,-936.15459,0.4852100000000519
L60_D0_U40,r60/t0/t0_40.cif,60.0,0.0,40.0,-936.04361,0.5961900000000924
L60_D0_U60,r60/t0/t0_60.cif,60.0,0.0,60.0,-936.08923,0.5505699999999933
L60_D0_U80,r60/t0/t0_80.cif,60.0,0.0,80.0,-936.16971,0.47009000000002743
L60_D0_U100,r60/t0/t0_100.cif,60.0,0.0,100.0,-936.14863,0.491170000000011
L60_D0_U120,r60/t0/t0_120.cif,60.0,0.0,120.0,-936.10892,0.5308800000000247
L60_D0_U140,r60/t0/t0_140.cif,60.0,0.0,140.0,-936.0517,0.588100000000054
L60_D0_U160,r60/t0/t0_160.cif,60.0,0.0,160.0,-936.01284,0.6269600000000537
L60_D0_U180,r60/t0/t0_180.cif,60.0,0.0,180.0,-936.04447,0.5953299999999899
L60_D0_U200,r60/t0/t0_200.cif,60.0,0.0,200.0,-936.02572,0.6140800000000581
L60_D0_U220,r60/t0/t0_220.cif,60.0,0.0,220.0,-936.07085,0.5689500000000862
L60_D0_U240,r60/t0/t0_240.cif,60.0,0.0,240.0,-936.08452,0.5552800000000389
L60_D0_U260,r60/t0/t0_260.cif,60.0,0.0,260.0,-936.09519,0.5446100000000342
L60_D0_U280,r60/t0/t0_280.cif,60.0,0.0,280.0,-936.11705,0.5227500000000873
L60_D0_U300,r60/t0/t0_300.cif,60.0,0.0,300.0,-936.21492,0.4248800000000301
L60_D0_U320,r60/t0/t0_320.cif,60.0,0.0,320.0,-936.54324,0.0965600000000677
L60_D0_U340,r60/t0/t0_340.cif,60.0,0.0,340.0,-936.5416,0.09820000000001983
